time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,time/iterations,time/time_elapsed,time/total_timesteps,train/loss,train/n_updates,train/clip_range,train/approx_kl,train/learning_rate,train/entropy_loss,train/value_loss,train/clip_fraction,train/explained_variance,train/policy_gradient_loss,eval/mean_reward,eval/mean_ep_length
477,209.8,4.326899528503418,144,154,73728,0.07111228257417679,572,0.2,0.020866308,0.00025,-0.9795911591500044,0.1331138020614162,0.20166015625,0.6851404905319214,-0.009237128251697868,,
478,210.36,4.326200008392334,145,155,74240,-0.06558575481176376,576,0.2,0.017450504,0.00025,-0.9808463640511036,0.03775424382183701,0.177734375,0.9131062626838684,-0.02498775365529582,,
477,211.14,4.340299606323242,146,156,74752,-0.03515707701444626,580,0.2,0.026267437,0.00025,-0.9527068305760622,0.04949812070117332,0.17333984375,0.834953784942627,-0.015295287128537893,,
477,208.04,4.405299663543701,147,157,75264,-0.0046369824558496475,584,0.2,0.017083213,0.00025,-0.9422152116894722,0.05673910956829786,0.17822265625,0.9000444412231445,-0.01052373056882061,,
478,209.06,4.399099826812744,148,158,75776,-0.06123708561062813,588,0.2,0.020355318,0.00025,-0.9523441083729267,0.052566132042557,0.2119140625,0.8759825825691223,-0.010679057042580098,,
478,206.44,4.410999774932861,149,159,76288,-0.013700520619750023,592,0.2,0.031098343,0.00025,-0.9257371481508017,0.031930097087752074,0.224609375,0.966059148311615,-0.008841033617500216,,
478,208.28,4.370899677276611,150,160,76800,-0.05391579121351242,596,0.2,0.026768018,0.00025,-0.902221966534853,0.03850864520063624,0.1865234375,0.9048013687133789,-0.02289749204646796,,
478,202.6,4.383199691772461,151,161,77312,-0.03728915750980377,600,0.2,0.024346903,0.00025,-0.9837242159992456,0.15848483750596642,0.29638671875,0.825539231300354,-0.013840914762113243,,
478,201.98,4.374799728393555,152,162,77824,-0.044965796172618866,604,0.2,0.024937302,0.00025,-0.8504802491515875,0.07223476318176836,0.16455078125,0.8433672785758972,-0.010042015521321446,,
478,195.84,4.506699562072754,153,163,78336,0.007172580808401108,608,0.2,0.01977495,0.00025,-1.0117440670728683,0.1856166673824191,0.15576171875,0.8157764077186584,-0.010185406252276152,,
478,195.32,4.514699935913086,154,164,78848,-0.06193707510828972,612,0.2,0.024883687,0.00025,-0.9726978447288275,0.04859317623777315,0.224609375,0.8788831830024719,-0.02030932961497456,,
478,195.82,4.4992995262146,155,165,79360,0.0486726239323616,616,0.2,0.020761799,0.00025,-0.9838070925325155,0.13924932607915252,0.19970703125,0.8963067531585693,-0.013292856339830905,,
478,196.0,4.5251994132995605,156,166,79872,-0.048447027802467346,620,0.2,0.030980684,0.00025,-0.9801353514194489,0.03622877737507224,0.17626953125,0.9412630796432495,-0.02055383991682902,,
,,,,,80000,-0.04277576878666878,624,0.2,0.018982138,0.00025,-1.098121289163828,0.03502541419584304,0.1953125,0.9428848028182983,-0.018682852562051266,4.349999904632568,194.8
475,195.26,4.56410026550293,157,169,80384,,,,,,,,,,,,
475,194.2,4.584000110626221,158,170,80896,-0.04276669770479202,628,0.2,0.028687526,0.00025,-0.9946528058499098,0.036420845513930544,0.1748046875,0.8993363380432129,-0.014515179704176262,,
475,191.86,4.6454997062683105,159,171,81408,-0.03126115724444389,632,0.2,0.038532477,0.00025,-1.0459698121994734,0.02952897158684209,0.21630859375,0.931286096572876,-0.005400154914241284,,
475,193.5,4.634799480438232,160,172,81920,-0.06322309374809265,636,0.2,0.021252563,0.00025,-1.0347902737557888,0.03573672188213095,0.185546875,0.9102218747138977,-0.0186193497502245,,
475,192.62,4.592599868774414,161,173,82432,-0.033559657633304596,640,0.2,0.017524974,0.00025,-1.015749791637063,0.04731549811549485,0.16748046875,0.9426761269569397,-0.00745270709739998,,
475,188.96,4.59589958190918,162,174,82944,-0.035513367503881454,644,0.2,0.018099489,0.00025,-1.071228463202715,0.09777727263281122,0.17236328125,0.8655864000320435,-0.020505854219663888,,
475,184.68,4.6178998947143555,163,175,83456,-0.05498398840427399,648,0.2,0.041799866,0.00025,-1.1272785887122154,0.02828487375518307,0.27978515625,0.8950648307800293,-0.018940244830446318,,
475,180.18,4.629499912261963,164,176,83968,-0.03280123323202133,652,0.2,0.031861737,0.00025,-1.1287576481699944,0.021606407302897424,0.1884765625,0.918258011341095,-0.020785937958862633,,
475,179.56,4.6479997634887695,165,177,84480,-0.021710488945245743,656,0.2,0.021848306,0.00025,-1.145100012421608,0.031396014703204855,0.21728515625,0.923846960067749,-0.01340552105102688,,
476,177.96,4.619699478149414,166,178,84992,-0.04570721462368965,660,0.2,0.023946503,0.00025,-1.1808303408324718,0.034450168430339545,0.220703125,0.9324699640274048,-0.02795000880723819,,
476,176.86,4.62939977645874,167,179,85504,0.11034876853227615,664,0.2,0.019015247,0.00025,-1.083356922492385,0.1428320857230574,0.20947265625,0.8056381940841675,-0.008399903337704018,,
476,172.9,4.6717000007629395,168,180,86016,-0.014823747798800468,668,0.2,0.012012159,0.00025,-1.130289375782013,0.14220718515571207,0.12841796875,0.8479946851730347,-0.012754743278492242,,
476,173.68,4.647000312805176,169,181,86528,-0.021839946508407593,672,0.2,0.017568085,0.00025,-1.0349779818207026,0.12077679677167907,0.15673828125,0.9145979285240173,-0.005326088925357908,,
476,171.26,4.685800075531006,170,182,87040,0.010332942008972168,676,0.2,0.012742263,0.00025,-1.05600013025105,0.11342679790686816,0.18505859375,0.8708693385124207,-0.017360845173243433,,
476,169.98,4.72689962387085,171,183,87552,-0.010636331513524055,680,0.2,0.022319399,0.00025,-1.0904387831687927,0.0593839316861704,0.16064453125,0.8014163970947266,-0.006661456893198192,,
476,169.16,4.751199722290039,172,184,88064,-0.04895468428730965,684,0.2,0.02864258,0.00025,-1.2496676668524742,0.07471524301217869,0.25634765625,0.9394092559814453,-0.011113695843960159,,
476,167.78,4.7547993659973145,173,185,88576,-0.03271515667438507,688,0.2,0.031273197,0.00025,-1.1122087128460407,0.043200915795750916,0.2431640625,0.9211542010307312,-0.0209945178066846,,
476,168.6,4.745299816131592,174,187,89088,-0.06033506616950035,692,0.2,0.020427134,0.00025,-1.1141790486872196,0.02035448729293421,0.16162109375,0.9122823476791382,-0.016096138628199697,,
476,169.98,4.747600078582764,175,188,89600,-0.05685785040259361,696,0.2,0.034224644,0.00025,-1.1817934662103653,0.03002191142877564,0.2138671875,0.8915512561798096,-0.022679098998196423,,
476,170.78,4.762700080871582,176,189,90112,-0.05312040448188782,700,0.2,0.026197273,0.00025,-1.149073090404272,0.034059346944559366,0.23828125,0.890082597732544,-0.02851869468577206,,
476,172.44,4.7403998374938965,177,190,90624,-0.02322543039917946,704,0.2,0.022377236,0.00025,-1.083455365151167,0.025546176126226783,0.17431640625,0.92802494764328,-0.021096144046168774,,
477,171.74,4.715200424194336,178,191,91136,0.012159086763858795,708,0.2,0.024154764,0.00025,-1.1899553500115871,0.23644084273837507,0.2490234375,0.6591365933418274,-0.0038123605772852898,,
477,170.82,4.7220001220703125,179,192,91648,0.005519066005945206,712,0.2,0.03256063,0.00025,-1.092477248981595,0.12137163814622909,0.3466796875,0.8133301734924316,-0.006736932729836553,,
477,171.26,4.731599807739258,180,193,92160,-0.03826484456658363,716,0.2,0.024041418,0.00025,-1.0964918211102486,0.04165766044752672,0.19873046875,0.8910884857177734,-0.013400005002040416,,
477,170.96,4.737900257110596,181,194,92672,-0.05701010674238205,720,0.2,0.039371107,0.00025,-0.9670292194932699,0.03447714849608019,0.23388671875,0.8898085355758667,-0.016988685820251703,,
477,170.06,4.757999897003174,182,195,93184,-0.04688892886042595,724,0.2,0.029603656,0.00025,-0.9600965678691864,0.029246182879433036,0.19091796875,0.9009439945220947,-0.012447523564333096,,
477,172.78,4.758999824523926,183,196,93696,-0.024066384881734848,728,0.2,0.03727494,0.00025,-1.009749386459589,0.02844157232902944,0.306640625,0.9538090229034424,-0.020896502304822206,,
477,172.1,4.770699977874756,184,197,94208,0.00397536251693964,732,0.2,0.023838408,0.00025,-1.0620032008737326,0.03824214520864189,0.19482421875,0.9406362175941467,-0.011762255220673978,,
477,173.46,4.745899677276611,185,198,94720,0.022469770163297653,736,0.2,0.034141757,0.00025,-0.9609273560345173,0.15277432254515588,0.23388671875,0.8444409370422363,-0.009403818607097492,,
477,173.46,4.748499870300293,186,199,95232,-0.026273861527442932,740,0.2,0.021263968,0.00025,-0.9524606261402369,0.09872741624712944,0.19091796875,0.909573495388031,-0.011023360944818705,,
477,175.62,4.72320032119751,187,200,95744,0.039248302578926086,744,0.2,0.029472677,0.00025,-1.1733364537358284,0.24129973957315087,0.3154296875,0.8868134021759033,0.0033346667769365013,,
477,174.02,4.762599945068359,188,201,96256,-0.002019621431827545,748,0.2,0.025246061,0.00025,-1.0089774560183287,0.3069518606644124,0.30712890625,0.8150776028633118,-0.0014678940933663398,,
477,173.86,4.763199806213379,189,202,96768,-0.0374617874622345,752,0.2,0.026923083,0.00025,-0.9439924526959658,0.04008653064374812,0.142578125,0.7706472277641296,-0.016804012731881812,,
477,173.3,4.777400016784668,190,203,97280,-0.014263134449720383,756,0.2,0.022760194,0.00025,-1.0888604186475277,0.0535550068016164,0.203125,0.8728397488594055,-0.01739427406573668,,
478,174.36,4.77239990234375,191,204,97792,-0.01563035137951374,760,0.2,0.029270686,0.00025,-0.9819193296134472,0.06175035436172038,0.21875,0.8496565818786621,-0.0022181145614013076,,
478,173.4,4.780699253082275,192,205,98304,-0.025633197277784348,764,0.2,0.03717092,0.00025,-0.9901232067495584,0.037015596055425704,0.22509765625,0.8765256404876709,-0.02424243255518377,,
478,173.0,4.779799938201904,193,206,98816,-0.05347410961985588,768,0.2,0.019655539,0.00025,-0.9362084455788136,0.03754311701050028,0.17041015625,0.8939045667648315,-0.01979922002647072,,
478,173.44,4.749399662017822,194,207,99328,-0.0521923303604126,772,0.2,0.02658524,0.00025,-0.9351388737559319,0.027856322209117934,0.1552734375,0.9130539894104004,-0.022289166910923086,,
478,173.16,4.785499572753906,195,208,99840,-0.019603539258241653,776,0.2,0.03175976,0.00025,-1.0934162326157093,0.15745695837540552,0.27392578125,0.7516617774963379,-0.0118465666892007,,
,,,,,100000,0.012429608032107353,780,0.2,0.025023209,0.00025,-0.9914493188261986,0.04214955563656986,0.20654296875,0.9345018863677979,-0.007960815099067986,4.433999538421631,183.6
475,173.38,4.812899589538574,196,210,100352,,,,,,,,,,,,
475,174.18,4.817699909210205,197,211,100864,-0.058458149433135986,784,0.2,0.019381192,0.00025,-0.978146405890584,0.04051326331682503,0.21435546875,0.9198915958404541,-0.013004438544157892,,
476,174.08,4.833199977874756,198,212,101376,-0.022796208038926125,788,0.2,0.030217148,0.00025,-1.0298674516379833,0.03172131214523688,0.201171875,0.9303305149078369,-0.017427656217478216,,
475,173.46,4.858799934387207,199,214,101888,-0.03624705225229263,792,0.2,0.02449055,0.00025,-0.9769455082714558,0.026554768614005297,0.23876953125,0.9466907978057861,-0.01788166572805494,,
476,174.62,4.8573994636535645,200,215,102400,-0.05493728816509247,796,0.2,0.039033398,0.00025,-0.9478197749704123,0.02386475936509669,0.24169921875,0.9016419649124146,-0.01936717121861875,,
476,174.18,4.8796000480651855,201,216,102912,0.049071889370679855,800,0.2,0.02280512,0.00025,-1.1061764135956764,0.2102787932381034,0.19287109375,0.7560328245162964,0.0006950487149879336,,
476,175.46,4.890599727630615,202,217,103424,0.05218837410211563,804,0.2,0.02170166,0.00025,-1.082531612366438,0.13177012430969626,0.1142578125,0.842639684677124,-0.011485994764370844,,
476,174.08,4.93459939956665,203,218,103936,-0.021865656599402428,808,0.2,0.040682897,0.00025,-1.066525176167488,0.05098966503283009,0.19775390625,0.9193395972251892,-0.019985675025964156,,
476,175.24,4.937299728393555,204,219,104448,-0.04752171039581299,812,0.2,0.022488412,0.00025,-1.0096708126366138,0.03963655364350416,0.150390625,0.9206847548484802,-0.023844470037147403,,
476,175.16,4.965099811553955,205,220,104960,-0.027057643979787827,816,0.2,0.045352675,0.00025,-1.1109229810535908,0.05512072518467903,0.25244140625,0.8862757086753845,-0.016198408615309745,,
476,175.26,4.974299430847168,206,221,105472,-0.07266154885292053,820,0.2,0.01666833,0.00025,-1.1084640063345432,0.034404238569550216,0.15771484375,0.903752863407135,-0.014903104049153626,,
476,178.12,4.975499153137207,207,222,105984,-0.06791684776544571,824,0.2,0.02074498,0.00025,-1.0277509987354279,0.03794800792820752,0.171875,0.9206783771514893,-0.024920572235714644,,
476,180.38,4.9546990394592285,208,223,106496,-0.0166078582406044,828,0.2,0.02311753,0.00025,-1.1141701862215996,0.08963813516311347,0.1845703125,0.8807235360145569,-0.014641812711488456,,
476,182.26,4.9275994300842285,209,224,107008,0.03778567165136337,832,0.2,0.020203529,0.00025,-1.1066775526851416,0.13898047886323184,0.22607421875,0.8230543732643127,-0.006749412859790027,,
476,183.34,4.894599437713623,210,225,107520,-0.056203797459602356,836,0.2,0.032815035,0.00025,-1.0617204792797565,0.07392625545617193,0.25048828125,0.9243003726005554,-0.02466114837443456,,
476,183.98,4.864099502563477,211,226,108032,-0.04876177757978439,840,0.2,0.034838848,0.00025,-1.0774039290845394,0.09666688786819577,0.1953125,0.9260536432266235,-0.01288788003148511,,
476,183.08,4.866899490356445,212,227,108544,-0.011332100257277489,844,0.2,0.02863447,0.00025,-1.0570316053926945,0.06682419765274972,0.20703125,0.9740527868270874,-0.015875079669058323,,
476,178.42,4.947799205780029,213,228,109056,-0.040743544697761536,848,0.2,0.035005614,0.00025,-1.0078113786876202,0.07262214965885505,0.23583984375,0.8492285013198853,-0.016236120951361954,,
476,178.96,4.925599575042725,214,229,109568,-0.046356771141290665,852,0.2,0.026705982,0.00025,-0.9249819554388523,0.0248270585143473,0.18310546875,0.9211984276771545,-0.020630688755773008,,
476,178.76,4.933399200439453,215,230,110080,0.0017184242606163025,856,0.2,0.017378451,0.00025,-1.0685083754360676,0.17506655002944171,0.27294921875,0.8349280953407288,-0.016890465514734387,,
476,180.0,4.909299373626709,216,232,110592,-0.02216651290655136,860,0.2,0.015735598,0.00025,-1.0088427774608135,0.050821565673686564,0.15234375,0.921541690826416,-0.016189113375730813,,
476,179.54,4.874999523162842,217,233,111104,-0.030380219221115112,864,0.2,0.014839938,0.00025,-1.0345069356262684,0.07474256836576387,0.1474609375,0.9146436452865601,-0.01733564882306382,,
476,177.0,4.867299556732178,218,234,111616,0.03344898670911789,868,0.2,0.018211612,0.00025,-1.000462343916297,0.08883556432556361,0.15283203125,0.9435290098190308,-0.020711262710392475,,
476,175.6,4.949699878692627,219,235,112128,-0.03533445671200752,872,0.2,0.021275748,0.00025,-0.9267976935952902,0.060145660769194365,0.17578125,0.8744568228721619,-0.019992255023680627,,
476,171.28,5.032099723815918,220,236,112640,-0.026050187647342682,876,0.2,0.021053907,0.00025,-0.9730443991720676,0.04695265885675326,0.15283203125,0.9290292263031006,-0.013797385967336595,,
476,171.78,5.0388994216918945,221,237,113152,-0.010906444862484932,880,0.2,0.03960549,0.00025,-0.8966498970985413,0.04415070021059364,0.2177734375,0.8630690574645996,-0.011241408181376755,,
477,173.46,5.036099433898926,222,238,113664,-0.019354794174432755,884,0.2,0.029266862,0.00025,-0.9528134781867266,0.06645688891876489,0.22412109375,0.8929927349090576,-0.015848857641685754,,
477,175.52,5.008199691772461,223,239,114176,-0.04218226298689842,888,0.2,0.034836546,0.00025,-0.9571350403130054,0.03507045563310385,0.2197265625,0.9356661438941956,-0.016811076551675797,,
477,175.98,4.979599475860596,224,240,114688,0.0035297516733407974,892,0.2,0.025939794,0.00025,-1.0784524716436863,0.23580613313242793,0.28564453125,0.8017072677612305,-0.011524432338774204,,
477,176.82,4.9910993576049805,225,241,115200,0.008666059002280235,896,0.2,0.045853984,0.00025,-1.003848722204566,0.16757331369444728,0.2783203125,0.8485106229782104,-0.006946717679966241,,
477,176.4,4.999499320983887,226,242,115712,-0.028021669015288353,900,0.2,0.034188833,0.00025,-0.9318025074899197,0.03727586969034746,0.2041015625,0.8894935250282288,-0.01736373547464609,,
477,178.36,4.977999687194824,227,243,116224,-0.06450241059064865,904,0.2,0.036816403,0.00025,-0.9498338587582111,0.0314587622997351,0.25,0.9394345879554749,-0.02094270708039403,,
477,180.4,4.939099311828613,228,244,116736,-0.014181919395923615,908,0.2,0.026443476,0.00025,-1.0365598183125257,0.12265872163698077,0.23681640625,0.8320785760879517,-0.016507919819559902,,
477,183.12,4.879599094390869,229,245,117248,0.003744257614016533,912,0.2,0.023079213,0.00025,-1.0361558999866247,0.10691238392610103,0.20068359375,0.9196919202804565,-0.02078866766532883,,
477,183.86,4.876399517059326,230,246,117760,-0.021215640008449554,916,0.2,0.033623137,0.00025,-1.1470689363777637,0.18099172913935035,0.21728515625,0.641910195350647,-0.011659494077321142,,
477,181.84,4.895399570465088,231,247,118272,-0.0023191533982753754,920,0.2,0.0208381,0.00025,-1.1411728002130985,0.11887098313309252,0.2822265625,0.809269905090332,-0.017742590862326324,,
477,182.44,4.878499507904053,232,248,118784,-0.03917725756764412,924,0.2,0.03115648,0.00025,-0.9507734887301922,0.13674617727519944,0.177734375,0.8025178909301758,-0.005332637985702604,,
477,181.32,4.870999336242676,233,249,119296,-0.03572814166545868,928,0.2,0.01966225,0.00025,-1.011404775083065,0.031807231018319726,0.1650390625,0.9290518760681152,-0.014795182330999523,,
477,182.58,4.8209991455078125,234,250,119808,-0.04965604096651077,932,0.2,0.038916267,0.00025,-0.9333135969936848,0.027461080986540765,0.15966796875,0.9438085556030273,-0.021446346770972013,,
,,,,,120000,0.00578993558883667,936,0.2,0.029002028,0.00025,-1.125277690589428,0.1705635515972972,0.27587890625,0.8432651162147522,-0.008608489151811227,4.478000164031982,201.6
475,179.02,4.863499164581299,235,252,120320,,,,,,,,,,,,
475,178.12,4.876399040222168,236,254,120832,-0.025352148339152336,940,0.2,0.03217366,0.00025,-0.8980138245970011,0.10763057263102382,0.24365234375,0.8813877105712891,-0.004497852787608281,,
475,177.04,4.864499092102051,237,255,121344,0.011307060718536377,944,0.2,0.036084034,0.00025,-1.026742646470666,0.1429459477076307,0.26025390625,0.8960999250411987,-0.015268701798049733,,
475,178.72,4.868699550628662,238,256,121856,-0.03859774023294449,948,0.2,0.024685707,0.00025,-1.0516529362648726,0.03957164828898385,0.15185546875,0.9055812954902649,-0.01748974688234739,,
475,177.94,4.869699001312256,239,257,122368,-0.021609216928482056,952,0.2,0.02007487,0.00025,-1.0345826894044876,0.053432086075190455,0.1484375,0.9378394484519958,-0.015897252364084125,,
475,176.56,4.839599132537842,240,258,122880,-0.06759922206401825,956,0.2,0.022412429,0.00025,-1.0017684623599052,0.028722057584673166,0.15966796875,0.9320096969604492,-0.018506409993278794,,
475,173.14,4.827899932861328,241,259,123392,-0.0004099002107977867,960,0.2,0.032525238,0.00025,-1.0347611606121063,0.038039053906686604,0.17138671875,0.887721061706543,-0.022369401471223682,,
476,171.2,4.821899890899658,242,260,123904,-0.02790021151304245,964,0.2,0.018525993,0.00025,-1.0219090078026056,0.023950759234139696,0.17138671875,0.9184383153915405,-0.019559963897336274,,
476,168.06,4.907598972320557,243,261,124416,-0.007676275447010994,968,0.2,0.020830058,0.00025,-1.0857949890196323,0.13349908322561532,0.20751953125,0.8238722085952759,-0.013699644419830292,,
476,166.94,4.942099094390869,244,262,124928,-0.03644603118300438,972,0.2,0.018457437,0.00025,-1.0505609381943941,0.03365020686760545,0.16748046875,0.9023130536079407,-0.020208694302709773,,
476,167.72,4.928998947143555,245,263,125440,-0.06467859447002411,976,0.2,0.015269731,0.00025,-1.0569342784583569,0.03417107177665457,0.1650390625,0.9386916756629944,-0.016001348150894046,,
476,171.22,4.878698825836182,246,264,125952,0.03656122833490372,980,0.2,0.02939861,0.00025,-1.0886713117361069,0.02899386949138716,0.162109375,0.9472017288208008,-0.01140978213516064,,
476,170.28,4.912599086761475,247,265,126464,0.06587471067905426,984,0.2,0.021970268,0.00025,-1.2076133079826832,0.1712136478163302,0.2646484375,0.795255720615387,-0.01307535299565643,,
476,169.8,4.897299289703369,248,266,126976,-0.047728102654218674,988,0.2,0.031164821,0.00025,-1.1347228772938251,0.09114832023624331,0.2373046875,0.8284909129142761,-0.012180182646261528,,
476,171.66,4.886999130249023,249,267,127488,-0.04589405655860901,992,0.2,0.02350979,0.00025,-1.195994108915329,0.037403079331852496,0.16064453125,0.7117806077003479,-0.017170189967146143,,
476,174.18,4.86669921875,250,268,128000,-0.057034291326999664,996,0.2,0.01924907,0.00025,-1.2884636260569096,0.038133168272906914,0.16455078125,0.43705183267593384,-0.020266656094463542,,
476,175.98,4.874199390411377,251,269,128512,-0.014179127290844917,1000,0.2,0.014023863,0.00025,-1.3285756520926952,0.11175315757282078,0.1728515625,0.6865203380584717,-0.020521005091723055,,
476,175.92,4.877499103546143,252,270,129024,-0.03506515920162201,1004,0.2,0.025561316,0.00025,-1.214953389018774,0.041139414242934436,0.18994140625,0.8033810257911682,-0.01504991011461243,,
476,175.34,4.8732991218566895,253,271,129536,-0.05408627167344093,1008,0.2,0.033054385,0.00025,-1.1266121491789818,0.028357581177260727,0.18896484375,0.8609715700149536,-0.012022409995552152,,
476,175.52,4.866599082946777,254,272,130048,-0.03868408873677254,1012,0.2,0.026832957,0.00025,-1.0827349461615086,0.033160507620777935,0.1669921875,0.8684755563735962,-0.018099315697327256,,
476,177.82,4.884599208831787,255,273,130560,-0.06242567300796509,1016,0.2,0.023478348,0.00025,-1.0088088288903236,0.029346109833568335,0.17138671875,0.8974803686141968,-0.022495111101306975,,
476,176.48,4.886399269104004,256,274,131072,-0.032530516386032104,1020,0.2,0.030232016,0.00025,-1.1441468559205532,0.037676028441637754,0.19384765625,0.9200513362884521,-0.015099248121259734,,
476,176.74,4.8742995262146,257,276,131584,-0.05195549130439758,1024,0.2,0.031227456,0.00025,-0.9632253907620907,0.04323155272868462,0.16162109375,0.942194938659668,-0.006749689287971705,,
476,174.0,4.908099174499512,258,277,132096,-0.024727657437324524,1028,0.2,0.032304995,0.00025,-1.0518664196133614,0.0470503963297233,0.18310546875,0.9391794800758362,-0.005856384290382266,,
476,173.04,4.921199798583984,259,278,132608,0.01687547378242016,1032,0.2,0.023254462,0.00025,-1.0661760661751032,0.1494209934026003,0.16015625,0.8411534428596497,-0.01155944072525017,,
476,173.02,4.916199684143066,260,279,133120,-0.030057653784751892,1036,0.2,0.028375942,0.00025,-0.8901785667985678,0.054803195234853774,0.1474609375,0.9239723682403564,-0.009725586307467893,,
476,170.96,4.955599308013916,261,280,133632,-0.07582700252532959,1040,0.2,0.03043501,0.00025,-1.0184659641236067,0.031912123202346265,0.18896484375,0.9448645114898682,-0.022379180183634162,,
476,166.34,5.030399322509766,262,281,134144,-0.012579713016748428,1044,0.2,0.039211534,0.00025,-0.9111907966434956,0.03164641562034376,0.21923828125,0.9442501068115234,-0.011282033752650023,,
476,166.18,5.0659990310668945,263,282,134656,-0.02221396192908287,1048,0.2,0.03392365,0.00025,-1.0401252917945385,0.1841184919467196,0.19677734375,0.7932178974151611,-0.00932776799891144,,
476,165.48,5.034499645233154,264,283,135168,-0.07698887586593628,1052,0.2,0.076549165,0.00025,-1.024080054834485,0.035841684381011873,0.2392578125,0.8930982351303101,-0.024108210316626355,,
476,165.68,5.051698684692383,265,284,135680,0.00901763141155243,1056,0.2,0.03264475,0.00025,-0.997524855658412,0.09492945118108764,0.22998046875,0.898505687713623,-0.01169267512159422,,
477,168.42,5.032799243927002,266,285,136192,-0.049122780561447144,1060,0.2,0.026842296,0.00025,-0.9708323329687119,0.04389193811221048,0.19384765625,0.8961845636367798,-0.017432034364901483,,
477,166.68,5.073998928070068,267,286,136704,-0.022313423454761505,1064,0.2,0.034701303,0.00025,-1.0614879336208105,0.14472627127543092,0.22900390625,0.8712567090988159,-0.015246202587150037,,
477,165.72,5.110199451446533,268,287,137216,-0.025949053466320038,1068,0.2,0.033875268,0.00025,-1.014930360019207,0.07079684024211019,0.15087890625,0.8850220441818237,-0.012980499974219128,,
477,167.54,5.0784993171691895,269,288,137728,-0.056699857115745544,1072,0.2,0.03846975,0.00025,-0.9518128540366888,0.03666846209671348,0.1962890625,0.9295229911804199,-0.014466022519627586,,
477,165.38,5.076398849487305,270,289,138240,0.020785581320524216,1076,0.2,0.02248049,0.00025,-1.0784308016300201,0.13503851869609207,0.2138671875,0.9031469225883484,-0.007472869125194848,,
477,165.36,5.055699348449707,271,290,138752,-0.047330934554338455,1080,0.2,0.02335089,0.00025,-1.0289010051637888,0.03985404298873618,0.1875,0.8363837003707886,-0.01601381308864802,,
477,167.5,5.058499336242676,272,291,139264,-0.03995050862431526,1084,0.2,0.054998174,0.00025,-1.0781216118484735,0.03332213161047548,0.22802734375,0.846576988697052,-0.014153404859825969,,
477,170.84,5.005298614501953,273,292,139776,-0.018975839018821716,1088,0.2,0.042155456,0.00025,-1.1190887615084648,0.04198590820305981,0.29443359375,0.9115500450134277,-0.019024225242901593,,
,,,,,140000,0.07284710556268692,1092,0.2,0.03897016,0.00025,-1.0859601646661758,0.24877284443937242,0.17919921875,0.725525975227356,-0.010265257209539413,4.895998001098633,158.0
475,171.04,5.005398750305176,274,294,140288,,,,,,,,,,,,
475,170.88,5.047499656677246,275,295,140800,-0.02652045711874962,1096,0.2,0.019638833,0.00025,-1.0494631603360176,0.06899733340833336,0.142578125,0.8751868605613708,-0.008238150650868192,,
475,172.16,5.054399490356445,276,296,141312,-0.04046526178717613,1100,0.2,0.044804476,0.00025,-1.0341938883066177,0.04825041245203465,0.17822265625,0.8824155926704407,-0.010575704829534516,,
475,172.28,5.073099613189697,277,298,141824,-0.0335993692278862,1104,0.2,0.04828461,0.00025,-0.9985073246061802,0.03623243811307475,0.18798828125,0.928214430809021,-0.009887826396152377,,
475,170.84,5.080099105834961,278,299,142336,-0.010382628068327904,1108,0.2,0.047376633,0.00025,-0.9897203985601664,0.03279963490786031,0.2333984375,0.8967972993850708,-0.017155563866253942,,
475,168.92,5.111598968505859,279,300,142848,-0.04322885349392891,1112,0.2,0.023594117,0.00025,-0.9168768469244242,0.030476809217361733,0.22802734375,0.9372928142547607,-0.015461728151421994,,
476,169.68,5.1222991943359375,280,301,143360,0.032708790153265,1116,0.2,0.060913436,0.00025,-1.017718281596899,0.17491643072571605,0.3271484375,0.7983282804489136,-0.004769129154738039,,
476,169.5,5.135099411010742,281,302,143872,-0.03890390694141388,1120,0.2,0.029241046,0.00025,-1.004269851371646,0.03613661997951567,0.20703125,0.9121705889701843,-0.022076291730627418,,
476,168.52,5.147899150848389,282,303,144384,-0.030395977199077606,1124,0.2,0.025121823,0.00025,-0.9671160709112883,0.03228064702125266,0.1435546875,0.9479832649230957,-0.01529082772321999,,
476,162.68,5.217199325561523,283,304,144896,-0.0222152266651392,1128,0.2,0.032936357,0.00025,-0.9472720976918936,0.03676108905347064,0.21484375,0.9291712045669556,-0.0062329916399903595,,
476,161.76,5.245999336242676,284,305,145408,-0.037622466683387756,1132,0.2,0.026350072,0.00025,-0.8919063080102205,0.038284496375126764,0.1533203125,0.9390162825584412,-0.016090764838736504,,
476,161.72,5.2482991218566895,285,306,145920,-0.024569157510995865,1136,0.2,0.033708613,0.00025,-0.9242621175944805,0.0327658400638029,0.1611328125,0.9210774302482605,-0.018179167294874787,,
476,160.48,5.262799263000488,286,307,146432,-0.04653317108750343,1140,0.2,0.024149703,0.00025,-0.9454574082046747,0.027229739993344992,0.19970703125,0.9343439340591431,-0.01611517637502402,,
476,160.16,5.244699001312256,287,308,146944,-0.0340251550078392,1144,0.2,0.049970753,0.00025,-0.921799011528492,0.027229893632465973,0.22216796875,0.8511193990707397,-0.017062595899915323,,
