time/total_timesteps,time/fps,time/time_elapsed,time/iterations,train/learning_rate,train/entropy_loss,rollout/ep_rew_mean,train/loss,train/clip_fraction,train/value_loss,train/approx_kl,train/clip_range,train/explained_variance,rollout/ep_len_mean,train/n_updates,train/policy_gradient_loss,eval/mean_reward,eval/mean_ep_length
251392,393,639,491,0.00025,-0.6733733620494604,3.564500331878662,-0.022704724222421646,0.1494140625,0.00339693830392207,0.037892863,0.2,0.987868070602417,140.98,1960,-0.021672784932889044,,
251904,393,640,492,0.00025,-0.6449966225773096,3.5687999725341797,-0.029823368415236473,0.11962890625,0.002100434869134915,0.021355338,0.2,0.9963839054107666,139.1,1964,-0.01369178551249206,,
252416,393,641,493,0.00025,-0.6780016217380762,3.581699848175049,-0.03441478684544563,0.16162109375,0.006741996796336025,0.03245939,0.2,0.9783804416656494,135.26,1968,-0.014039901841897517,,
252928,393,642,494,0.00025,-0.6527487374842167,3.6520001888275146,-0.04508076608181,0.150390625,0.0020403508151503047,0.025098857,0.2,0.996259331703186,128.32,1972,-0.018032512307399884,,
253440,393,644,495,0.00025,-0.6814938653260469,3.665800094604492,-0.03342553228139877,0.138671875,0.002723597706790315,0.021544661,0.2,0.988116443157196,124.74,1976,-0.017537811218062416,,
253952,393,645,496,0.00025,-0.6661923658102751,3.6747000217437744,-0.02898074872791767,0.14013671875,0.003213635260181036,0.033515476,0.2,0.9888983368873596,122.46,1980,-0.021537101711146533,,
254464,393,646,497,0.00025,-0.6447891499847174,3.678300142288208,-0.04499157518148422,0.13134765625,0.0014691615924675716,0.013293132,0.2,0.9969543218612671,121.68,1984,-0.01470270540448837,,
254976,393,648,498,0.00025,-0.6415730770677328,3.6803998947143555,-0.058652736246585846,0.142578125,0.0020579422562150285,0.02640815,0.2,0.9955981969833374,120.86,1988,-0.013138060923665762,,
255488,393,649,499,0.00025,-0.6601332612335682,3.679499864578247,-0.012529857456684113,0.1474609375,0.0014189441299095051,0.020234138,0.2,0.9973621964454651,120.34,1992,-0.01349211495835334,,
256000,393,650,500,0.00025,-0.6716705728322268,3.678500175476074,-0.053133077919483185,0.13037109375,0.0029717456272919662,0.021629876,0.2,0.9915311932563782,119.92,1996,-0.01944474666379392,,
256512,393,651,501,0.00025,-0.6561025734990835,3.678799629211426,-0.01169574074447155,0.138671875,0.001220559357534512,0.02171499,0.2,0.9979565739631653,120.02,2000,-0.009915340866427869,,
257024,393,653,502,0.00025,-0.6969348471611738,3.67900013923645,-0.060356926172971725,0.162109375,0.003431308283325052,0.024141964,0.2,0.9881783127784729,119.58,2004,-0.011394631233997643,,
257536,393,654,503,0.00025,-0.672016803175211,3.677799940109253,-0.04470609128475189,0.12890625,0.0013114909197611269,0.0138978865,0.2,0.9978379607200623,120.06,2008,-0.008033916528802365,,
258048,393,655,504,0.00025,-0.7380008269101381,3.677199602127075,-0.016392476856708527,0.17138671875,0.014096521845203824,0.084532835,0.2,0.9276471138000488,119.9,2012,-0.022762465639971197,,
258560,393,656,505,0.00025,-0.6467418726533651,3.6758999824523926,-0.017308291047811508,0.15380859375,0.002105404319081572,0.01701561,0.2,0.9954345226287842,119.6,2016,-0.012733042996842414,,
259072,393,658,506,0.00025,-0.6938449125736952,3.6765997409820557,-0.020608777180314064,0.15234375,0.0010547766114541446,0.01654758,0.2,0.9979962110519409,119.72,2020,-0.004983953200280666,,
259584,393,659,507,0.00025,-0.6937836725264788,3.678299903869629,-0.04354918748140335,0.17822265625,0.004413231781654758,0.042697158,0.2,0.9806629419326782,119.04,2024,-0.014459071680903435,,
260000,,,,0.00025,-0.7190883960574865,,-0.002948674140498042,0.1396484375,0.0036713839508593082,0.028220281,0.2,0.9847410321235657,,2028,-0.010779923381051049,3.690000057220459,114.0
260096,393,661,508,,,3.6825003623962402,,,,,,,118.76,,,,
260608,393,662,509,0.00025,-0.7510732375085354,3.6332004070281982,-0.005341927520930767,0.1083984375,0.04012369300471619,0.025233157,0.2,0.8032154440879822,121.98,2032,-0.008829964615870267,,
261120,393,664,510,0.00025,-0.7971557900309563,3.6280999183654785,0.052786167711019516,0.34033203125,0.1927383442525752,0.069230996,0.2,0.569429337978363,121.86,2036,0.009181301458738744,,
261632,393,665,511,0.00025,-0.8011403512209654,3.628999948501587,-0.02761898562312126,0.2333984375,0.025287641619797796,0.027693603,0.2,0.8528156280517578,122.48,2040,-0.00565998675301671,,
262144,393,666,512,0.00025,-0.7675316780805588,3.6312003135681152,-0.03811591491103172,0.13134765625,0.007570934023533482,0.033186495,0.2,0.9314669370651245,122.44,2044,-0.02265071135479957,,
262656,393,667,513,0.00025,-0.792516166344285,3.6298000812530518,-0.057588398456573486,0.17724609375,0.0051864289671357255,0.036230765,0.2,0.9686499834060669,122.78,2048,-0.01854265056317672,,
263168,393,669,514,0.00025,-0.8174645211547613,3.6304006576538086,-0.03174249082803726,0.1689453125,0.00850355231523281,0.027712774,0.2,0.9582903385162354,122.64,2052,-0.021892830030992627,,
263680,393,670,515,0.00025,-0.7856698464602232,3.6299004554748535,0.04756563901901245,0.16650390625,0.002726204096688889,0.025417127,0.2,0.9923194646835327,122.58,2056,-0.009892184782074764,,
264192,393,671,516,0.00025,-0.808635039255023,3.6349000930786133,-0.04404279589653015,0.20703125,0.0022167004772200016,0.034542657,0.2,0.9925479888916016,122.42,2060,-0.025058774393983185,,
264704,393,672,517,0.00025,-0.7820515669882298,3.6356003284454346,-0.05805051699280739,0.1708984375,0.002435155529383337,0.037616376,0.2,0.991783857345581,122.64,2064,-0.01404793345136568,,
265216,393,674,518,0.00025,-0.7620589714497328,3.6331005096435547,-0.04729907214641571,0.1669921875,0.0027792420059995493,0.02515501,0.2,0.9938863515853882,122.44,2068,-0.016256708244327456,,
265728,393,675,519,0.00025,-0.784919137135148,3.6333999633789062,-0.01680569164454937,0.19189453125,0.002110943907609908,0.028667334,0.2,0.994636595249176,122.46,2072,-0.01945929168141447,,
266240,393,676,520,0.00025,-0.795961232855916,3.6332004070281982,-0.03166317194700241,0.1474609375,0.002817370699631283,0.027621768,0.2,0.9889129400253296,122.54,2076,-0.017326416040305048,,
266752,393,678,521,0.00025,-0.8029092997312546,3.6312003135681152,-0.03722728043794632,0.14697265625,0.005892762368603144,0.029552175,0.2,0.9775639176368713,123.18,2080,-0.011186057003214955,,
267264,393,679,522,0.00025,-0.758694177493453,3.631199836730957,-0.040167130529880524,0.16748046875,0.005880214484932367,0.042802066,0.2,0.9722289443016052,123.12,2084,-0.022285554616246372,,
267776,393,680,523,0.00025,-0.7461794130504131,3.6328999996185303,-0.052141107618808746,0.130859375,0.001799209474484087,0.021520784,0.2,0.9941514730453491,123.04,2088,-0.017975957656744868,,
268288,393,681,524,0.00025,-0.7687679044902325,3.6334002017974854,-0.05083665996789932,0.1591796875,0.0021538453438552096,0.028563939,0.2,0.9937225580215454,123.24,2092,-0.017963043617783114,,
268800,393,683,525,0.00025,-0.7403562068939209,3.6331000328063965,-0.03274700418114662,0.162109375,0.0035821235542243812,0.030210752,0.2,0.9849970936775208,122.94,2096,-0.02000187069643289,,
269312,393,684,526,0.00025,-0.7751087266951799,3.6312003135681152,-0.03285900130867958,0.16015625,0.002559147211286472,0.029063135,0.2,0.9890461564064026,123.56,2100,-0.013068795728031546,,
269824,393,685,527,0.00025,-0.7259996347129345,3.6333000659942627,-0.057914018630981445,0.21044921875,0.006809441503719427,0.03034389,0.2,0.9696454405784607,123.08,2104,-0.008519812487065792,,
270336,393,686,528,0.00025,-0.7357411589473486,3.633300542831421,-0.061693936586380005,0.15966796875,0.006084623018978164,0.033565547,0.2,0.9692845344543457,123.24,2108,-0.023725716047920287,,
270848,393,688,529,0.00025,-0.6915004700422287,3.635199785232544,-0.02614232338964939,0.14990234375,0.0022417292311729398,0.041516446,0.2,0.9902628660202026,123.7,2112,-0.015065979125211015,,
271360,393,689,530,0.00025,-0.7374586574733257,3.628499984741211,-0.009436829946935177,0.19677734375,0.004653974625398405,0.0422182,0.2,0.9832039475440979,124.8,2116,-0.008514603425282985,,
271872,393,690,531,0.00025,-0.8341072089970112,3.628700017929077,-0.06211298704147339,0.2392578125,0.015414506226079538,0.035627782,0.2,0.918655276298523,125.02,2120,-0.016137180558871478,,
272384,393,691,532,0.00025,-0.879178749397397,3.5777997970581055,-0.04316658899188042,0.25,0.02578202198492363,0.034547366,0.2,0.8935572504997253,128.92,2124,-0.00410709937568754,,
272896,393,693,533,0.00025,-0.9316998794674873,3.574700117111206,0.005720548331737518,0.28515625,0.11891151056624949,0.0378268,0.2,0.8034053444862366,130.94,2128,-0.013012844312470406,,
273408,393,694,534,0.00025,-0.8911777324974537,3.5713999271392822,-0.03197558596730232,0.27001953125,0.029669250710867345,0.03948082,0.2,0.8357701897621155,132.5,2132,-0.012819995870813727,,
273920,393,695,535,0.00025,-0.8073802273720503,3.6097002029418945,-0.04803723841905594,0.2548828125,0.013817327213473618,0.058682557,0.2,0.9452657103538513,131.08,2136,-0.022153337311465293,,
274432,393,696,536,0.00025,-0.8342015817761421,3.614600419998169,-0.06787525862455368,0.283203125,0.028413684747647494,0.029513014,0.2,0.8144184350967407,130.76,2140,-0.009641900600399822,,
274944,393,698,537,0.00025,-0.6806243155151606,3.6150002479553223,-0.0336548388004303,0.19873046875,0.013073963491478935,0.050120525,0.2,0.965636670589447,130.6,2144,-0.007995437073986977,,
275456,393,699,538,0.00025,-0.659478822723031,3.615100383758545,-0.05321681872010231,0.15478515625,0.006356900281389244,0.029629163,0.2,0.9770745038986206,130.84,2148,-0.01399374334141612,,
275968,393,700,539,0.00025,-0.6929369270801544,3.6172003746032715,-0.0351906456053257,0.15771484375,0.007467394389095716,0.047091134,0.2,0.967703104019165,130.98,2152,-0.01613972388440743,,
276480,393,701,540,0.00025,-0.6752872671931982,3.6164004802703857,-0.03459697961807251,0.181640625,0.007266552856890485,0.03273747,0.2,0.9671382308006287,131.72,2156,-0.017437591624911875,,
276992,393,703,541,0.00025,-0.671052910387516,3.6182000637054443,-0.03378644958138466,0.15283203125,0.003507844146952266,0.037206337,0.2,0.9903787970542908,131.8,2160,-0.022592674242332578,,
277504,393,704,542,0.00025,-0.6598557103425264,3.6170003414154053,-0.03273853659629822,0.15966796875,0.0024609937354398426,0.029670477,0.2,0.9939562678337097,131.78,2164,-0.01161425223108381,,
278016,393,705,543,0.00025,-0.6473838612437248,3.6160998344421387,-0.06146852299571037,0.12841796875,0.002973413465952035,0.020032723,0.2,0.9907771348953247,131.86,2168,-0.015790705336257815,,
278528,393,707,544,0.00025,-0.6430988404899836,3.6159002780914307,0.01907585747539997,0.15673828125,0.004523736228293274,0.03537423,0.2,0.9822332859039307,131.86,2172,-0.01744470075936988,,
279040,393,708,545,0.00025,-0.6638330947607756,3.608099937438965,-0.04803941771388054,0.138671875,0.0015773461600474548,0.02459754,0.2,0.9958067536354065,133.62,2176,-0.02012657525483519,,
279552,393,709,546,0.00025,-0.8429760094732046,3.6006996631622314,-0.07600884139537811,0.2685546875,0.026660915842512622,0.036572702,0.2,0.7497566342353821,135.48,2180,-0.012703924236120656,,
280000,,,,0.00025,-0.8054033778607845,,-0.016800129786133766,0.27490234375,0.021156757924472913,0.03904172,0.2,0.8764131665229797,,2184,-0.0164669236401096,3.7800002098083496,120.0
280064,393,711,547,,,3.5911002159118652,,,,,,,138.04,,,,
280576,393,713,548,0.00025,-0.8498668875545263,3.5922000408172607,-0.026738416403532028,0.2138671875,0.04293210693867877,0.029001912,0.2,0.7381588816642761,137.78,2188,-0.012155434262240306,,
281088,393,714,549,0.00025,-0.7220799773931503,3.5908002853393555,-0.058253392577171326,0.18115234375,0.0152941717824433,0.024165794,0.2,0.9476783275604248,138.38,2192,-0.014727861213032156,,
281600,393,715,550,0.00025,-0.7516942266374826,3.5895004272460938,-0.024858364835381508,0.18115234375,0.00831680312694516,0.041718483,0.2,0.9650466442108154,139.28,2196,-0.019128972955513746,,
282112,393,716,551,0.00025,-0.8362431768327951,3.585500478744507,-0.04214853420853615,0.23486328125,0.01806724713242147,0.05826645,0.2,0.9456447958946228,140.94,2200,-0.019026986497920007,,
282624,393,718,552,0.00025,-0.8257341794669628,3.584900140762329,-0.06251495331525803,0.2060546875,0.008834753971314058,0.04319574,0.2,0.9689285755157471,141.18,2204,-0.014741622377187014,,
283136,393,719,553,0.00025,-0.7427419200539589,3.585700035095215,-0.07112795859575272,0.1728515625,0.009208230723743327,0.03549218,0.2,0.967263400554657,141.28,2208,-0.01964102010242641,,
283648,393,720,554,0.00025,-0.8055368643254042,3.5736005306243896,-0.03202519565820694,0.3349609375,0.03288266420713626,0.08378644,0.2,0.9403150081634521,144.38,2212,-0.02119990932988003,,
284160,393,721,555,0.00025,-0.7148595377802849,3.5771005153656006,-0.03297939524054527,0.25732421875,0.017472682666266337,0.03743614,0.2,0.9689033031463623,144.1,2216,0.0003161535132676363,,
284672,393,723,556,0.00025,-0.6979845706373453,3.5769007205963135,-0.04115673154592514,0.138671875,0.003967191056290176,0.020518089,0.2,0.9853478670120239,143.86,2220,-0.012785580387571827,,
285184,393,724,557,0.00025,-0.7005670536309481,3.5751004219055176,-0.03511963039636612,0.15625,0.0038584894900850486,0.020047331,0.2,0.9894871711730957,143.9,2224,-0.01732407757663168,,
285696,393,725,558,0.00025,-0.7051787301898003,3.5828003883361816,-0.03443843498826027,0.16748046875,0.0033548156279721297,0.028643573,0.2,0.9870141744613647,142.82,2228,-0.015639337158063427,,
286208,393,727,559,0.00025,-0.7220408152788877,3.633300542831421,-0.056258585304021835,0.21435546875,0.002093928720569238,0.037105158,0.2,0.9926028847694397,138.8,2232,-0.02296941907843575,,
286720,393,728,560,0.00025,-0.7356873396784067,3.6378002166748047,-0.019035879522562027,0.13330078125,0.0026325755898142233,0.027388833,0.2,0.9894605875015259,136.44,2236,-0.019253083504736423,,
287232,393,729,561,0.00025,-0.7807737961411476,3.650700330734253,-0.06600278615951538,0.181640625,0.004638013044313993,0.03382502,0.2,0.9804475903511047,134.18,2240,-0.028131063736509532,,
287744,393,730,562,0.00025,-0.7652456518262625,3.6518001556396484,-0.03281092643737793,0.18994140625,0.006036355494870804,0.03055907,0.2,0.9622182250022888,134.36,2244,-0.0215179689694196,,
288256,393,732,563,0.00025,-0.7474980540573597,3.650500535964966,-0.04356493800878525,0.1806640625,0.004493944012210704,0.03781427,0.2,0.9725155234336853,134.0,2248,-0.024816617951728404,,
288768,393,733,564,0.00025,-0.7238530218601227,3.6513004302978516,-0.07273496687412262,0.20458984375,0.0035299002774991095,0.042127505,0.2,0.984631359577179,133.46,2252,-0.027889094199053943,,
289280,393,734,565,0.00025,-0.69713737629354,3.6504006385803223,-0.033976960927248,0.185546875,0.0028741469723172486,0.030037725,0.2,0.9901614785194397,133.2,2256,-0.01732946521951817,,
289792,393,735,566,0.00025,-0.7245455663651228,3.65000057220459,-0.04878867417573929,0.1767578125,0.001716663564366172,0.02273766,0.2,0.9946885108947754,132.76,2260,-0.02056274958886206,,
