time/fps,time/time_elapsed,time/iterations,time/total_timesteps,rollout/ep_len_mean,train/value_loss,train/learning_rate,train/policy_gradient_loss,train/clip_fraction,rollout/ep_rew_mean,train/explained_variance,train/n_updates,train/entropy_loss,train/clip_range,train/approx_kl,train/loss,eval/mean_reward,eval/mean_ep_length
477,528,493,252416,113.98,0.0016694150617695414,0.00025,-0.013611890724860132,0.13037109375,3.65440034866333,0.9920802116394043,1968,-0.7846975214779377,0.2,0.02201232,0.02198813110589981,,
477,529,494,252928,113.92,0.002820801961206598,0.00025,-0.015219079068629071,0.14208984375,3.656099796295166,0.9886402487754822,1972,-0.7426701709628105,0.2,0.035858616,-0.043686944991350174,,
477,530,495,253440,113.62,0.002111473058903357,0.00025,-0.014081252156756818,0.16455078125,3.661600112915039,0.9912954568862915,1976,-0.7817941028624773,0.2,0.020970723,0.025023585185408592,,
477,531,496,253952,114.46,0.004061889074364444,0.00025,-0.01555177936097607,0.134765625,3.6653003692626953,0.9805402159690857,1980,-0.7562813870608807,0.2,0.027836232,-0.02838003821671009,,
477,533,497,254464,114.58,0.007004937615420204,0.00025,-0.027035848615923896,0.20458984375,3.661900043487549,0.9593092799186707,1984,-0.81993243470788,0.2,0.03645552,-0.07119646668434143,,
477,534,498,254976,114.54,0.002894370143621927,0.00025,-0.015227395750116557,0.13134765625,3.6598000526428223,0.9843831658363342,1988,-0.8287322763353586,0.2,0.033946887,-0.042180947959423065,,
477,535,499,255488,114.78,0.0030331239649967756,0.00025,-0.013794408063404262,0.1806640625,3.659099817276001,0.9876914620399475,1992,-0.8241442181169987,0.2,0.035903677,-0.034912802278995514,,
477,536,500,256000,114.62,0.003578020718123298,0.00025,-0.015949186141369864,0.1630859375,3.6608998775482178,0.9817209243774414,1996,-0.8389859553426504,0.2,0.045403153,-0.030433010309934616,,
477,537,501,256512,114.44,0.0019930886264774017,0.00025,-0.014714608085341752,0.15576171875,3.657599687576294,0.9936478734016418,2000,-0.7834874354302883,0.2,0.022348829,-0.0635615810751915,,
477,538,502,257024,115.68,0.001372573189655668,0.00025,-0.02127982839010656,0.19189453125,3.655799627304077,0.9954726099967957,2004,-0.8386434763669968,0.2,0.05185667,-0.055499788373708725,,
477,539,503,257536,115.68,0.016593840133282356,0.00025,-0.03305581695167348,0.26513671875,3.6541998386383057,0.8997909426689148,2008,-0.9006443284451962,0.2,0.08127859,-0.07079525291919708,,
477,540,504,258048,115.32,0.006439851771574467,0.00025,-0.00913808768382296,0.2265625,3.6596004962921143,0.9730148315429688,2012,-0.8311289548873901,0.2,0.06359902,-0.01964767649769783,,
477,541,505,258560,116.18,0.0028978462651139125,0.00025,-0.01151695690350607,0.19140625,3.6608004570007324,0.989660382270813,2016,-0.8141139000654221,0.2,0.050170727,0.1030445322394371,,
477,542,506,259072,120.08,0.031599864159943536,0.00025,-0.010249949293211102,0.3193359375,3.650200605392456,0.8138847947120667,2020,-1.038816548883915,0.2,0.052813165,-0.04657011106610298,,
477,543,507,259584,121.88,0.02314234056393616,0.00025,-0.021797474182676524,0.2490234375,3.6455001831054688,0.8125118017196655,2024,-1.0707853771746159,0.2,0.05538162,-0.05467930808663368,,
,,,260000,,0.016975071979686618,0.00025,-0.015897478035185486,0.271484375,,0.8169636726379395,2028,-0.9624935816973448,0.2,0.06175638,-0.024505259469151497,3.692000150680542,112.0
477,545,508,260096,122.12,,,,,3.645200490951538,,,,,,,,
477,546,509,260608,122.6,0.020079842375707813,0.00025,-0.002848206087946892,0.234375,3.644700288772583,0.8899236917495728,2032,-0.9375904276967049,0.2,0.03300529,-0.044590625911951065,,
477,547,510,261120,123.6,0.015498970955377445,0.00025,-0.024611280008684844,0.2021484375,3.6374998092651367,0.9230544567108154,2036,-0.9206778667867184,0.2,0.03359543,-0.0581856444478035,,
477,548,511,261632,123.88,0.01162239650147967,0.00025,-0.018490960937924683,0.17236328125,3.640700340270996,0.941432535648346,2040,-0.8220214936882257,0.2,0.030709017,-0.050027184188365936,,
477,549,512,262144,124.08,0.008426306907495018,0.00025,-0.021738413081038743,0.15087890625,3.638400077819824,0.9754905700683594,2044,-0.8114495296031237,0.2,0.032767884,-0.03807251155376434,,
477,550,513,262656,123.6,0.005383283321862109,0.00025,-0.020870505657512695,0.17431640625,3.6364002227783203,0.9772548675537109,2048,-0.8179489523172379,0.2,0.035927784,-0.03444389998912811,,
477,551,514,263168,124.42,0.004134728635108331,0.00025,-0.02144642424536869,0.1923828125,3.633500099182129,0.986056923866272,2052,-0.830806378275156,0.2,0.0857835,-0.05455728620290756,,
477,552,515,263680,125.34,0.012525797326816246,0.00025,-0.023746750317513943,0.19384765625,3.632699966430664,0.8854449391365051,2056,-0.9327082447707653,0.2,0.040713347,-0.057811569422483444,,
477,553,516,264192,126.42,0.011445531999925151,0.00025,-0.022293138783425093,0.1611328125,3.634999990463257,0.9242444634437561,2060,-0.9259670209139585,0.2,0.04257239,-0.059539344161748886,,
477,554,517,264704,128.8,0.011514181300299242,0.00025,-0.013758773973677307,0.19921875,3.632500410079956,0.9176056981086731,2064,-1.0053085535764694,0.2,0.028324392,-0.036020468920469284,,
477,555,518,265216,131.04,0.02132204160443507,0.00025,-0.01729608775349334,0.20654296875,3.629500150680542,0.6739000678062439,2068,-1.0120239537209272,0.2,0.043223925,-0.0627288967370987,,
477,556,519,265728,133.42,0.022985300864093006,0.00025,-0.01924655050970614,0.25146484375,3.624000310897827,0.4799271821975708,2072,-1.0434141010046005,0.2,0.04935949,-0.026877034455537796,,
477,557,520,266240,134.66,0.02012962644221261,0.00025,-0.027006411633919924,0.23876953125,3.6211001873016357,0.5126320123672485,2076,-1.0285165831446648,0.2,0.03459197,-0.041427355259656906,,
477,558,521,266752,137.1,0.014198311779182404,0.00025,-0.024805394758004695,0.26220703125,3.613600254058838,0.7691644430160522,2080,-1.0390130579471588,0.2,0.06436925,-0.07464831322431564,,
477,559,522,267264,141.18,0.023499817383708432,0.00025,-0.023162739060353488,0.36572265625,3.5958001613616943,0.6743522882461548,2084,-1.1202695742249489,0.2,0.04611224,-0.025976795703172684,,
477,560,523,267776,143.2,0.025003898481372744,0.00025,-0.033074682811275125,0.28173828125,3.5891003608703613,0.7697283029556274,2088,-1.099759329110384,0.2,0.038127825,-0.06655670702457428,,
477,561,524,268288,145.42,0.020833222864894196,0.00025,-0.02907078160205856,0.37890625,3.5766003131866455,0.8949421644210815,2092,-1.0757204852998257,0.2,0.06999989,0.010677840560674667,,
477,563,525,268800,146.8,0.022474157478427514,0.00025,-0.026581929356325418,0.27001953125,3.5711004734039307,0.8812639713287354,2096,-1.0391489993780851,0.2,0.0478641,-0.07018179446458817,,
477,564,526,269312,147.38,0.022383254778105766,0.00025,-0.02024450059980154,0.21533203125,3.573700189590454,0.8986024260520935,2100,-0.9757504798471928,0.2,0.027686166,-0.03048653155565262,,
477,565,527,269824,149.2,0.017312046547885984,0.00025,-0.02009272191207856,0.236328125,3.5746002197265625,0.9305229783058167,2104,-0.9124467764049768,0.2,0.04519406,-0.042719267308712006,,
477,566,528,270336,150.52,0.013025986234424636,0.00025,-0.021703909966163337,0.28369140625,3.5709002017974854,0.9232706427574158,2108,-0.9155169278383255,0.2,0.05080107,-0.03620584309101105,,
477,567,529,270848,152.1,0.008754684589803219,0.00025,-0.017631504859309644,0.22412109375,3.5706002712249756,0.9463748335838318,2112,-0.9048877246677876,0.2,0.04536095,-0.018092291429638863,,
477,568,530,271360,153.74,0.014075440645683557,0.00025,-0.025639998231781647,0.25439453125,3.5674002170562744,0.8655003309249878,2116,-0.9103816282004118,0.2,0.04270829,-0.0936802327632904,,
477,569,531,271872,156.52,0.014482024489552714,0.00025,-0.02093046624213457,0.2451171875,3.563300132751465,0.8912003040313721,2120,-0.920072240754962,0.2,0.052895516,-0.024201657623052597,,
477,570,532,272384,158.76,0.011927455561817624,0.00025,-0.013924090540967882,0.23046875,3.5623998641967773,0.9048604965209961,2124,-0.8711937833577394,0.2,0.032484673,-0.030972464010119438,,
477,571,533,272896,159.1,0.019921923434594646,0.00025,-0.01761737046763301,0.20751953125,3.561199903488159,0.6874279975891113,2128,-0.8764416333287954,0.2,0.03505616,-0.0304384995251894,,
477,572,534,273408,159.74,0.010927474650088698,0.00025,-0.01944206014741212,0.20361328125,3.5594000816345215,0.8757477402687073,2132,-0.8371372371912003,0.2,0.03525108,-0.0548454225063324,,
477,573,535,273920,161.64,0.01432592494529672,0.00025,-0.018131016404367983,0.2197265625,3.554500102996826,0.8388725519180298,2136,-0.890623303130269,0.2,0.038281754,-0.057264573872089386,,
477,574,536,274432,162.74,0.01661543667432852,0.00025,-0.02179715275997296,0.23193359375,3.547499895095825,0.8656517863273621,2140,-0.9207058679312468,0.2,0.037721008,-0.042729444801807404,,
477,575,537,274944,161.44,0.018907212739577517,0.00025,-0.02394447091501206,0.3037109375,3.55400013923645,0.8689289093017578,2144,-0.9149360433220863,0.2,0.053960532,-0.01959361881017685,,
477,576,538,275456,159.36,0.014394192257896066,0.00025,-0.024395231623202562,0.2568359375,3.563500165939331,0.9165077209472656,2148,-0.8854105323553085,0.2,0.03431575,-0.04651135206222534,,
477,577,539,275968,158.98,0.014862718613585457,0.00025,-0.025221957243047655,0.3212890625,3.5686001777648926,0.9322931170463562,2152,-0.9753684736788273,0.2,0.053642463,-0.07346084713935852,,
477,578,540,276480,159.78,0.015442490606801584,0.00025,-0.01338132657110691,0.24658203125,3.5647997856140137,0.9595255851745605,2156,-0.8318656980991364,0.2,0.04610802,-0.06769876927137375,,
477,579,541,276992,159.86,0.015667445986764506,0.00025,-0.018653969396837056,0.27978515625,3.567000150680542,0.9411764740943909,2160,-0.904689371585846,0.2,0.04430435,-0.03947431594133377,,
477,580,542,277504,160.16,0.01128069864353165,0.00025,-0.02338914026040584,0.25390625,3.5667002201080322,0.9539478421211243,2164,-0.8578608650714159,0.2,0.050489124,-0.05898548662662506,,
477,581,543,278016,160.44,0.009469667842495255,0.00025,-0.016487738845171407,0.21728515625,3.567199945449829,0.9620983600616455,2168,-0.7983350194990635,0.2,0.049751524,-0.06611543893814087,,
477,583,544,278528,160.62,0.005608095554634929,0.00025,-0.01904025283874944,0.21923828125,3.568000078201294,0.9787658452987671,2172,-0.8297601453959942,0.2,0.03431014,-0.03824971616268158,,
477,584,545,279040,160.06,0.006112740040407516,0.00025,-0.01671330671524629,0.18408203125,3.5689001083374023,0.9725558757781982,2176,-0.8067585416138172,0.2,0.04050977,-0.042498890310525894,,
477,585,546,279552,159.02,0.0036195440115989186,0.00025,-0.011965330457314849,0.17431640625,3.570000410079956,0.9833288788795471,2180,-0.7799476124346256,0.2,0.025664765,-0.01803525537252426,,
,,,280000,,0.004221487666654866,0.00025,-0.012588390847668052,0.1337890625,,0.9874144196510315,2184,-0.8064428567886353,0.2,0.023402508,-0.035291075706481934,3.642000198364258,108.8
477,586,547,280064,157.54,,,,,3.5686001777648926,,,,,,,,
477,587,548,280576,152.72,0.008183731268218253,0.00025,-0.014393170131370425,0.1806640625,3.576900005340576,0.9647598266601562,2188,-0.8159666936844587,0.2,0.030252844,-0.01729641482234001,,
477,588,549,281088,149.96,0.0030886824570188764,0.00025,-0.02004292601486668,0.19189453125,3.589099645614624,0.9917833209037781,2192,-0.7642174437642097,0.2,0.033002406,-0.04562409222126007,,
477,589,550,281600,143.08,0.0022509286427521147,0.00025,-0.01322956959484145,0.146484375,3.6094000339508057,0.9912477135658264,2196,-0.7524010092020035,0.2,0.024004154,-0.054806701838970184,,
477,590,551,282112,139.26,0.003153053101414116,0.00025,-0.018279481562785804,0.16845703125,3.6236002445220947,0.9865593314170837,2200,-0.7550302743911743,0.2,0.029332764,-0.030258579179644585,,
477,592,552,282624,136.62,0.002043936456175288,0.00025,-0.01616580892005004,0.13037109375,3.6347997188568115,0.9941089153289795,2204,-0.7417234499007463,0.2,0.018203437,-0.04492232948541641,,
477,593,553,283136,134.58,0.0029626560972246807,0.00025,-0.016452173760626465,0.1572265625,3.63539981842041,0.9920845031738281,2208,-0.7194983102381229,0.2,0.03119838,-0.010246265679597855,,
477,594,554,283648,133.04,0.0021925024502706947,0.00025,-0.008704907435458153,0.14111328125,3.6384003162384033,0.9947885870933533,2212,-0.7272288762032986,0.2,0.019563202,-0.04417390003800392,,
477,595,555,284160,131.0,0.0029547545054811053,0.00025,-0.01649025469669141,0.18701171875,3.641899824142456,0.9845143556594849,2216,-0.7553275637328625,0.2,0.035931196,-0.049552347511053085,,
477,596,556,284672,126.22,0.0022834040064481087,0.00025,-0.012430794071406126,0.1484375,3.6476001739501953,0.991795539855957,2220,-0.7100100480020046,0.2,0.024420839,-0.04445323720574379,,
477,597,557,285184,123.92,0.002971501620777417,0.00025,-0.01785082434071228,0.16259765625,3.6501996517181396,0.9925552010536194,2224,-0.681270144879818,0.2,0.041412108,-0.045066021382808685,,
477,598,558,285696,123.46,0.0018801573278324213,0.00025,-0.017646214924752712,0.16162109375,3.648400068283081,0.9937677979469299,2228,-0.6589029934257269,0.2,0.040102605,-0.024563312530517578,,
477,599,559,286208,122.56,0.014815567803452723,0.00025,-0.025001280708238482,0.251953125,3.6481997966766357,0.9196939468383789,2232,-0.7417895086109638,0.2,0.06263523,-0.04517205432057381,,
477,600,560,286720,121.2,0.010865220567211509,0.00025,-0.017084292601794004,0.251953125,3.651900291442871,0.9298931360244751,2236,-0.7373362332582474,0.2,0.06696664,-0.05059114843606949,,
477,601,561,287232,121.54,0.008230130471929442,0.00025,-0.008207498991396278,0.23974609375,3.64739990234375,0.9669994711875916,2240,-0.7805557865649462,0.2,0.042688318,-0.046764906495809555,,
477,602,562,287744,122.18,0.021260575973428786,0.00025,-0.003100850823102519,0.2890625,3.645400047302246,0.9137438535690308,2244,-0.8109277728945017,0.2,0.050534084,-0.0033965916372835636,,
477,603,563,288256,122.74,0.015732868778286502,0.00025,-0.012830154388211668,0.294921875,3.641500473022461,0.9230268001556396,2248,-0.905344046652317,0.2,0.06304221,-0.059970587491989136,,
477,604,564,288768,122.54,0.01595544707379304,0.00025,-0.018555509392172098,0.26708984375,3.6410000324249268,0.9441924691200256,2252,-0.8519888892769814,0.2,0.053508036,-0.0288107730448246,,
477,605,565,289280,122.76,0.01610859888023697,0.00025,-0.018409101816359907,0.19189453125,3.637500286102295,0.9493122696876526,2256,-0.8902023565024137,0.2,0.022540841,-0.028330761939287186,,
477,606,566,289792,123.04,0.014676806691568345,0.00025,-0.02056105129304342,0.26513671875,3.6359996795654297,0.9540855288505554,2260,-0.9407622516155243,0.2,0.053936165,-0.04798668622970581,,
477,607,567,290304,122.86,0.015121568241738714,0.00025,-0.004556524392683059,0.2490234375,3.638000249862671,0.9666647911071777,2264,-0.8543837368488312,0.2,0.040641706,-0.03629215434193611,,
477,608,568,290816,122.7,0.008460750766971614,0.00025,-0.011730572150554508,0.20166015625,3.639500141143799,0.972916841506958,2268,-0.8028174601495266,0.2,0.039464183,-0.06924458593130112,,
477,609,569,291328,122.66,0.004127503259951482,0.00025,-0.019076877331826836,0.173828125,3.6380999088287354,0.9828111529350281,2272,-0.7340810466557741,0.2,0.03617263,-0.03882116451859474,,
477,610,570,291840,123.96,0.0035410056079854257,0.00025,-0.026890257897321135,0.1865234375,3.6367998123168945,0.9820743203163147,2276,-0.7866438440978527,0.2,0.037484486,-0.054509237408638,,
477,611,571,292352,125.78,0.015840747524634935,0.00025,-0.013625577266793698,0.23583984375,3.636899948120117,0.8366059064865112,2280,-0.8586911037564278,0.2,0.033933826,0.0028462037444114685,,
477,612,572,292864,126.2,0.014653370424639434,0.00025,-0.028574424562975764,0.22265625,3.6332004070281982,0.9122608304023743,2284,-0.8580133859068155,0.2,0.03222546,-0.06924688816070557,,
477,613,573,293376,126.26,0.008182935416698456,0.00025,-0.01978660188615322,0.25341796875,3.6321001052856445,0.9388715028762817,2288,-0.8197742775082588,0.2,0.043243684,-0.05759540572762489,,
477,614,574,293888,126.48,0.005295415714499541,0.00025,-0.026459272048668936,0.1533203125,3.633200168609619,0.9433356523513794,2292,-0.7828268110752106,0.2,0.019227931,-0.024812182411551476,,
477,615,575,294400,126.56,0.004562150570563972,0.00025,-0.0224012456019409,0.17333984375,3.632500410079956,0.9736314415931702,2296,-0.7482590600848198,0.2,0.02614757,-0.03244849294424057,,
478,616,576,294912,126.62,0.004352871852461249,0.00025,-0.018599984847242013,0.1806640625,3.6295998096466064,0.977806568145752,2300,-0.7530347686260939,0.2,0.033491246,-0.039616283029317856,,
478,618,577,295424,126.42,0.0037022562391939573,0.00025,-0.014372450212249532,0.19873046875,3.6289000511169434,0.9885129928588867,2304,-0.697614511474967,0.2,0.035580784,-0.026088373735547066,,
478,619,578,295936,126.46,0.0023409401619574055,0.00025,-0.010872779443161562,0.15966796875,3.629699945449829,0.9937081933021545,2308,-0.6855155788362026,0.2,0.033529267,-0.03477639704942703,,
478,620,579,296448,126.16,0.002736974991421448,0.00025,-0.015951085777487606,0.14453125,3.629399299621582,0.9920000433921814,2312,-0.6391527745872736,0.2,0.04152589,-0.0588107593357563,,
478,621,580,296960,125.98,0.002748497954598861,0.00025,-0.011751400597859174,0.1494140625,3.6248998641967773,0.9891806840896606,2316,-0.6634913720190525,0.2,0.017692214,-0.04381651431322098,,
478,622,581,297472,126.04,0.0023645826840947848,0.00025,-0.013969959312817082,0.18701171875,3.6229000091552734,0.9957711696624756,2320,-0.6603241767734289,0.2,0.031022996,-0.05457663908600807,,
478,623,582,297984,126.76,0.003715169681527186,0.00025,-0.024486378009896725,0.20703125,3.621499538421631,0.9847345352172852,2324,-0.7412341553717852,0.2,0.048855916,-0.057823505252599716,,
478,624,583,298496,126.52,0.0065027332821046,0.00025,-0.02151975076412782,0.18994140625,3.630500078201294,0.9679896831512451,2328,-0.8346590418368578,0.2,0.04075033,-0.035431358963251114,,
478,625,584,299008,126.5,0.00592079505440779,0.00025,-0.0229963333113119,0.23095703125,3.6328001022338867,0.9626220464706421,2332,-0.8881899267435074,0.2,0.05014953,-0.04440923407673836,,
478,626,585,299520,127.9,0.010607944699586369,0.00025,-0.02197515085572377,0.20556640625,3.6298000812530518,0.9234448671340942,2336,-0.9012290723621845,0.2,0.045654997,-0.016642220318317413,,
,,,300000,,0.01329278596676886,0.00025,-0.010730253183282912,0.22802734375,,0.8680168390274048,2340,-0.9138970207422972,0.2,0.05065374,-0.03164798766374588,3.6660003662109375,135.6
477,628,586,300032,127.32,,,,,3.6333000659942627,,,,,,,,
477,629,587,300544,125.92,0.009586151558323763,0.00025,-0.027536320325452834,0.22607421875,3.6351003646850586,0.9394676685333252,2344,-0.8578461986035109,0.2,0.030529547,-0.06648077815771103,,
477,630,588,301056,126.26,0.011721805596607737,0.00025,-0.025080126360990107,0.23486328125,3.6359004974365234,0.918938159942627,2348,-0.8396052103489637,0.2,0.043839656,-0.04001476988196373,,
477,631,589,301568,125.46,0.010898307111347094,0.00025,-0.023071468458510935,0.234375,3.643500566482544,0.906812310218811,2352,-0.7938934713602066,0.2,0.039079357,-0.04694829881191254,,
477,632,590,302080,126.46,0.011742570961359888,0.00025,-0.021791380422655493,0.208984375,3.645000696182251,0.9080661535263062,2356,-0.8415521271526814,0.2,0.042677425,-0.045074813067913055,,
477,633,591,302592,127.0,0.017286346410401165,0.00025,-0.016490476904436946,0.25,3.6449005603790283,0.8543418645858765,2360,-0.8466600570827723,0.2,0.049527094,-0.04142545163631439,,
477,634,592,303104,128.4,0.012319572531851009,0.00025,-0.018062729039229453,0.24951171875,3.6430001258850098,0.906265377998352,2364,-0.8247229643166065,0.2,0.039883114,-0.06759721040725708,,
477,635,593,303616,128.72,0.011577780402149074,0.00025,-0.021681312238797545,0.24169921875,3.6456003189086914,0.9094145894050598,2368,-0.827068829908967,0.2,0.075181805,-0.06130383536219597,,
477,636,594,304128,128.72,0.007288139400770888,0.00025,-0.017365847248584032,0.20751953125,3.643900156021118,0.9732325673103333,2372,-0.725293505936861,0.2,0.06380652,-0.025009965524077415,,
477,637,595,304640,128.14,0.005192597760469653,0.00025,-0.02038673550123349,0.19921875,3.6454999446868896,0.9808356761932373,2376,-0.7609013300389051,0.2,0.039633594,-0.045240163803100586,,
477,638,596,305152,126.98,0.00868616663501598,0.00025,-0.027522538090124726,0.205078125,3.647700309753418,0.9374483227729797,2380,-0.8204583507031202,0.2,0.05233588,-0.07983862608671188,,
477,639,597,305664,127.04,0.007578907097922638,0.00025,-0.022518453959492035,0.18798828125,3.646000385284424,0.9470286965370178,2384,-0.8371924981474876,0.2,0.030452847,-0.032440848648548126,,
477,641,598,306176,127.96,0.0067557614092947915,0.00025,-0.020417282241396606,0.1982421875,3.641000270843506,0.9508374333381653,2388,-0.8645631484687328,0.2,0.025507437,-0.04470786824822426,,
477,642,599,306688,128.62,0.011177145133842714,0.00025,-0.02286129613639787,0.2158203125,3.6359000205993652,0.9221739172935486,2392,-0.8701695688068867,0.2,0.03190016,-0.030092202126979828,,
478,641,600,307200,130.1,0.006882864297949709,0.00025,-0.023527940677013248,0.24755859375,3.6338000297546387,0.9402101039886475,2396,-0.8935188706964254,0.2,0.039554015,-0.0547981821000576,,
478,642,601,307712,130.34,0.016955866245552897,0.00025,-0.021043098153313622,0.26953125,3.6279003620147705,0.8411799073219299,2400,-0.8373584598302841,0.2,0.056327105,-0.05985088646411896,,
478,644,602,308224,131.26,0.006109985552029684,0.00025,-0.02262354508275166,0.20947265625,3.628700017929077,0.9591615796089172,2404,-0.8340762052685022,0.2,0.034875736,-0.05673278123140335,,
478,645,603,308736,131.28,0.008755098948313389,0.00025,-0.02202535845572129,0.20068359375,3.625699996948242,0.9441723227500916,2408,-0.8312161136418581,0.2,0.043949194,-0.06342880427837372,,
478,646,604,309248,131.66,0.006483535733423196,0.00025,-0.014861802104860544,0.169921875,3.622499942779541,0.9814127087593079,2412,-0.7873362153768539,0.2,0.026190262,-0.04385090991854668,,
478,647,605,309760,132.2,0.005681167887814809,0.00025,-0.014134021999780089,0.20751953125,3.6238999366760254,0.968193769454956,2416,-0.8083767034113407,0.2,0.03828263,-0.035346921533346176,,
478,648,606,310272,132.36,0.004630629191524349,0.00025,-0.01610895260819234,0.18798828125,3.625499963760376,0.9786011576652527,2420,-0.7853251080960035,0.2,0.033981252,-0.053628116846084595,,
478,649,607,310784,132.5,0.003964379106037086,0.00025,-0.012175650306744501,0.16796875,3.6287002563476562,0.9847853183746338,2424,-0.7550653629004955,0.2,0.023030616,-0.042423926293849945,,
478,650,608,311296,131.92,0.003704512389958836,0.00025,-0.025452836940530688,0.18017578125,3.629499912261963,0.9855943322181702,2428,-0.7609126642346382,0.2,0.032348707,-0.04214242473244667,,
478,651,609,311808,130.9,0.004481813753955066,0.00025,-0.02145104733062908,0.16796875,3.6296002864837646,0.9834204316139221,2432,-0.7536289542913437,0.2,0.045953207,-0.04218393936753273,,
478,652,610,312320,129.44,0.0026085432691616006,0.00025,-0.018204394349595532,0.18359375,3.6321005821228027,0.9917926788330078,2436,-0.7369646355509758,0.2,0.031832285,-0.05212154984474182,,
478,653,611,312832,128.18,0.0028960634081158787,0.00025,-0.024590676417574286,0.18994140625,3.635000228881836,0.9891917705535889,2440,-0.7398044876754284,0.2,0.047700107,-0.02699335664510727,,
478,654,612,313344,127.4,0.00591140264441492,0.00025,-0.01755460153799504,0.1689453125,3.6356000900268555,0.9716702699661255,2444,-0.716540889814496,0.2,0.025594939,-0.039864007383584976,,
478,655,613,313856,125.78,0.0033793460170272738,0.00025,-0.01281423564068973,0.126953125,3.635699987411499,0.9824028611183167,2448,-0.7041567284613848,0.2,0.023629429,-0.007858042605221272,,
478,656,614,314368,124.1,0.004115465155337006,0.00025,-0.014445054810494184,0.17236328125,3.6365997791290283,0.9805211424827576,2452,-0.7017416935414076,0.2,0.042252317,-0.050260718911886215,,
478,657,615,314880,122.36,0.003575474474928342,0.00025,-0.015901061211479828,0.177734375,3.6410000324249268,0.9865641593933105,2456,-0.7194174900650978,0.2,0.04149259,0.001191133400425315,,
478,658,616,315392,121.08,0.003933741871151142,0.00025,-0.014214984548743814,0.1826171875,3.641399621963501,0.9833733439445496,2460,-0.7187968995422125,0.2,0.030497855,-0.02056865766644478,,
478,659,617,315904,120.58,0.002080528254737146,0.00025,-0.018594383960589767,0.18115234375,3.637699842453003,0.9932882189750671,2464,-0.7312294319272041,0.2,0.034651816,-0.03732321411371231,,
478,660,618,316416,120.32,0.001554096168547403,0.00025,-0.014281260344432667,0.16552734375,3.639700412750244,0.9943903088569641,2468,-0.7293299734592438,0.2,0.022945102,-0.021481288596987724,,
478,662,619,316928,119.74,0.0036119147298450116,0.00025,-0.011211611767066643,0.1826171875,3.6354000568389893,0.9792236089706421,2472,-0.7476964872330427,0.2,0.03165213,-0.027900435030460358,,
478,663,620,317440,119.44,0.005198142338485923,0.00025,-0.029639359388966113,0.20849609375,3.6410000324249268,0.9745078086853027,2476,-0.7419747654348612,0.2,0.054696135,-0.05688146501779556,,
478,664,621,317952,119.38,0.0022395223131752573,0.00025,-0.01365021214587614,0.15185546875,3.637500047683716,0.9826657772064209,2480,-0.7588726356625557,0.2,0.019938208,-0.05956133082509041,,
478,665,622,318464,118.78,0.01005486914073117,0.00025,-0.020509595924522728,0.25927734375,3.6401000022888184,0.9209021329879761,2484,-0.8008514568209648,0.2,0.05304524,-0.020599091425538063,,
478,666,623,318976,116.98,0.0040573819787823595,0.00025,-0.023133432114263996,0.2275390625,3.646700382232666,0.9715981483459473,2488,-0.749901669099927,0.2,0.050876018,-0.06620035320520401,,
478,667,624,319488,116.46,0.0038668138986395206,0.00025,-0.018255209433846176,0.1435546875,3.6502997875213623,0.9814987182617188,2492,-0.7347070593386889,0.2,0.019417265,-0.04369954764842987,,
,,,320000,,0.0026463963185960893,0.00025,-0.018850516760721803,0.19287109375,,0.9886525869369507,2496,-0.7287942785769701,0.2,0.023333874,-0.043640099465847015,3.611999988555908,107.2
478,668,625,320000,115.7,,,,,3.65120005607605,,,,,,,,
478,669,626,320512,115.52,0.00301347360436921,0.00025,-0.021228479454293847,0.18310546875,3.650899887084961,0.9890475273132324,2500,-0.7127101272344589,0.2,0.031111246,-0.04472441226243973,,
478,671,627,321024,115.06,0.003353552005137317,0.00025,-0.013847226684447378,0.1826171875,3.6556999683380127,0.9850428700447083,2504,-0.6966702193021774,0.2,0.03719943,-0.051828768104314804,,
478,672,628,321536,115.02,0.002113336546244682,0.00025,-0.012000609247479588,0.16357421875,3.6552999019622803,0.994354784488678,2508,-0.7018587402999401,0.2,0.02114937,-0.000388333632145077,,
478,673,629,322048,114.72,0.0018685717332118656,0.00025,-0.016469833732116967,0.1826171875,3.648099899291992,0.9921707510948181,2512,-0.7069868519902229,0.2,0.027379537,-0.048475176095962524,,
478,674,630,322560,114.7,0.0020638635378418257,0.00025,-0.010839214461157098,0.15234375,3.645400047302246,0.9923598766326904,2516,-0.6961583662778139,0.2,0.024012767,-0.023244336247444153,,
478,675,631,323072,114.64,0.00610942039929796,0.00025,-0.020746842958033085,0.1923828125,3.642899751663208,0.9673914909362793,2520,-0.7404084596782923,0.2,0.036811754,-0.05860304832458496,,
478,676,632,323584,114.72,0.00218085482265451,0.00025,-0.016021834511775523,0.14404296875,3.6436002254486084,0.9918400645256042,2524,-0.6867226269096136,0.2,0.03136427,-0.04731320962309837,,
478,677,633,324096,114.62,0.0036221614864189178,0.00025,-0.017705918595311232,0.19384765625,3.645900249481201,0.9851496815681458,2528,-0.7305444404482841,0.2,0.032686695,-0.04709732159972191,,
478,678,634,324608,114.62,0.0021058982420072425,0.00025,-0.007395453663775697,0.1435546875,3.644199848175049,0.9916578531265259,2532,-0.6669407226145267,0.2,0.033928737,-0.05200844258069992,,
