time/iterations,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,time/fps,train/explained_variance,train/entropy_loss,train/n_updates,train/clip_range,train/learning_rate,train/clip_fraction,train/approx_kl,train/value_loss,train/policy_gradient_loss,train/loss,eval/mean_ep_length,eval/mean_reward
495,2.3624000549316406,530,253440,48.94,477,0.8069281578063965,-0.6903451234102249,1976,0.2,0.00025,0.18505859375,0.046701834,0.005212080526689533,-0.02811263280455023,-0.06707845628261566,,
496,2.3624002933502197,531,253952,49.34,477,0.9097329378128052,-0.7071892879903316,1980,0.2,0.00025,0.18798828125,0.03859452,0.0034882136606029235,-0.02249336993554607,-0.08348826318979263,,
497,2.36430025100708,532,254464,48.78,477,0.6782008409500122,-0.7465685345232487,1984,0.2,0.00025,0.18310546875,0.040001538,0.008304777948069386,-0.01960535065154545,-0.08127554506063461,,
498,2.3472001552581787,533,254976,50.26,478,0.8496567010879517,-0.7360255941748619,1988,0.2,0.00025,0.25244140625,0.07155244,0.004276196865248494,-0.02911486179800704,-0.07839557528495789,,
,,,255000,,,0.5967392921447754,-0.8433458507061005,1992,0.2,0.00025,0.3388671875,0.07936677,0.04527540985145606,-0.03204583330079913,-0.07487520575523376,48.0,2.360000006854534
499,2.2954001426696777,534,255488,52.2,477,,,,,,,,,,,,
500,2.2942001819610596,535,256000,53.42,477,0.6951925754547119,-0.9407394640147686,1996,0.2,0.00025,0.34716796875,0.077103995,0.0735010881908238,-0.017450612445827574,-0.047262102365493774,,
501,2.295300006866455,536,256512,52.3,477,0.4547138214111328,-0.808136148378253,2000,0.2,0.00025,0.29541015625,0.059371218,0.060696106927935034,-0.006467904022429138,-0.06471360474824905,,
502,2.2955002784729004,537,257024,51.9,477,0.834879994392395,-0.7191632241010666,2004,0.2,0.00025,0.19580078125,0.03556243,0.008793690154561773,-0.024468743824400008,-0.05886262655258179,,
503,2.2780003547668457,538,257536,53.44,477,0.873589038848877,-0.7196761723607779,2008,0.2,0.00025,0.1728515625,0.033628784,0.0045806880298187025,-0.01887602746137418,-0.07806114852428436,,
504,2.276900291442871,539,258048,53.56,478,0.589665412902832,-0.8463250398635864,2012,0.2,0.00025,0.32373046875,0.060270783,0.048708674556110054,-0.0076227603130973876,-0.0335891917347908,,
505,2.250699996948242,540,258560,54.7,478,0.8519284725189209,-0.7521033342927694,2016,0.2,0.00025,0.2958984375,0.04974225,0.007917206574347802,-0.018228901899419725,-0.0854804739356041,,
506,2.2491002082824707,541,259072,56.02,478,0.7193598747253418,-0.9148135408759117,2020,0.2,0.00025,0.32275390625,0.059147067,0.052915908745490015,-0.02974226782680489,-0.07689529657363892,,
507,2.2312002182006836,542,259584,57.18,478,0.7459275126457214,-0.8302929122000933,2024,0.2,0.00025,0.32177734375,0.07997449,0.019845184549922124,-0.027464749407954514,-0.040509045124053955,,
,,,260000,,,0.6190141439437866,-0.8946155533194542,2028,0.2,0.00025,0.34423828125,0.070180304,0.048600684211123735,-0.017695630114758387,-0.036972884088754654,44.4,2.364000006765127
508,2.209900379180908,544,260096,59.1,477,,,,,,,,,,,,
509,2.2094004154205322,545,260608,59.7,477,0.5853301286697388,-0.8578317854553461,2032,0.2,0.00025,0.27001953125,0.06718688,0.04771589074516669,-0.026444384828209877,-0.06478000432252884,,
510,2.2792000770568848,546,261120,55.86,477,0.5017614364624023,-0.7783379256725311,2036,0.2,0.00025,0.2578125,0.08152178,0.022050671774195507,-0.030758536071516573,-0.07771848142147064,,
511,2.2798001766204834,547,261632,55.1,477,0.7534937858581543,-0.7155490964651108,2040,0.2,0.00025,0.23193359375,0.06276587,0.007345709018409252,-0.02663131622830406,-0.06434129923582077,,
512,2.2790002822875977,548,262144,55.28,477,0.73589026927948,-0.7443751990795135,2044,0.2,0.00025,0.22119140625,0.057725288,0.010263433374348097,-0.022948298836126924,-0.058091700077056885,,
513,2.277899980545044,549,262656,56.24,478,0.8624615669250488,-0.712267329916358,2048,0.2,0.00025,0.2197265625,0.049217995,0.005304032129060943,-0.011892982700373977,-0.07947372645139694,,
514,2.295799970626831,550,263168,55.32,478,0.6647342443466187,-0.7620522323995829,2052,0.2,0.00025,0.2470703125,0.049669303,0.014287059777416289,-0.03106039873091504,-0.0841282531619072,,
515,2.2786002159118652,551,263680,57.04,478,0.7219911813735962,-0.7674495633691549,2056,0.2,0.00025,0.19873046875,0.041346863,0.00887532219348941,-0.02647094425628893,-0.07973547279834747,,
516,2.290600061416626,552,264192,56.88,478,0.6702606678009033,-0.8625897951424122,2060,0.2,0.00025,0.30322265625,0.05512982,0.03315572955762036,-0.027261701121460646,-0.05685984343290329,,
517,2.292099952697754,553,264704,55.84,478,0.7159323692321777,-0.8246691711246967,2064,0.2,0.00025,0.25634765625,0.055586748,0.031699540617410094,-0.016501272388268262,-0.06724421679973602,,
,,,265000,,,0.8172906637191772,-0.8402204141020775,2068,0.2,0.00025,0.2373046875,0.05992796,0.024671204620972276,-0.0354223811882548,-0.06894730031490326,45.6,2.378000006452203
518,2.3293001651763916,554,265216,52.98,477,,,,,,,,,,,,
519,2.3302001953125,555,265728,52.4,477,0.6897836923599243,-0.7696963399648666,2072,0.2,0.00025,0.1962890625,0.039587617,0.01129695211420767,-0.02336452080635354,-0.04035131633281708,,
520,2.3303003311157227,557,266240,52.88,477,0.7003843784332275,-0.8210581112653017,2076,0.2,0.00025,0.2373046875,0.06353001,0.010161497455555946,-0.020742628315929323,-0.06410901993513107,,
521,2.331199884414673,558,266752,52.4,478,0.7808521389961243,-0.8205719478428364,2080,0.2,0.00025,0.23486328125,0.0492732,0.009421456983545795,-0.02855955297127366,-0.09852247685194016,,
522,2.3315000534057617,559,267264,52.82,478,0.8346472978591919,-0.7499069031327963,2084,0.2,0.00025,0.1943359375,0.03555486,0.0049134911387227476,-0.020891460415441543,-0.06713281571865082,,
523,2.3335001468658447,560,267776,52.08,478,0.6755268573760986,-0.7706197686493397,2088,0.2,0.00025,0.2958984375,0.06412827,0.010791413646074943,-0.015376722963992506,-0.04777660593390465,,
524,2.331700325012207,561,268288,53.68,478,0.7101670503616333,-0.794446999207139,2092,0.2,0.00025,0.25390625,0.068134256,0.007310629196581431,-0.026450153265614063,-0.09663784503936768,,
525,2.349600315093994,562,268800,51.6,478,0.6228384375572205,-0.8814942818135023,2096,0.2,0.00025,0.30224609375,0.069282256,0.01878671970916912,-0.03328619338572025,-0.017637835815548897,,
526,2.363600254058838,563,269312,51.26,478,0.842023491859436,-0.8013203758746386,2100,0.2,0.00025,0.23291015625,0.059937313,0.007511400261137169,-0.021588664618320763,-0.07560499757528305,,
527,2.3617000579833984,564,269824,52.26,478,0.7299518585205078,-0.8739979770034552,2104,0.2,0.00025,0.3076171875,0.051771827,0.014646388677647337,-0.03186600818298757,-0.04772099852561951,,
,,,270000,,,0.8311884999275208,-0.8563192300498486,2108,0.2,0.00025,0.24560546875,0.051337842,0.00981788405624684,-0.033255479007493705,-0.06850259006023407,50.0,2.3540000069886444
528,2.362499952316284,565,270336,52.52,478,,,,,,,,,,,,
529,2.3620002269744873,566,270848,52.34,478,0.8069121837615967,-0.8332484606653452,2112,0.2,0.00025,0.2412109375,0.07512024,0.00702153494785307,-0.028470739955082536,-0.05456938222050667,,
530,2.36210036277771,567,271360,52.28,478,0.8252717852592468,-0.7864977791905403,2116,0.2,0.00025,0.185546875,0.04921856,0.006489903818874154,-0.023461192147806287,-0.04490935429930687,,
531,2.3619003295898438,568,271872,51.98,478,0.8443189263343811,-0.772944163531065,2120,0.2,0.00025,0.18701171875,0.033309855,0.006828533601947129,-0.023856845626141876,-0.0732944905757904,,
532,2.3619000911712646,569,272384,51.5,478,0.8775460720062256,-0.7636721096932888,2124,0.2,0.00025,0.1953125,0.031555325,0.0044507586062536575,-0.020349990809336305,-0.046788208186626434,,
533,2.3612000942230225,570,272896,51.78,478,0.8222050666809082,-0.7268275450915098,2128,0.2,0.00025,0.2216796875,0.04613235,0.005264805266051553,-0.023201948846690357,-0.07872757315635681,,
534,2.362800121307373,571,273408,50.5,478,0.856655478477478,-0.7749659940600395,2132,0.2,0.00025,0.2265625,0.0518571,0.0062580836020060815,-0.030842914478853345,-0.08670501410961151,,
535,2.3634002208709717,572,273920,50.5,478,0.8702474236488342,-0.7209536321461201,2136,0.2,0.00025,0.16796875,0.045464225,0.004281094305042643,-0.018769106944091618,-0.08373786509037018,,
536,2.3639001846313477,573,274432,49.6,478,0.9001168012619019,-0.8007140997797251,2140,0.2,0.00025,0.2119140625,0.036595985,0.0029191995126893744,-0.021349007758544758,-0.0810074508190155,,
537,2.3643999099731445,574,274944,49.16,478,0.8579877018928528,-0.8102560006082058,2144,0.2,0.00025,0.232421875,0.05299861,0.00721834805153776,-0.017799020337406546,-0.05955543369054794,,
,,,275000,,,0.8672053813934326,-0.7856245692819357,2148,0.2,0.00025,0.240234375,0.040068634,0.004513537911407184,-0.03205377163249068,-0.06580800563097,44.4,2.3700000066310167
538,2.363800287246704,576,275456,49.72,478,,,,,,,,,,,,
539,2.3640999794006348,577,275968,49.6,478,0.7689245343208313,-0.8060480821877718,2152,0.2,0.00025,0.25439453125,0.063447654,0.007786311864037998,-0.029385022120550275,-0.07326383143663406,,
540,2.365300178527832,578,276480,49.56,478,0.852482259273529,-0.7983135338872671,2156,0.2,0.00025,0.24267578125,0.042427532,0.006083176616812125,-0.019976591342128813,-0.0280297938734293,,
541,2.3642001152038574,579,276992,50.18,478,0.9235592484474182,-0.7522346116602421,2160,0.2,0.00025,0.189453125,0.031696886,0.003263846017944161,-0.02373708551749587,-0.05959933251142502,,
542,2.346400260925293,580,277504,51.28,478,0.8130096197128296,-0.8059307020157576,2164,0.2,0.00025,0.2138671875,0.03273129,0.007171216551796533,-0.028794880025088787,-0.08870721608400345,,
543,2.3463003635406494,581,278016,50.82,478,0.703333854675293,-0.8776389956474304,2168,0.2,0.00025,0.2431640625,0.043453448,0.03424851322779432,-0.03704169869888574,-0.06312181055545807,,
544,2.344900131225586,582,278528,51.54,478,0.8824199438095093,-0.7616631500422955,2172,0.2,0.00025,0.19140625,0.034427598,0.006773166976927314,-0.027494847017806023,-0.07154065370559692,,
545,2.343400239944458,583,279040,52.88,478,0.7054073810577393,-0.8575852923095226,2176,0.2,0.00025,0.20751953125,0.060249157,0.011824358647572808,-0.024830760958138853,-0.09078635275363922,,
546,2.3443002700805664,584,279552,52.88,478,0.6939007639884949,-0.8466950580477715,2180,0.2,0.00025,0.32177734375,0.065862186,0.011215230071684346,-0.042974360461812466,-0.09778948128223419,,
,,,280000,,,0.8235174417495728,-0.7988833989948034,2184,0.2,0.00025,0.24658203125,0.04390145,0.007356738678936381,-0.030194387305527925,-0.0860137939453125,46.8,2.3680000066757203
547,2.345400333404541,585,280064,52.74,478,,,,,,,,,,,,
548,2.3460001945495605,586,280576,52.14,478,0.781606912612915,-0.808656670153141,2188,0.2,0.00025,0.2119140625,0.063738436,0.009747244548634626,-0.031600615999195725,-0.046967487782239914,,
549,2.3450002670288086,587,281088,52.34,478,0.8022251725196838,-0.8204679805785418,2192,0.2,0.00025,0.24560546875,0.04463649,0.0064213830410153605,-0.031194765702821314,-0.08181352913379669,,
550,2.3271000385284424,588,281600,53.14,478,0.8976255655288696,-0.8050953075289726,2196,0.2,0.00025,0.20458984375,0.03773488,0.003798003228439484,-0.02678059652680531,-0.07465668022632599,,
551,2.3259999752044678,589,282112,54.28,478,0.7291205525398254,-0.837717093527317,2200,0.2,0.00025,0.27490234375,0.045394026,0.028625207516597584,-0.03693037951597944,-0.0702836662530899,,
552,2.326700210571289,590,282624,53.64,478,0.8088066577911377,-0.8027157839387655,2204,0.2,0.00025,0.24365234375,0.048992228,0.015655210794648156,-0.028579572681337595,-0.06656891107559204,,
553,2.3447999954223633,591,283136,53.0,478,0.8962587118148804,-0.7499902099370956,2208,0.2,0.00025,0.19580078125,0.028041344,0.005375959328375757,-0.022217501886188984,-0.07669636607170105,,
554,2.346100091934204,592,283648,52.48,478,0.7671266198158264,-0.7901554387062788,2212,0.2,0.00025,0.23291015625,0.047504015,0.006778953793400433,-0.027760047232732177,-0.06793949753046036,,
555,2.346900224685669,593,284160,51.26,478,0.8256626129150391,-0.7901974357664585,2216,0.2,0.00025,0.21142578125,0.04562161,0.0049072999026975594,-0.02526153379585594,-0.05252276733517647,,
556,2.3472001552581787,594,284672,50.72,478,0.865725576877594,-0.8157805241644382,2220,0.2,0.00025,0.1953125,0.03234615,0.00645206451008562,-0.024025388527661562,-0.06758330762386322,,
,,,285000,,,0.8383100032806396,-0.7429218925535679,2224,0.2,0.00025,0.21435546875,0.04011647,0.005981139518553391,-0.0245455444091931,-0.06629234552383423,45.6,2.3680000066757203
557,2.348400115966797,596,285184,49.78,478,,,,,,,,,,,,
558,2.349400281906128,597,285696,49.3,478,0.8814557194709778,-0.7130099069327116,2228,0.2,0.00025,0.2021484375,0.04517451,0.004472947075555567,-0.02154055325081572,-0.05013024061918259,,
559,2.3672001361846924,598,286208,47.96,478,0.8696637749671936,-0.7379865739494562,2232,0.2,0.00025,0.197265625,0.0413032,0.004738665345939808,-0.023853558348491788,-0.08031180500984192,,
560,2.3687005043029785,599,286720,47.46,478,0.8556835055351257,-0.7597809247672558,2236,0.2,0.00025,0.17822265625,0.0279297,0.00476413790602237,-0.021381938189733773,-0.05998452752828598,,
561,2.368800401687622,600,287232,47.54,478,0.8217317461967468,-0.7899203766137362,2240,0.2,0.00025,0.2275390625,0.04806002,0.009728777135023847,-0.029104744462529197,-0.0933174267411232,,
562,2.3687002658843994,601,287744,47.6,478,0.8771116733551025,-0.7347278725355864,2244,0.2,0.00025,0.20654296875,0.032245085,0.004735654511023313,-0.0236657778150402,-0.06812268495559692,,
563,2.351900339126587,602,288256,48.62,478,0.9116067886352539,-0.7517631780356169,2248,0.2,0.00025,0.23291015625,0.05423232,0.003383716888492927,-0.018569405656307936,-0.05838747322559357,,
564,2.3529000282287598,603,288768,48.2,478,0.6974785327911377,-0.7721313387155533,2252,0.2,0.00025,0.2607421875,0.061037645,0.031702552252681926,-0.031965478498023,-0.07190105319023132,,
565,2.3527002334594727,604,289280,48.24,478,0.8099945783615112,-0.713336355984211,2256,0.2,0.00025,0.22412109375,0.0546983,0.00911406813247595,-0.023105627740733325,-0.06558922678232193,,
566,2.3522002696990967,605,289792,48.34,478,0.8553791642189026,-0.7300709821283817,2260,0.2,0.00025,0.1943359375,0.049022935,0.005612854394712485,-0.019484375487081707,-0.03620321303606033,,
,,,290000,,,0.8590348958969116,-0.7347114235162735,2264,0.2,0.00025,0.1845703125,0.02945866,0.004395531606860459,-0.01903806603513658,-0.06653603911399841,47.2,2.366000006720424
567,2.351099967956543,606,290304,48.54,478,,,,,,,,,,,,
568,2.351100206375122,607,290816,48.28,478,0.8904517889022827,-0.7585178092122078,2268,0.2,0.00025,0.203125,0.044627726,0.004640039107471239,-0.023578667955007404,-0.05169342830777168,,
569,2.3510003089904785,609,291328,48.28,478,0.9163607358932495,-0.7369450442492962,2272,0.2,0.00025,0.2041015625,0.03111903,0.002944738429505378,-0.022524319938383996,-0.045598339289426804,,
570,2.3505003452301025,610,291840,48.1,478,0.834229588508606,-0.7401107251644135,2276,0.2,0.00025,0.22119140625,0.044809226,0.006040198146365583,-0.023262869624886662,-0.04922883212566376,,
571,2.350900173187256,611,292352,47.56,478,0.8457512855529785,-0.7424565702676773,2280,0.2,0.00025,0.2041015625,0.042988587,0.004213290558254812,-0.018749674258287996,-0.07142027467489243,,
572,2.350399971008301,612,292864,47.68,478,0.9269500374794006,-0.719435466453433,2284,0.2,0.00025,0.1884765625,0.030879088,0.002733810557401739,-0.021807371987961233,-0.06885829567909241,,
573,2.3659000396728516,613,293376,47.32,478,0.7815694808959961,-0.7285507954657078,2288,0.2,0.00025,0.23681640625,0.09464429,0.010792540953843854,-0.02226065914146602,-0.04556490108370781,,
574,2.3661000728607178,614,293888,47.56,478,0.8819872736930847,-0.7385116498917341,2292,0.2,0.00025,0.1943359375,0.041088946,0.004765055629832204,-0.023473029606975615,-0.04129881411790848,,
575,2.36650013923645,615,294400,47.82,478,0.8433728218078613,-0.7209200132638216,2296,0.2,0.00025,0.2109375,0.058365777,0.005759419393143617,-0.024477042839862406,-0.060389429330825806,,
576,2.366800308227539,616,294912,48.14,478,0.8085541129112244,-0.7387091536074877,2300,0.2,0.00025,0.19775390625,0.03668148,0.005661535571562126,-0.010491083492524922,-0.05748588219285011,,
,,,295000,,,0.8145101070404053,-0.7086514420807362,2304,0.2,0.00025,0.20703125,0.056298867,0.0058455050602788106,-0.02479680854594335,-0.07597251236438751,46.4,2.3740000065416096
577,2.3669002056121826,617,295424,48.36,478,,,,,,,,,,,,
578,2.36680006980896,618,295936,48.34,478,0.9164397120475769,-0.7322653234004974,2308,0.2,0.00025,0.19775390625,0.047531374,0.003453221943345852,-0.016233366754022427,-0.06647824496030807,,
579,2.3664002418518066,619,296448,48.52,478,0.8711018562316895,-0.7961852047592402,2312,0.2,0.00025,0.2216796875,0.043156173,0.004783762546139769,-0.024875729519408196,-0.06144163757562637,,
580,2.3659000396728516,620,296960,48.4,478,0.8104262351989746,-0.7171158753335476,2316,0.2,0.00025,0.21044921875,0.06485645,0.0061694833129877225,-0.03003983706003055,-0.06700392812490463,,
581,2.3660004138946533,621,297472,48.54,478,0.8734351396560669,-0.7531106695532799,2320,0.2,0.00025,0.2587890625,0.056197315,0.003821661273832433,-0.023885208822321147,-0.0713420882821083,,
582,2.3667001724243164,622,297984,47.52,478,0.8168483972549438,-0.7765239253640175,2324,0.2,0.00025,0.21044921875,0.051802464,0.0064433996740262955,-0.021671701048035175,-0.07563471794128418,,
583,2.3668999671936035,623,298496,47.18,478,0.8915179371833801,-0.7511970810592175,2328,0.2,0.00025,0.208984375,0.04339389,0.003493864009215031,-0.026717337896116078,-0.07050848007202148,,
584,2.366600275039673,624,299008,47.86,478,0.8761076331138611,-0.7643851414322853,2332,0.2,0.00025,0.21337890625,0.048525773,0.004177759503363632,-0.024587898660684004,-0.08257785439491272,,
585,2.3657000064849854,625,299520,47.24,478,0.8515522480010986,-0.792462894693017,2336,0.2,0.00025,0.2373046875,0.04835278,0.0046369874544325285,-0.023567656171508133,-0.021117888391017914,,
,,,300000,,,0.8424748182296753,-0.7660960666835308,2340,0.2,0.00025,0.19580078125,0.039060563,0.005137951680808328,-0.020180052757496014,-0.06417153030633926,50.0,2.3620000068098306
586,2.3655002117156982,627,300032,47.72,478,,,,,,,,,,,,
587,2.3662002086639404,628,300544,47.42,478,0.7723926305770874,-0.785005571320653,2344,0.2,0.00025,0.2275390625,0.06898462,0.006827000004705042,-0.032357406336814165,-0.048704005777835846,,
588,2.3664002418518066,629,301056,47.46,478,0.8643777370452881,-0.7584213465452194,2348,0.2,0.00025,0.18359375,0.046885014,0.0042511590727372095,-0.02236825681757182,-0.08076591044664383,,
589,2.3659002780914307,630,301568,48.02,478,0.8748548030853271,-0.7558115720748901,2352,0.2,0.00025,0.1796875,0.038001046,0.004277588326658588,-0.02062476394348778,-0.05326640605926514,,
590,2.3657004833221436,631,302080,47.92,478,0.8268629312515259,-0.7527444139122963,2356,0.2,0.00025,0.17578125,0.039416283,0.005873610149137676,-0.01918287485023029,-0.07733705639839172,,
591,2.3657004833221436,632,302592,47.88,478,0.8210599422454834,-0.7458622213453054,2360,0.2,0.00025,0.1787109375,0.055274922,0.004755431997182313,-0.02166743390262127,-0.052396517246961594,,
592,2.365499973297119,633,303104,47.68,478,0.8262889385223389,-0.7479796167463064,2364,0.2,0.00025,0.21142578125,0.04680837,0.005745829075749498,-0.024902493925765157,-0.05779263749718666,,
593,2.3644001483917236,634,303616,48.04,478,0.8694629669189453,-0.6922990437597036,2368,0.2,0.00025,0.19140625,0.037641317,0.00452574182418175,-0.019983427948318422,-0.05633140727877617,,
594,2.3650002479553223,635,304128,47.9,478,0.8883428573608398,-0.69740822724998,2372,0.2,0.00025,0.212890625,0.053286992,0.0044271473452681676,-0.026266032364219427,-0.054888155311346054,,
595,2.363300323486328,636,304640,48.54,478,0.9106295108795166,-0.7031677402555943,2376,0.2,0.00025,0.181640625,0.035395913,0.0033561234595254064,-0.026939126197248697,-0.07168175280094147,,
,,,305000,,,0.7393931150436401,-0.7827529795467854,2380,0.2,0.00025,0.26171875,0.055410504,0.00868049125710968,-0.022588366409763694,-0.06756021827459335,44.4,2.3820000063627957
596,2.3634002208709717,637,305152,48.12,478,,,,,,,,,,,,
597,2.3627002239227295,638,305664,48.14,478,0.8900333046913147,-0.6736451983451843,2384,0.2,0.00025,0.2177734375,0.05048575,0.004102790648175869,-0.010877503722440451,-0.030755842104554176,,
598,2.3633999824523926,639,306176,48.3,478,0.9310661554336548,-0.6927619408816099,2388,0.2,0.00025,0.177734375,0.041940756,0.00246499512650189,-0.017543157911859453,-0.026166485622525215,,
599,2.364800214767456,640,306688,47.7,478,0.8659923076629639,-0.7214622590690851,2392,0.2,0.00025,0.17919921875,0.04311444,0.005886216524231713,-0.027151861984748393,-0.0731738731265068,,
600,2.36460018157959,641,307200,48.2,478,0.9077017307281494,-0.7442847099155188,2396,0.2,0.00025,0.2109375,0.055567577,0.0032704531186027452,-0.02383664611261338,-0.053873661905527115,,
601,2.364300489425659,642,307712,48.16,478,0.7693873047828674,-0.7655661813914776,2400,0.2,0.00025,0.28515625,0.06107839,0.007809290022123605,-0.0214873080549296,-0.061109524220228195,,
602,2.3650002479553223,643,308224,48.12,478,0.852454662322998,-0.7682411037385464,2404,0.2,0.00025,0.2216796875,0.06561726,0.004931856492476072,-0.02526675572153181,-0.05281627178192139,,
603,2.365100145339966,644,308736,48.26,478,0.8761460185050964,-0.7451305985450745,2408,0.2,0.00025,0.181640625,0.0368245,0.004217684101604391,-0.02031989151146263,-0.05072662606835365,,
604,2.3661000728607178,646,309248,48.68,478,0.927623450756073,-0.7098300997167826,2412,0.2,0.00025,0.1796875,0.04697212,0.0026142669339606073,-0.019808870973065495,-0.05454656481742859,,
605,2.367300271987915,647,309760,48.3,478,0.844764232635498,-0.7279453538358212,2416,0.2,0.00025,0.224609375,0.05219039,0.00881379314523656,-0.02660517196636647,-0.061465196311473846,,
,,,310000,,,0.8301017880439758,-0.7248598858714104,2420,0.2,0.00025,0.20166015625,0.0425328,0.005395053049142007,-0.030217642663046718,-0.08500395715236664,48.4,2.366000006720424
606,2.367800235748291,648,310272,48.32,478,,,,,,,,,,,,
607,2.367800235748291,649,310784,48.72,478,0.893052875995636,-0.6813434530049562,2424,0.2,0.00025,0.19287109375,0.042087574,0.0037457444850588217,-0.02506250617443584,-0.07151282578706741,,
608,2.367300033569336,650,311296,48.88,478,0.7710176706314087,-0.734325448051095,2428,0.2,0.00025,0.1796875,0.038556367,0.006475315072748344,-0.01766764943022281,-0.05420864373445511,,
609,2.367300033569336,651,311808,48.84,478,0.8847792744636536,-0.7279153652489185,2432,0.2,0.00025,0.1943359375,0.047177516,0.0041028550840565,-0.020594087487552315,-0.028095802292227745,,
610,2.368800163269043,652,312320,48.1,478,0.8922100067138672,-0.7017674222588539,2436,0.2,0.00025,0.19921875,0.04531935,0.0035275750706205145,-0.02390158560592681,-0.07933734357357025,,
611,2.368600368499756,653,312832,48.36,478,0.9402994513511658,-0.7196018937975168,2440,0.2,0.00025,0.1884765625,0.03513397,0.0023153158217610326,-0.028219702246133238,-0.06913428008556366,,
612,2.368300437927246,654,313344,48.98,478,0.9097471833229065,-0.7201051712036133,2444,0.2,0.00025,0.203125,0.037807338,0.0027622008019534405,-0.02365147531963885,-0.07488469779491425,,
613,2.368100166320801,655,313856,48.7,478,0.8693394064903259,-0.7760017886757851,2448,0.2,0.00025,0.24560546875,0.06414172,0.007617314215167426,-0.02480116847436875,-0.07129882276058197,,
614,2.367800235748291,656,314368,48.78,478,0.8872044086456299,-0.7351447194814682,2452,0.2,0.00025,0.203125,0.046950243,0.0046486460996675305,-0.026607027248246595,-0.05385155230760574,,
615,2.3674004077911377,657,314880,49.04,478,0.8690239191055298,-0.7733466178178787,2456,0.2,0.00025,0.23486328125,0.045444094,0.0067234581874799915,-0.024678752582985908,-0.06216195225715637,,
,,,315000,,,0.8395658731460571,-0.7938686870038509,2460,0.2,0.00025,0.27197265625,0.07655771,0.005279050783428829,-0.028299121069721878,-0.06025411933660507,49.6,2.364000006765127
616,2.3668999671936035,658,315392,49.52,478,,,,,,,,,,,,
617,2.3664002418518066,659,315904,49.52,478,0.7676934003829956,-0.7610941268503666,2464,0.2,0.00025,0.24560546875,0.043794535,0.007543039449956268,-0.021049498987849802,-0.024303097277879715,,
618,2.36650013923645,660,316416,49.3,478,0.8431130051612854,-0.7179897669702768,2468,0.2,0.00025,0.2490234375,0.06127517,0.0053406229126267135,-0.022285621700575575,-0.038243524730205536,,
619,2.3654003143310547,661,316928,49.62,478,0.8604299426078796,-0.7750261314213276,2472,0.2,0.00025,0.18994140625,0.03761934,0.0041067934143939056,-0.03189043721067719,-0.059126660227775574,,
620,2.3642001152038574,663,317440,50.42,478,0.7994791269302368,-0.7456583343446255,2476,0.2,0.00025,0.23876953125,0.047305834,0.009012930560857058,-0.02938589040422812,-0.05967283993959427,,
621,2.340400218963623,664,317952,51.62,478,0.8187634348869324,-0.7813847959041595,2480,0.2,0.00025,0.25341796875,0.06264109,0.006057656879420392,-0.02758692915085703,-0.08564981073141098,,
622,2.340100049972534,665,318464,50.88,478,0.5964022874832153,-0.805713064968586,2484,0.2,0.00025,0.2216796875,0.039860398,0.04586318723158911,-0.016606879245955497,-0.0332571379840374,,
623,2.3406999111175537,666,318976,50.46,478,0.8213686943054199,-0.743403185158968,2488,0.2,0.00025,0.208984375,0.03990846,0.008374162556719966,-0.026469270407687873,-0.06082523241639137,,
624,2.34060001373291,667,319488,50.32,478,0.8557606935501099,-0.78977813385427,2492,0.2,0.00025,0.20263671875,0.042099565,0.004681168116803747,-0.02285783941624686,-0.05503736436367035,,
,,,320000,,,0.7987309694290161,-0.7265312746167183,2496,0.2,0.00025,0.22607421875,0.06012495,0.0065926066163228825,-0.027748316468205303,-0.05927387624979019,50.8,2.3680000066757203
625,2.339700222015381,668,320000,50.14,478,,,,,,,,,,,,
626,2.340399980545044,669,320512,50.44,478,0.863934338092804,-0.769944055005908,2500,0.2,0.00025,0.228515625,0.071617275,0.00447532041289378,-0.013158493267837912,-0.03727404773235321,,
627,2.3407998085021973,670,321024,50.62,478,0.7444824576377869,-0.8103852085769176,2504,0.2,0.00025,0.265625,0.059000053,0.012982794229174033,-0.02749077935004607,-0.04952036589384079,,
628,2.3417000770568848,671,321536,50.4,478,0.8494969606399536,-0.7930334247648716,2508,0.2,0.00025,0.17919921875,0.028375013,0.004923090666125063,-0.023103945422917604,-0.05590039864182472,,
629,2.3420002460479736,672,322048,50.5,478,0.8888338804244995,-0.756249126046896,2512,0.2,0.00025,0.1787109375,0.05322209,0.004051166295539588,-0.01701180374948308,-0.04974418506026268,,
630,2.342099905014038,673,322560,49.88,478,0.9271119236946106,-0.7587658055126667,2516,0.2,0.00025,0.21435546875,0.03853481,0.0029234751273179427,-0.028599245008081198,-0.07346919178962708,,
631,2.3662002086639404,674,323072,48.62,478,0.9118821024894714,-0.7513840161263943,2520,0.2,0.00025,0.18212890625,0.0357937,0.0032601981874904595,-0.03098057652823627,-0.06578711420297623,,
632,2.366300106048584,675,323584,48.32,478,0.9187360405921936,-0.7354142367839813,2524,0.2,0.00025,0.22216796875,0.056711778,0.0030139053415041417,-0.02841473786975257,-0.0631454810500145,,
633,2.367000102996826,676,324096,48.3,478,0.8523788452148438,-0.7514008190482855,2528,0.2,0.00025,0.22314453125,0.043183148,0.004426611332746688,-0.018411495082546026,-0.03020339086651802,,
