time/iterations,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,time/fps,train/explained_variance,train/entropy_loss,train/n_updates,train/clip_range,train/learning_rate,train/clip_fraction,train/approx_kl,train/value_loss,train/policy_gradient_loss,train/loss,eval/mean_ep_length,eval/mean_reward
239,2.2271006107330322,322,122368,38.08,379,0.9105345010757446,-0.7922463528811932,952,0.2,0.00025,0.08740234375,0.0071719047,0.0014248425532059628,-0.017580779443960637,-0.060472991317510605,,
240,2.2831003665924072,323,122880,38.06,379,0.9790976643562317,-0.7884434331208467,956,0.2,0.00025,0.0712890625,0.0079039745,0.0008018325879675103,-0.009923562407493591,-0.0486186183989048,,
241,2.2831003665924072,324,123392,38.06,380,0.9720267653465271,-0.7906670365482569,960,0.2,0.00025,0.10107421875,0.010214645,0.0005628336166410008,-0.010122888663318008,-0.03694149851799011,,
242,2.2831003665924072,326,123904,38.06,380,0.990390419960022,-0.7804340347647667,964,0.2,0.00025,0.0693359375,0.0072121588,0.0004252469316270435,-0.008433897368377075,-0.01089178305119276,,
243,2.2582004070281982,327,124416,38.2,380,0.9878590703010559,-0.7830507270991802,968,0.2,0.00025,0.06103515625,0.008680582,0.0004108211678612861,-0.005682709626853466,-0.0036711152642965317,,
244,2.294100284576416,328,124928,38.14,380,0.7679990530014038,-0.8925317991524935,972,0.2,0.00025,0.12158203125,0.01594533,0.10681293398374692,-0.01037682342575863,0.01573994755744934,,
,,,125000,,,0.8239628076553345,-0.8227986190468073,976,0.2,0.00025,0.0634765625,0.008520099,0.002561385027547658,-0.00839607894886285,-0.04788169637322426,38.0,2.360000006854534
245,2.294100284576416,330,125440,38.14,379,,,,,,,,,,,,
246,2.1052005290985107,331,125952,38.42,379,0.981008768081665,-0.8967345468699932,980,0.2,0.00025,0.1064453125,0.018338844,0.000961910769547103,-0.016775459924247116,-0.05533822998404503,,
247,1.9982004165649414,332,126464,39.28,379,0.4615713357925415,-1.0823196172714233,984,0.2,0.00025,0.11328125,0.029890757,0.27793685300275683,-0.021743136167060584,0.004497028887271881,,
248,1.9982004165649414,334,126976,39.28,379,0.6228697299957275,-1.0139567144215107,988,0.2,0.00025,0.0625,0.031794228,0.11856628186069429,-0.01084540190640837,0.01413358747959137,,
249,1.9751003980636597,335,127488,39.3,379,0.3104013204574585,-0.8503245338797569,992,0.2,0.00025,0.05224609375,0.0073232735,0.0329395042208489,-0.004598870349582285,-0.022755440324544907,,
250,1.9051002264022827,336,128000,39.42,379,0.900479257106781,-0.8942522127181292,996,0.2,0.00025,0.06982421875,0.008176835,0.02004443551413715,-0.01748588337795809,-0.049175914376974106,,
251,1.784800410270691,338,128512,39.46,379,0.35037171840667725,-0.8943877574056387,1000,0.2,0.00025,0.09814453125,0.014857883,0.17453530454076827,-0.019365693093277514,0.034300170838832855,,
252,1.68280029296875,339,129024,39.54,380,0.4673929810523987,-0.9286649748682976,1004,0.2,0.00025,0.11328125,0.024642717,0.1896868678741157,-0.02000789367593825,0.016017861664295197,,
253,1.7237002849578857,340,129536,39.5,380,0.1283816695213318,-0.8883116245269775,1008,0.2,0.00025,0.14404296875,0.041898325,0.19578013895079494,-0.022042131691705436,0.06297507882118225,,
,,,130000,,,0.24018484354019165,-0.847994128242135,1012,0.2,0.00025,0.05908203125,0.012841488,0.06502712212386541,-0.00907615473261103,-0.01324508711695671,38.0,2.360000006854534
254,1.9040002822875977,342,130048,39.04,379,,,,,,,,,,,,
255,1.9387001991271973,343,130560,38.4,379,0.822554349899292,-0.852176770567894,1016,0.2,0.00025,0.0859375,0.0101734465,0.012118239479605108,-0.010776157199870795,-0.04436861723661423,,
256,1.9083002805709839,345,131072,38.72,379,0.6261112689971924,-0.8671803120523691,1020,0.2,0.00025,0.13623046875,0.015631238,0.03533799071738031,-0.017901236948091537,-0.005189714953303337,,
257,1.9614002704620361,346,131584,38.66,379,0.7179104089736938,-0.9063702318817377,1024,0.2,0.00025,0.12548828125,0.018187594,0.05590044753625989,-0.01791439630324021,0.015263890847563744,,
258,2.0876004695892334,347,132096,38.48,379,0.44158393144607544,-0.8796157967299223,1028,0.2,0.00025,0.12939453125,0.013110677,0.036400773489731364,-0.010520802927203476,-0.022745996713638306,,
259,2.2546005249023438,349,132608,38.34,379,0.9562261700630188,-0.8682854119688272,1032,0.2,0.00025,0.099609375,0.011956444,0.0011477342113721534,-0.016440395469544455,-0.03510471433401108,,
260,2.231900215148926,350,133120,38.3,379,0.9867980480194092,-0.8759103640913963,1036,0.2,0.00025,0.06982421875,0.008621726,0.0005749976471634,-0.015566088259220123,-0.06718891113996506,,
261,2.231900453567505,351,133632,38.3,380,0.4487910866737366,-0.900193314999342,1040,0.2,0.00025,0.0791015625,0.012416337,0.14392217877320945,-0.01068380440119654,0.030814092606306076,,
262,2.231900453567505,352,134144,38.3,380,0.7950005531311035,-0.8476911652833223,1044,0.2,0.00025,0.08544921875,0.011093524,0.0020716523758892436,-0.00496520713204518,-0.049943190068006516,,
263,2.2823004722595215,354,134656,37.98,380,0.9706673622131348,-0.8491451479494572,1048,0.2,0.00025,0.0537109375,0.0068631717,0.0006935745814189431,-0.007546405016910285,-0.03248309716582298,,
,,,135000,,,0.9821718335151672,-0.815333204343915,1052,0.2,0.00025,0.0751953125,0.00884111,0.0004166687117503898,-0.010914411279372871,-0.03838883712887764,38.0,2.360000006854534
264,2.2821004390716553,355,135168,38.54,379,,,,,,,,,,,,
265,2.273000478744507,357,135680,38.5,379,0.7649163007736206,-0.8426668401807547,1056,0.2,0.00025,0.08056640625,0.015335753,0.03632359529729001,-0.015496738866204396,-0.059162069112062454,,
266,2.273000478744507,358,136192,38.5,379,0.8210669755935669,-0.8213429898023605,1060,0.2,0.00025,0.103515625,0.018753761,0.026044765167171136,-0.021147257939446718,-0.07385498285293579,,
267,2.2751004695892334,359,136704,38.52,379,0.9376234412193298,-0.8190493863075972,1064,0.2,0.00025,0.09326171875,0.0076157143,0.0009050882099472801,-0.01540845853742212,-0.05113198980689049,,
268,2.2551004886627197,361,137216,38.54,379,0.5617669820785522,-0.8345664087682962,1068,0.2,0.00025,0.08984375,0.011710834,0.08975187048781663,-0.010799462557770312,0.011879060417413712,,
269,2.2551004886627197,362,137728,38.54,379,0.33591800928115845,-0.824466984719038,1072,0.2,0.00025,0.0966796875,0.028383996,0.10572327027330175,-0.008071504707913846,0.024980328977108,,
270,2.099400281906128,363,138240,39.78,379,0.7207412123680115,-0.7772911600768566,1076,0.2,0.00025,0.064453125,0.013957039,0.003252712049288675,-0.015285617002518848,-0.0753551572561264,,
271,1.9600002765655518,365,138752,40.06,380,0.8302875757217407,-1.216810703277588,1080,0.2,0.00025,0.2646484375,0.042980835,0.2388640835415572,-0.00645167037146166,0.004915263503789902,,
272,1.9463001489639282,366,139264,39.62,380,0.7079410552978516,-0.9578123334795237,1084,0.2,0.00025,0.1474609375,0.067361794,0.17322053713724017,0.01811134075978771,0.020582925528287888,,
273,1.9463001489639282,367,139776,39.62,380,0.7804405093193054,-0.7701666783541441,1088,0.2,0.00025,0.12646484375,0.018401232,0.04597823134099599,-0.0113991578691639,-0.0017294548451900482,,
,,,140000,,,0.9140714406967163,-0.724719813093543,1092,0.2,0.00025,0.07373046875,0.012684476,0.005278036624076776,-0.012806068727513775,-0.043615326285362244,38.0,2.360000006854534
274,1.9672002792358398,369,140288,39.62,379,,,,,,,,,,,,
275,1.8560004234313965,370,140800,39.66,379,0.9306214451789856,-0.7181390542536974,1096,0.2,0.00025,0.10302734375,0.016778106,0.0031840151441429043,-0.017937315511517227,-0.06602653861045837,,
276,1.8400002717971802,372,141312,39.68,379,0.2700883746147156,-0.811301926150918,1100,0.2,0.00025,0.076171875,0.02300721,0.25225972081534564,-0.006294327526120469,0.08253908902406693,,
277,1.8140002489089966,373,141824,39.64,379,0.3230639696121216,-0.8105483986437321,1104,0.2,0.00025,0.11181640625,0.014763482,0.11989040533080697,-0.013287519395817071,0.02921644225716591,,
278,2.007800340652466,374,142336,38.34,379,0.2836313843727112,-0.764692772179842,1108,0.2,0.00025,0.10595703125,0.015004027,0.1102277459576726,-0.012042475049383938,0.026596352458000183,,
279,2.0723001956939697,375,142848,38.1,379,0.420665979385376,-0.7395328264683485,1112,0.2,0.00025,0.04638671875,0.009530352,0.03947140941454563,-0.010119648766703904,-0.010121453553438187,,
280,2.0681004524230957,377,143360,38.1,379,0.6569572687149048,-0.7554529663175344,1116,0.2,0.00025,0.08935546875,0.0257097,0.03429951529687969,-0.012411902192980051,-0.015167418867349625,,
281,2.0021004676818848,378,143872,38.14,380,0.4094916582107544,-0.7603721059858799,1120,0.2,0.00025,0.09619140625,0.017940389,0.045126133860321715,-0.012985539098735899,-0.0009741224348545074,,
282,2.038100242614746,379,144384,38.12,380,0.38484662771224976,-0.7877559568732977,1124,0.2,0.00025,0.10205078125,0.01972588,0.13489438826218247,-0.01519180997274816,0.04486394673585892,,
283,2.1690001487731934,381,144896,38.08,380,0.7462677955627441,-0.7784646824002266,1128,0.2,0.00025,0.1015625,0.012456979,0.004684648710281181,-0.004949943860992789,-0.032287027686834335,,
,,,145000,,,0.9698076844215393,-0.7710215207189322,1132,0.2,0.00025,0.1279296875,0.014792932,0.0013842649050275213,-0.009479417756665498,-0.007018348667770624,38.0,2.360000006854534
284,2.2190003395080566,382,145408,38.02,379,,,,,,,,,,,,
285,2.2108004093170166,384,145920,38.1,379,0.7407954335212708,-0.8338678367435932,1136,0.2,0.00025,0.1142578125,0.02266184,0.07510416966397315,-0.010824015102116391,-0.01372458040714264,,
286,2.2308003902435303,385,146432,38.1,379,0.9626325368881226,-0.7875623293220997,1140,0.2,0.00025,0.1162109375,0.010270078,0.0019741287223951076,-0.010560668597463518,-0.027539793401956558,,
287,2.250800371170044,386,146944,38.12,379,0.9763078689575195,-0.7623150926083326,1144,0.2,0.00025,0.12744140625,0.0137200095,0.0006240475045160565,-0.014035201340448111,-0.05364181101322174,,
288,2.196800470352173,388,147456,38.24,380,0.9825257658958435,-0.789566170424223,1148,0.2,0.00025,0.09033203125,0.013087563,0.0004657653444155585,-0.012396406993502751,-0.04979734867811203,,
289,2.0258004665374756,389,147968,38.28,380,0.3837195634841919,-0.8502999115735292,1152,0.2,0.00025,0.07373046875,0.013510939,0.1718241225462407,-0.01765746367163956,0.017277780920267105,,
290,1.9491004943847656,390,148480,38.26,380,0.3338831067085266,-0.8790243621915579,1156,0.2,0.00025,0.060546875,0.008166421,0.22595269954763353,-0.0057238436420448124,0.05571208894252777,,
291,1.9691003561019897,391,148992,38.28,380,-0.02698838710784912,-0.8240359481424093,1160,0.2,0.00025,0.04150390625,0.029217044,0.16131139546632767,-0.012088326941011474,0.048548147082328796,,
292,1.8067002296447754,393,149504,39.24,380,0.5405251979827881,-0.7493654098361731,1164,0.2,0.00025,0.080078125,0.022743378,0.026684227705118246,-0.017355142364976928,-0.07404699921607971,,
,,,150000,,,0.6656981706619263,-1.1024993434548378,1168,0.2,0.00025,0.28662109375,0.026153592,0.20235946960747242,-0.007749392039841041,-0.010203149169683456,38.0,2.360000006854534
293,1.7405002117156982,394,150016,39.48,379,,,,,,,,,,,,
294,1.725500226020813,396,150528,39.5,379,0.8456295728683472,-0.8372584320604801,1172,0.2,0.00025,0.13671875,0.027229661,0.06804119923617691,-0.005271879083011299,-0.053405798971652985,,
295,1.7355003356933594,397,151040,39.46,379,0.2736707925796509,-0.68739278241992,1176,0.2,0.00025,0.09912109375,0.020526525,0.04854973188776057,-0.01146603879169561,-0.0483044870197773,,
296,1.885500192642212,398,151552,39.34,379,0.7135480642318726,-0.7607627678662539,1180,0.2,0.00025,0.13916015625,0.019200064,0.03572505307965912,-0.011728254292393103,-0.01733023300766945,,
297,1.973500370979309,400,152064,39.32,379,0.9066098928451538,-0.7916014697402716,1184,0.2,0.00025,0.11279296875,0.019607967,0.002369085990721942,-0.01506956567754969,-0.07169453799724579,,
298,2.0052003860473633,401,152576,39.4,380,0.9676726460456848,-0.8094550520181656,1188,0.2,0.00025,0.10302734375,0.015480192,0.0068841315296594985,-0.01673092076089233,-0.05500813573598862,,
299,1.98110032081604,402,153088,39.22,380,0.36778557300567627,-0.8008178509771824,1192,0.2,0.00025,0.10302734375,0.012980899,0.09530590777285397,-0.01376040795003064,0.016989488154649734,,
300,2.164900541305542,404,153600,38.2,380,0.5746235847473145,-0.8246100526303053,1196,0.2,0.00025,0.08544921875,0.01770832,0.13254907331429422,-0.014183571969624609,0.010243400931358337,,
301,2.186000347137451,405,154112,38.16,380,0.7097351551055908,-0.7662198729813099,1200,0.2,0.00025,0.1015625,0.009359888,0.005355096076527843,-0.011843749321997166,-0.0609452985227108,,
302,2.1229004859924316,406,154624,38.34,380,0.945595383644104,-0.8024295084178448,1204,0.2,0.00025,0.08154296875,0.0068927887,0.001646631513722241,-0.01308867457555607,-0.031631771475076675,,
,,,155000,,,0.5548856258392334,-0.888905705884099,1208,0.2,0.00025,0.09423828125,0.018938474,0.16750701307319105,-0.009874015056993812,0.04768173024058342,38.0,2.360000006854534
303,2.0928003787994385,408,155136,38.38,379,,,,,,,,,,,,
304,2.1008005142211914,409,155648,38.38,379,0.5422151684761047,-0.8212252780795097,1212,0.2,0.00025,0.11865234375,0.016762495,0.06512676377315074,-0.016849590581841767,-0.017135731875896454,,
305,2.0808002948760986,411,156160,38.36,379,0.44185012578964233,-0.8258953969925642,1216,0.2,0.00025,0.09716796875,0.011559093,0.036760937378858216,-0.008646358095575124,-0.001936192624270916,,
306,2.1100003719329834,412,156672,38.32,380,0.43571895360946655,-0.855251606553793,1220,0.2,0.00025,0.13330078125,0.01942121,0.06747130095027387,-0.011320308258291334,0.016956768929958344,,
307,2.1401004791259766,413,157184,38.24,380,0.4446754455566406,-0.8787055127322674,1224,0.2,0.00025,0.07275390625,0.0083630495,0.10254055040422827,-0.010139684891328216,-0.004865869879722595,,
308,2.1401004791259766,414,157696,38.24,380,0.8219698667526245,-0.8918322771787643,1228,0.2,0.00025,0.1201171875,0.012342358,0.0036598015431081876,-0.01539231018978171,-0.05044158548116684,,
309,2.0694005489349365,416,158208,39.2,380,0.9423930644989014,-0.9463391713798046,1232,0.2,0.00025,0.1015625,0.016995609,0.0017707757178868633,-0.014700962929055095,-0.06248472258448601,,
310,2.026700496673584,417,158720,39.72,380,0.6297089457511902,-1.0803392343223095,1236,0.2,0.00025,0.08447265625,0.011856374,0.16256327088922262,-0.01866593662998639,0.005773160606622696,,
311,1.9224003553390503,418,159232,39.96,380,0.50804603099823,-1.051691360771656,1240,0.2,0.00025,0.0927734375,0.012093704,0.15253993612714112,-0.012093852856196463,0.025471143424510956,,
312,1.880500316619873,420,159744,40.5,380,0.4934192895889282,-1.063313426449895,1244,0.2,0.00025,0.12548828125,0.02236552,0.173989417264238,-0.025024602538906038,0.03490518778562546,,
,,,160000,,,0.5245252847671509,-0.9708100035786629,1248,0.2,0.00025,0.09912109375,0.0163369,0.09661210421472788,-0.014691229560412467,0.02445993199944496,38.0,2.360000006854534
313,1.8955001831054688,421,160256,40.48,379,,,,,,,,,,,,
314,1.9072003364562988,423,160768,40.54,379,0.6563436388969421,-0.9418585058301687,1252,0.2,0.00025,0.083984375,0.011520298,0.045085053017828614,-0.012037313310429454,0.008729960769414902,,
315,1.8468003273010254,424,161280,40.7,379,0.2826535105705261,-0.9324634578078985,1256,0.2,0.00025,0.13818359375,0.009876713,0.07267366064479575,-0.014983829983975738,-0.0017458833754062653,,
316,1.761500358581543,425,161792,41.42,379,0.586214005947113,-0.9847752433270216,1260,0.2,0.00025,0.10400390625,0.014196552,0.11753296898677945,-0.02008459425996989,-0.004128556698560715,,
317,1.8679003715515137,427,162304,39.88,380,0.6585354804992676,-0.9727129731327295,1264,0.2,0.00025,0.0634765625,0.015632365,0.11771093599963933,-0.013556070509366691,-0.008019749075174332,,
318,1.988100290298462,428,162816,39.64,380,0.32566481828689575,-0.8967043589800596,1268,0.2,0.00025,0.134765625,0.029784974,0.04280107919475995,-0.011880239238962531,-0.031470004469156265,,
319,2.0933003425598145,429,163328,38.92,380,0.9393443465232849,-0.8914808090776205,1272,0.2,0.00025,0.06884765625,0.010591506,0.004409749712976918,-0.007287044631084427,-0.019798222929239273,,
320,2.1124002933502197,431,163840,39.06,380,0.4531707763671875,-0.9019604362547398,1276,0.2,0.00025,0.13427734375,0.014833424,0.036110979242948815,-0.013676044065505266,-0.06364530324935913,,
321,2.1324005126953125,432,164352,39.08,380,0.8676695823669434,-0.9474506489932537,1280,0.2,0.00025,0.123046875,0.018484492,0.0286135422938969,-0.017034754797350615,-0.052421700209379196,,
322,2.052600145339966,433,164864,39.02,380,0.4689565896987915,-0.9214493315666914,1284,0.2,0.00025,0.16015625,0.016464466,0.036408537314855494,-0.010050382581539452,-0.016886025667190552,,
,,,165000,,,0.3581758141517639,-0.9630014915019274,1288,0.2,0.00025,0.07861328125,0.057958513,0.24438039166852832,-0.012597486143931746,0.010200094431638718,38.0,2.360000006854534
323,2.1177005767822266,435,165376,38.66,379,,,,,,,,,,,,
324,2.1252005100250244,436,165888,38.3,379,0.2038954496383667,-0.9081182107329369,1292,0.2,0.00025,0.06103515625,0.008480974,0.0654105486755725,-0.008020418230444193,0.01684466563165188,,
325,1.9718002080917358,437,166400,39.4,379,0.8440662622451782,-0.9623498730361462,1296,0.2,0.00025,0.13427734375,0.032917738,0.033611986465984955,-0.009981021517887712,-0.044831231236457825,,
326,1.8428001403808594,439,166912,39.96,379,0.8996152281761169,-1.3386740162968636,1300,0.2,0.00025,0.1806640625,0.013911568,0.16833182523259893,-0.00822058942867443,-0.05753691494464874,,
327,1.772800326347351,440,167424,40.12,380,0.9289359450340271,-1.1800189353525639,1304,0.2,0.00025,0.1298828125,0.033699997,0.04772662445611786,-0.025504236691631377,-0.05008196085691452,,
328,1.794700264930725,441,167936,40.0,380,0.9602241516113281,-1.0077955704182386,1308,0.2,0.00025,0.10009765625,0.032226,0.02978144906956004,-0.021142018493264914,-0.06634742766618729,,
329,1.7238001823425293,443,168448,39.88,380,0.7863251566886902,-0.8760251346975565,1312,0.2,0.00025,0.091796875,0.011906602,0.011662021322990768,-0.007393945183139294,-0.035759009420871735,,
330,1.786900281906128,444,168960,39.84,380,0.4217674136161804,-0.9420300424098969,1316,0.2,0.00025,0.13134765625,0.03219469,0.20074145263060927,-0.017718937509926036,0.007253140211105347,,
331,1.7661001682281494,445,169472,39.82,380,0.5399683713912964,-0.8998421560972929,1320,0.2,0.00025,0.150390625,0.027501976,0.05225295114360051,-0.01417892740573734,-0.03341451659798622,,
332,1.813500165939331,447,169984,39.38,380,0.4497934579849243,-0.8989270552992821,1324,0.2,0.00025,0.09765625,0.022786057,0.10248167545069009,-0.011969788756687194,0.044774334877729416,,
,,,170000,,,0.7523958683013916,-0.8978573922067881,1328,0.2,0.00025,0.1396484375,0.015877368,0.04951930657989578,-0.013116322632413357,-0.0003477856516838074,38.0,2.360000006854534
333,2.030900239944458,448,170496,38.22,379,,,,,,,,,,,,
334,2.07170033454895,450,171008,38.34,379,0.8811277151107788,-0.8921332713216543,1332,0.2,0.00025,0.0654296875,0.008854788,0.0028791909498977475,-0.013722201983910054,-0.04537268355488777,,
335,2.064000368118286,451,171520,38.28,379,0.6827054023742676,-0.9104796051979065,1336,0.2,0.00025,0.1181640625,0.02267443,0.06728771468624473,-0.015612644492648542,-0.006012395024299622,,
336,2.0910003185272217,452,172032,38.34,379,0.5283677577972412,-0.8681512027978897,1340,0.2,0.00025,0.1279296875,0.011998289,0.11054498853627592,-0.01657907821936533,-0.03606973588466644,,
337,2.196800470352173,454,172544,38.44,379,0.44509202241897583,-0.8418572470545769,1344,0.2,0.00025,0.09765625,0.011759146,0.03663086594315246,-0.011978585214819759,-0.01803477481007576,,
338,2.197700262069702,455,173056,38.44,380,0.9680742621421814,-0.845153147354722,1348,0.2,0.00025,0.11669921875,0.014493555,0.0016873092426976655,-0.014332862861920148,-0.0535847544670105,,
339,2.217700242996216,456,173568,38.44,380,0.34343957901000977,-0.8294445108622313,1352,0.2,0.00025,0.11767578125,0.015854765,0.05631064377666917,-0.011982708005234599,0.026592187583446503,,
340,2.2053003311157227,457,174080,38.4,380,0.9550867676734924,-0.8516079634428024,1356,0.2,0.00025,0.12060546875,0.014802817,0.0011091157216469583,-0.011723713105311617,-0.0288054421544075,,
341,2.200500249862671,459,174592,38.22,380,0.45010703802108765,-0.8720503337681293,1360,0.2,0.00025,0.12744140625,0.018254854,0.07256341207539663,-0.010710442438721657,0.009355834685266018,,
,,,175000,,,0.513157069683075,-0.8923296891152859,1364,0.2,0.00025,0.185546875,0.031227205,0.05650422564940527,-0.014504862600006163,-0.01406091544777155,38.0,2.360000006854534
342,2.230600357055664,460,175104,38.02,379,,,,,,,,,,,,
343,2.285200595855713,462,175616,38.0,379,0.9062721729278564,-0.8705923184752464,1368,0.2,0.00025,0.06982421875,0.008978562,0.0017679199991107453,-0.008123091596644372,-0.018668394535779953,,
344,2.007200241088867,463,176128,37.96,379,0.9716097116470337,-0.898331306874752,1372,0.2,0.00025,0.11865234375,0.027312815,0.001237626995134633,-0.022468023118562996,-0.056350208818912506,,
345,1.728500247001648,464,176640,37.82,379,0.3267831802368164,-1.010207051411271,1376,0.2,0.00025,0.08544921875,0.010704738,0.38400954380631447,-0.008871284138876945,-0.010738682001829147,,
346,1.4754000902175903,466,177152,37.68,379,-0.12714076042175293,-0.9901599809527397,1380,0.2,0.00025,0.1083984375,0.015088743,0.08027547009987757,-0.013956325099570677,-0.04749488830566406,,
347,1.3945001363754272,467,177664,37.64,379,0.04294741153717041,-0.9624117873609066,1384,0.2,0.00025,0.23046875,0.03681784,0.06577537534758449,-0.02596286014886573,-0.03340768814086914,,
348,1.3993000984191895,468,178176,37.66,380,0.08786255121231079,-0.9185747690498829,1388,0.2,0.00025,0.11328125,0.030006986,0.227768340613693,-0.021067240770207718,0.036864716559648514,,
349,1.369300127029419,470,178688,37.7,380,0.44047921895980835,-0.8666766863316298,1392,0.2,0.00025,0.0517578125,0.009233193,0.11398004734655842,-0.0062832374824211,-0.00974803976714611,,
350,1.3693002462387085,471,179200,37.7,380,0.24800008535385132,-0.855555135756731,1396,0.2,0.00025,0.06298828125,0.010560906,0.08413730259053409,-0.008682263869559392,0.020453177392482758,,
351,1.5062003135681152,472,179712,37.74,380,0.8480919003486633,-0.8654635343700647,1400,0.2,0.00025,0.07958984375,0.021510623,0.011442366245319135,-0.010716534539824352,-0.04660116881132126,,
,,,180000,,,0.3580262064933777,-0.8746036030352116,1404,0.2,0.00025,0.1533203125,0.028381208,0.07429604115895927,-0.016850628016982228,-0.02491649240255356,38.0,2.360000006854534
352,1.780900239944458,474,180224,37.82,379,,,,,,,,,,,,
353,2.0109004974365234,475,180736,38.04,379,0.900546669960022,-0.8714616224169731,1408,0.2,0.00025,0.1640625,0.019077893,0.002666343963937834,-0.015426228404976428,-0.032170627266168594,,
354,2.1999006271362305,477,181248,38.12,379,0.34532684087753296,-0.8908511139452457,1412,0.2,0.00025,0.06201171875,0.012304745,0.09422176121734083,-0.012984737782971933,0.02068481780588627,,
355,2.23490047454834,478,181760,38.12,380,0.3202778100967407,-0.8859877232462168,1416,0.2,0.00025,0.123046875,0.020511402,0.039132185687776655,-0.01858541666297242,-0.035506438463926315,,
356,2.2499003410339355,479,182272,38.1,380,0.9211679697036743,-0.8713966384530067,1420,0.2,0.00025,0.07421875,0.011795275,0.0012340796120042796,-0.006446651997976005,-0.032001081854104996,,
357,2.2649002075195312,480,182784,38.08,380,0.9883604049682617,-0.8768848013132811,1424,0.2,0.00025,0.0849609375,0.009136133,0.0006018181002218626,-0.005921433796174824,-0.01576574705541134,,
358,2.2800002098083496,482,183296,38.06,380,0.9853771924972534,-0.880509540438652,1428,0.2,0.00025,0.0673828125,0.0074591576,0.00046102174292173004,-0.007046621176414192,-0.016859160736203194,,
359,2.3000001907348633,483,183808,38.08,380,0.9857717156410217,-0.8820725083351135,1432,0.2,0.00025,0.0517578125,0.0063100215,0.00042646933979995083,-0.00868608005112037,-0.03751295432448387,,
360,2.315000534057617,484,184320,38.06,380,0.9896333813667297,-0.8529179748147726,1436,0.2,0.00025,0.10498046875,0.016520748,0.0004993221846234519,-0.010079813306219876,-0.03762860596179962,,
361,2.330000400543213,486,184832,38.04,380,0.9926003813743591,-0.8697974067181349,1440,0.2,0.00025,0.11328125,0.013880133,0.00045502176817535656,-0.010591543483315036,-0.001996614970266819,,
,,,185000,,,0.49857842922210693,-0.8769298307597637,1444,0.2,0.00025,0.08447265625,0.012413671,0.03500089033332188,-0.010917207226157188,-0.05713340640068054,38.0,2.360000006854534
362,2.305100440979004,487,185344,38.02,379,,,,,,,,,,,,
363,2.2820005416870117,489,185856,38.0,380,0.3202754259109497,-0.8832199908792973,1448,0.2,0.00025,0.05322265625,0.013102771,0.10087048087734729,-0.0066303397179581225,0.039635904133319855,,
364,2.259800434112549,490,186368,38.1,380,0.6370831727981567,-0.8864287231117487,1452,0.2,0.00025,0.10791015625,0.023131525,0.03990050217544194,-0.017093246104195714,-0.04201498627662659,,
365,2.259800434112549,491,186880,38.1,380,0.8752701282501221,-0.8984749801456928,1456,0.2,0.00025,0.0966796875,0.025764784,0.023624055764230434,-0.021911176794674248,-0.06896034628152847,,
366,2.259800434112549,492,187392,38.1,380,0.8897331953048706,-0.8935775589197874,1460,0.2,0.00025,0.06689453125,0.0065656845,0.002021298688305251,-0.00953758816467598,-0.03221374377608299,,
367,2.259800434112549,494,187904,38.1,380,0.9685227274894714,-0.8916693925857544,1464,0.2,0.00025,0.08642578125,0.0098528005,0.0008717263631297101,-0.010539949405938387,-0.02905314229428768,,
368,2.2549004554748535,495,188416,38.08,380,0.9907516241073608,-0.8970314059406519,1468,0.2,0.00025,0.14111328125,0.014520877,0.00041408204697290785,-0.01450883102370426,-0.04668343439698219,,
369,2.2121002674102783,496,188928,38.1,380,0.4317229390144348,-0.8764433208853006,1472,0.2,0.00025,0.12939453125,0.011584906,0.05571317895373795,-0.009624906699173152,-0.001334015280008316,,
370,2.252000331878662,498,189440,38.1,380,0.6108700037002563,-0.9008492827415466,1476,0.2,0.00025,0.10009765625,0.025492776,0.08824015938444063,-0.01090480393031612,0.011243918910622597,,
371,2.297300338745117,499,189952,38.02,380,0.9070227146148682,-0.890555739402771,1480,0.2,0.00025,0.09423828125,0.007601061,0.0022996484221948776,-0.012102570326533169,-0.039238106459379196,,
,,,190000,,,0.9583809971809387,-0.8942177668213844,1484,0.2,0.00025,0.09033203125,0.008007724,0.0006965486031731416,-0.011245304194744676,-0.06736639887094498,38.0,2.360000006854534
372,2.2582004070281982,501,190464,38.14,380,,,,,,,,,,,,
373,2.2233004570007324,502,190976,38.16,380,0.868401050567627,-0.9300717953592539,1488,0.2,0.00025,0.05029296875,0.010824116,0.041811973496805876,-0.009788980474695563,-0.0313410647213459,,
374,2.2233004570007324,503,191488,38.16,380,0.37238484621047974,-0.8965608011931181,1492,0.2,0.00025,0.12255859375,0.012839149,0.0867678071372211,-0.010842098854482174,0.020734889432787895,,
375,2.010699987411499,505,192000,38.68,380,0.7269606590270996,-0.9018809553235769,1496,0.2,0.00025,0.08642578125,0.012518557,0.0027502074062795145,-0.010545152006670833,-0.03443898260593414,,
376,1.9390002489089966,506,192512,38.88,380,0.6233001947402954,-1.2376354597508907,1500,0.2,0.00025,0.2294921875,0.015702032,0.36288853897713125,-0.01501384231960401,-0.03560401499271393,,
377,1.9608005285263062,507,193024,38.84,380,0.8431358337402344,-1.0267220754176378,1504,0.2,0.00025,0.12841796875,0.025913913,0.13540317211300135,-0.006348290480673313,-0.04975812882184982,,
