time/time_elapsed,time/fps,rollout/ep_rew_mean,time/iterations,time/total_timesteps,rollout/ep_len_mean,train/n_updates,train/policy_gradient_loss,train/explained_variance,train/clip_fraction,train/entropy_loss,train/clip_range,train/approx_kl,train/loss,train/value_loss,train/learning_rate,eval/mean_reward,eval/mean_ep_length
684,365,5.849998950958252,489,250368,119.86,1952,-0.011976373207289726,0.9674537777900696,0.169921875,-0.7822631392627954,0.2,0.03145142,-0.021865904331207275,0.02050407323986292,0.00025,,
685,365,5.8590989112854,490,250880,119.54,1956,-0.02351280808215961,0.9801410436630249,0.20751953125,-0.7427304647862911,0.2,0.0379789,-0.01852690614759922,0.013317422664840706,0.00025,,
686,365,5.823898792266846,491,251392,122.74,1960,-0.023331736854743212,0.9920805096626282,0.17724609375,-0.7522976119071245,0.2,0.027542878,-0.02867492288351059,0.0053933313392917626,0.00025,,
688,366,5.811199188232422,492,251904,123.34,1964,-0.0031838661525398493,0.9538970589637756,0.2802734375,-1.0335869770497084,0.2,0.025457297,-0.03557645529508591,0.1430440573603846,0.00025,,
689,366,5.838099479675293,493,252416,124.36,1968,-0.02011459192726761,0.9547374248504639,0.2421875,-0.9582113865762949,0.2,0.03274335,-0.04474324733018875,0.034279748681001365,0.00025,,
691,366,5.845099449157715,494,252928,126.7,1972,-0.01872587390244007,0.981982946395874,0.20947265625,-0.9807216823101044,0.2,0.028740002,-0.049128495156764984,0.023535193729912862,0.00025,,
692,365,5.846498966217041,495,253440,128.12,1976,-0.02551793633028865,0.9882554411888123,0.21875,-0.9544368572533131,0.2,0.028163131,-0.06093507632613182,0.015178602625383064,0.00025,,
693,365,5.862799167633057,496,253952,126.58,1980,-0.02164462296059355,0.958881139755249,0.2060546875,-0.8672222644090652,0.2,0.03948099,-0.031075652688741684,0.03472246351884678,0.00025,,
695,365,5.853799343109131,497,254464,127.68,1984,-0.025525366683723405,0.9790107011795044,0.19384765625,-0.8070089370012283,0.2,0.035101745,-0.07019086182117462,0.018527350075601134,0.00025,,
696,366,5.842899322509766,498,254976,128.56,1988,-0.01327736850362271,0.8542792797088623,0.2880859375,-1.0421288330107927,0.2,0.035444323,-0.000540364533662796,0.20981034671422094,0.00025,,
697,366,5.853299617767334,499,255488,129.88,1992,-0.02384107231046073,0.9443479776382446,0.26513671875,-1.0342069137841463,0.2,0.038341552,-0.08759284019470215,0.03593657517922111,0.00025,,
699,366,5.829099655151367,500,256000,133.42,1996,-0.016953050740994513,0.918793261051178,0.25341796875,-1.1073960680514574,0.2,0.038660746,-0.021857772022485733,0.0486921023693867,0.00025,,
700,366,5.82289981842041,501,256512,134.72,2000,-0.029722765495534986,0.8416335582733154,0.3349609375,-1.1347543261945248,0.2,0.04776297,-0.052975140511989594,0.060404396208468825,0.00025,,
702,366,5.8169989585876465,502,257024,136.5,2004,-0.014013033069204539,0.9260080456733704,0.22412109375,-1.0586564131081104,0.2,0.043478675,-0.025341123342514038,0.03794668026966974,0.00025,,
703,366,5.801699638366699,503,257536,137.26,2008,-0.016678265877999365,0.9631900191307068,0.23388671875,-0.8521573171019554,0.2,0.029169636,-0.0511348582804203,0.03146420849952847,0.00025,,
704,366,5.755100250244141,504,258048,139.88,2012,-0.02881703045568429,0.9465448260307312,0.2861328125,-1.0160118509083986,0.2,0.048387863,-0.03620534762740135,0.041702499671373516,0.00025,,
706,366,5.7537994384765625,505,258560,140.42,2016,-0.01530265127075836,0.8480129241943359,0.27490234375,-1.1006121672689915,0.2,0.03809434,-0.04390868544578552,0.18426318373531103,0.00025,,
707,366,5.757699012756348,506,259072,140.46,2020,-0.026731076010037214,0.9432903528213501,0.26953125,-1.067359371110797,0.2,0.032232005,-0.04120665043592453,0.032545110560022295,0.00025,,
709,365,5.7075982093811035,507,259584,142.2,2024,-0.013051746733253822,0.8628745675086975,0.37255859375,-1.2087318859994411,0.2,0.04614595,0.03017677739262581,0.2117693463806063,0.00025,,
,,,,260000,,2028,-0.015067482308950275,0.8934486508369446,0.25537109375,-1.1968180276453495,0.2,0.030646719,-0.002708274871110916,0.1524653690867126,0.00025,6.239999771118164,98.0
711,365,5.702699184417725,508,260096,142.26,,,,,,,,,,,,
713,365,5.641599178314209,509,260608,144.7,2032,-0.015927348023978993,0.9304592609405518,0.23779296875,-1.0497981067746878,0.2,0.025923053,-0.04170256108045578,0.11311415384989232,0.00025,,
714,365,5.625799655914307,510,261120,143.7,2036,-0.001169236609712243,0.9228937029838562,0.28173828125,-1.179110687226057,0.2,0.024536626,0.03097744658589363,0.13270767996436916,0.00025,,
715,365,5.674899101257324,511,261632,142.98,2040,-0.012988127098651603,0.8940732479095459,0.32373046875,-1.1532522663474083,0.2,0.052952252,0.011623229831457138,0.12473474745638669,0.00025,,
717,365,5.584799289703369,512,262144,147.26,2044,-0.03123445762321353,0.8981364369392395,0.2802734375,-1.1672446578741074,0.2,0.04462263,-0.0022398382425308228,0.08499707863666117,0.00025,,
718,365,5.585699081420898,513,262656,146.2,2048,0.002467328100465238,0.7983847856521606,0.3759765625,-1.2717455513775349,0.2,0.042008698,-0.0010886378586292267,0.267788662109524,0.00025,,
720,365,5.565899848937988,514,263168,148.48,2052,0.006419623212423176,0.9123409986495972,0.40185546875,-1.0979409832507372,0.2,0.05606924,0.04002244025468826,0.1600577955832705,0.00025,,
721,365,5.556698799133301,515,263680,147.4,2056,-0.02029607305303216,0.8921568989753723,0.224609375,-1.0725579839199781,0.2,0.044412546,0.028501227498054504,0.13543294579721987,0.00025,,
722,365,5.556298732757568,516,264192,148.06,2060,-0.014430651732254773,0.9242099523544312,0.20458984375,-0.8837233539670706,0.2,0.023952678,-0.036751244217157364,0.03640179190551862,0.00025,,
724,365,5.542599678039551,517,264704,148.48,2064,-0.029404633096419275,0.9049816727638245,0.23974609375,-0.9970351476222277,0.2,0.056159146,-0.04098858684301376,0.059339619940146804,0.00025,,
725,365,5.518798828125,518,265216,149.26,2068,-0.0235536428517662,0.9045029878616333,0.2216796875,-0.9792931322008371,0.2,0.047298923,-0.0413271002471447,0.058356224675662816,0.00025,,
726,365,5.516398906707764,519,265728,149.26,2072,-0.023736442904919386,0.8807447552680969,0.19482421875,-0.9207080844789743,0.2,0.028323518,-0.05360519140958786,0.10888393950881436,0.00025,,
728,365,5.532899379730225,520,266240,146.06,2076,-0.020957525150151923,0.9664405584335327,0.20068359375,-0.8138207234442234,0.2,0.041242152,-0.04954218491911888,0.02135619195178151,0.00025,,
729,365,5.557198524475098,521,266752,143.78,2080,-0.020454711571801454,0.9550412893295288,0.22216796875,-0.8082097172737122,0.2,0.06234773,-0.05038413405418396,0.020952721737558022,0.00025,,
730,365,5.481499195098877,522,267264,143.98,2084,-0.015615936426911503,0.981605052947998,0.1865234375,-0.7984775342047215,0.2,0.023682827,-0.05997724458575249,0.009913031492033042,0.00025,,
732,365,5.4910993576049805,523,267776,142.94,2088,0.0033976136473938823,0.8891650438308716,0.35595703125,-1.074712797999382,0.2,0.032751605,0.06387102603912354,0.2893465645611286,0.00025,,
733,365,5.466699123382568,524,268288,142.74,2092,-0.015269229770638049,0.9517736434936523,0.26611328125,-0.9200392756611109,0.2,0.041985884,-0.03120637685060501,0.02963712118798867,0.00025,,
734,365,5.4310994148254395,525,268800,143.98,2096,-0.0309273632010445,0.8457170724868774,0.20703125,-1.1384311877191067,0.2,0.032037236,-0.035983312875032425,0.04650862707057968,0.00025,,
736,365,5.459199905395508,526,269312,143.52,2100,-0.031120831496082246,0.8415014147758484,0.28857421875,-1.1633695103228092,0.2,0.032947086,-0.04876837879419327,0.06939549301750958,0.00025,,
737,365,5.403899669647217,527,269824,144.5,2104,-0.02049823320703581,0.8357981443405151,0.23046875,-1.1188839077949524,0.2,0.032942314,-0.04438716918230057,0.04592765966663137,0.00025,,
739,365,5.406099796295166,528,270336,142.32,2108,-0.01297915552277118,0.8569291830062866,0.29296875,-1.0962569527328014,0.2,0.043555602,0.006573237478733063,0.13303094753064215,0.00025,,
740,365,5.315000057220459,529,270848,144.58,2112,-0.017324270214885473,0.9622911810874939,0.224609375,-1.0744120571762323,0.2,0.04153034,-0.05116930231451988,0.032547081413213164,0.00025,,
742,365,5.24459981918335,530,271360,143.3,2116,-0.014868643804220483,0.8795173168182373,0.2294921875,-1.1193012967705727,0.2,0.026763722,0.006476256996393204,0.1678149129729718,0.00025,,
743,365,5.224498748779297,531,271872,144.0,2120,-0.016864754405105487,0.9407724142074585,0.25244140625,-1.1030709706246853,0.2,0.039953522,0.014744080603122711,0.08423879300244153,0.00025,,
744,365,5.221599578857422,532,272384,144.04,2124,-0.024769134091911837,0.7943767309188843,0.1904296875,-1.038338303565979,0.2,0.027321726,-0.04217934608459473,0.06761370738968253,0.00025,,
746,365,5.174699783325195,533,272896,145.06,2128,-0.014248319959733635,0.9667326807975769,0.24072265625,-1.1890293024480343,0.2,0.036971964,-0.02488074079155922,0.06390248102252372,0.00025,,
747,365,5.118999481201172,534,273408,146.66,2132,-0.013784538139589131,0.8697161674499512,0.265625,-1.1121392585337162,0.2,0.035459615,-0.0035909228026866913,0.12617756775580347,0.00025,,
749,365,5.0540995597839355,535,273920,149.88,2136,-0.014523496676702052,0.939030110836029,0.27294921875,-1.076752120628953,0.2,0.03886832,-0.00895366445183754,0.092865179060027,0.00025,,
750,365,5.067899703979492,536,274432,149.04,2140,0.001362953509669751,0.9418627023696899,0.30029296875,-1.179093286395073,0.2,0.028590202,0.011287745088338852,0.15530182688962668,0.00025,,
752,365,5.073998928070068,537,274944,148.86,2144,-0.009601836965885013,0.9275025725364685,0.294921875,-1.0972358994185925,0.2,0.038384095,0.027662839740514755,0.16137697896920145,0.00025,,
753,365,5.1536993980407715,538,275456,145.7,2148,-0.02462833674508147,0.9528453946113586,0.236328125,-1.129263874143362,0.2,0.030852461,-0.031970150768756866,0.07726641069166362,0.00025,,
754,365,5.145898818969727,539,275968,144.82,2152,-0.014236876100767404,0.7866226434707642,0.2431640625,-1.0332874730229378,0.2,0.033459023,-0.007470553740859032,0.0647759991697967,0.00025,,
756,365,5.141299247741699,540,276480,145.74,2156,-0.02386985393241048,0.66710364818573,0.27001953125,-1.091951658949256,0.2,0.036409535,-0.08474968373775482,0.04997558833565563,0.00025,,
757,365,5.128098964691162,541,276992,145.28,2160,0.0036605814239010215,0.8282625079154968,0.31689453125,-1.0478637795895338,0.2,0.042082485,0.10871798545122147,0.1743379735853523,0.00025,,
759,365,5.148200035095215,542,277504,144.08,2164,-0.0018594692228361964,0.8413553833961487,0.3056640625,-1.0485137291252613,0.2,0.04153209,0.1106746643781662,0.12299903982784599,0.00025,,
760,365,5.1277995109558105,543,278016,145.94,2168,-0.016604648844804615,0.7670084238052368,0.24072265625,-1.0286534577608109,0.2,0.029182494,-0.03962503373622894,0.05650058574974537,0.00025,,
761,365,5.072399616241455,544,278528,147.26,2172,-0.020563710073474795,0.7624102234840393,0.2236328125,-0.9188429936766624,0.2,0.030501246,-0.04120800644159317,0.037942850263789296,0.00025,,
763,365,5.04319953918457,545,279040,148.22,2176,-0.01961142767686397,0.7839294075965881,0.2470703125,-1.02249014377594,0.2,0.033691946,-0.02844448760151863,0.027731460402719676,0.00025,,
764,365,5.013598918914795,546,279552,148.88,2180,-0.014168296533171088,0.9353070259094238,0.26123046875,-1.0784753523766994,0.2,0.030841582,-0.036357343196868896,0.04800983431050554,0.00025,,
,,,,280000,,2184,-0.010085560847073793,0.8373830318450928,0.29833984375,-0.973068356513977,0.2,0.069691345,0.0005506798624992371,0.06945432676002383,0.00025,5.760000228881836,98.0
767,365,5.0246992111206055,547,280064,148.48,,,,,,,,,,,,
768,365,5.008699417114258,548,280576,149.44,2188,-0.021358953206799924,0.8392951488494873,0.21435546875,-0.9655678775161505,0.2,0.041243203,-0.01651654578745365,0.03258652630029246,0.00025,,
769,365,4.983499526977539,549,281088,150.44,2192,-0.021266215888317674,0.9350680112838745,0.15185546875,-0.9767731912434101,0.2,0.033885583,-0.05898417532444,0.027251229679677635,0.00025,,
771,365,4.943099498748779,550,281600,152.94,2196,-0.02817980747204274,0.9293516874313354,0.2421875,-1.0554096642881632,0.2,0.045526132,-0.05149972438812256,0.03680121776415035,0.00025,,
772,365,4.9409990310668945,551,282112,153.7,2200,-0.006808336038375273,0.9049396514892578,0.20361328125,-1.0239407774060965,0.2,0.031287715,0.03478963300585747,0.09594812418799847,0.00025,,
774,365,4.9691996574401855,552,282624,153.34,2204,-0.016384358576033264,0.9241342544555664,0.1640625,-0.9277098290622234,0.2,0.031429112,-0.04283587262034416,0.02370024999254383,0.00025,,
775,365,4.960299491882324,553,283136,155.62,2208,-0.019369258399819955,0.941698431968689,0.16064453125,-0.9334931299090385,0.2,0.031834643,-0.04735098034143448,0.041545138345099986,0.00025,,
776,365,4.95229959487915,554,283648,155.6,2212,0.0018202419742010534,0.9211944341659546,0.26806640625,-1.057155817747116,0.2,0.026367784,0.049205899238586426,0.16348209232091904,0.00025,,
778,365,4.931399345397949,555,284160,156.94,2216,-0.00028879864839836955,0.9447779059410095,0.2666015625,-0.8942287173122168,0.2,0.057141937,-0.03920748084783554,0.09962306043598801,0.00025,,
779,365,4.9185991287231445,556,284672,154.84,2220,-0.017711038992274553,0.908399760723114,0.283203125,-1.0857347212731838,0.2,0.035717305,0.0038218507543206215,0.1239698255667463,0.00025,,
781,365,4.975499629974365,557,285184,151.92,2224,-0.01051037252182141,0.8907208442687988,0.189453125,-0.9496126174926758,0.2,0.0630552,-0.0338851660490036,0.025496730057056993,0.00025,,
782,365,5.032699108123779,558,285696,147.72,2228,-0.02655328207765706,0.9487565755844116,0.18310546875,-0.9364423248916864,0.2,0.044753507,-0.04332037270069122,0.013201265261159278,0.00025,,
783,365,5.069699287414551,559,286208,147.64,2232,-0.023301795648876578,0.919842541217804,0.22900390625,-0.9378755986690521,0.2,0.04555741,-0.01374872773885727,0.022549329180037603,0.00025,,
785,365,5.042898654937744,560,286720,149.16,2236,-0.01602799427928403,0.9081797003746033,0.1875,-0.969607375562191,0.2,0.023888197,-0.027024395763874054,0.0990204872796312,0.00025,,
786,365,5.000198841094971,561,287232,150.82,2240,-0.01812172110658139,0.9403253197669983,0.251953125,-0.9880452528595924,0.2,0.03543818,-0.03463350608944893,0.08215730375377461,0.00025,,
788,365,5.042299270629883,562,287744,148.48,2244,-0.021438771160319448,0.9276107549667358,0.23193359375,-1.0453484617173672,0.2,0.031268045,-0.019147872924804688,0.11946045118384063,0.00025,,
789,365,5.044098854064941,563,288256,148.44,2248,-0.017169441794976592,0.9517187476158142,0.236328125,-0.9568318240344524,0.2,0.027709357,0.0010656286031007767,0.08476559619884938,0.00025,,
790,365,5.12299919128418,564,288768,143.88,2252,-0.006580871471669525,0.9691401720046997,0.20068359375,-1.034462483599782,0.2,0.026657842,-0.022913102060556412,0.08294459589524195,0.00025,,
792,365,5.133998870849609,565,289280,140.7,2256,-0.01582989643793553,0.7844539880752563,0.22509765625,-0.9488274976611137,0.2,0.03686723,-0.024774273857474327,0.07764993282034993,0.00025,,
793,365,5.132999420166016,566,289792,141.1,2260,-0.020930486265569925,0.9142568111419678,0.15966796875,-0.8784662112593651,0.2,0.03801254,-0.04087882116436958,0.02747968860785477,0.00025,,
795,365,5.1934990882873535,567,290304,136.8,2264,-0.0196488241199404,0.9710379838943481,0.21630859375,-0.9022782128304243,0.2,0.032869346,-0.04127734526991844,0.020996949198888615,0.00025,,
796,365,5.239198684692383,568,290816,135.7,2268,-0.027966162539087236,0.9040825366973877,0.18359375,-0.870779586955905,0.2,0.046571426,-0.06311915814876556,0.02494199457578361,0.00025,,
798,365,5.219099044799805,569,291328,136.1,2272,-0.02650892941164784,0.9621677398681641,0.21728515625,-1.016962030902505,0.2,0.025613796,-0.05446430668234825,0.04044160951161757,0.00025,,
799,365,5.235299110412598,570,291840,133.92,2276,-0.019086663844063878,0.8863468170166016,0.18798828125,-0.9130415115505457,0.2,0.022836939,-0.018031183630228043,0.12387984758242965,0.00025,,
800,365,5.288199424743652,571,292352,134.72,2280,-0.025600590044632554,0.9543553590774536,0.1875,-0.7632540818303823,0.2,0.042011444,-0.00333981029689312,0.017743383417837322,0.00025,,
802,365,5.286198616027832,572,292864,132.88,2284,-0.010231802414637059,0.8878238201141357,0.26904296875,-0.9762515407055616,0.2,0.045114778,-0.006536392495036125,0.07950248185079545,0.00025,,
803,365,5.223999500274658,573,293376,134.4,2288,-0.032130728533957154,0.9081817865371704,0.27880859375,-0.9840841554105282,0.2,0.040510923,-0.06308320164680481,0.03577446402050555,0.00025,,
804,365,5.243199348449707,574,293888,133.58,2292,-0.009464874747209251,0.8662363290786743,0.28662109375,-1.0229878053069115,0.2,0.039734878,-0.014009110629558563,0.15384078887291253,0.00025,,
806,365,5.295499324798584,575,294400,131.54,2296,-0.00025667110458016396,0.9555891752243042,0.201171875,-0.7945551443845034,0.2,0.02552924,-0.03790877386927605,0.04943854486919008,0.00025,,
807,365,5.286798477172852,576,294912,131.1,2300,-0.020359405723866075,0.938884973526001,0.2001953125,-0.8893852345645428,0.2,0.027050026,-0.04091550409793854,0.03533029885147698,0.00025,,
808,365,5.291799545288086,577,295424,129.92,2304,-0.022532528499141335,0.9271607398986816,0.1875,-0.8948339819908142,0.2,0.035552982,-0.012086444534361362,0.023495620931498706,0.00025,,
810,365,5.279699325561523,578,295936,128.04,2308,-0.015493213839363307,0.963123619556427,0.2099609375,-0.8647726736962795,0.2,0.046579037,-0.03585124388337135,0.016964537935564294,0.00025,,
811,365,5.242799282073975,579,296448,128.32,2312,-0.0011817552440334111,0.845784068107605,0.32373046875,-1.0618067160248756,0.2,0.03984014,0.10240999609231949,0.18516433984041214,0.00025,,
813,365,5.284998893737793,580,296960,128.58,2316,-0.01774800068233162,0.9228651523590088,0.2666015625,-0.9477640073746443,0.2,0.04752075,-0.041709933429956436,0.033070852572564036,0.00025,,
814,365,5.248798847198486,581,297472,131.82,2320,-0.02323656651424244,0.8579363822937012,0.30908203125,-0.9982938151806593,0.2,0.062248982,-0.037395816296339035,0.08250651846174151,0.00025,,
815,365,5.294799327850342,582,297984,132.48,2324,-0.012513012014096603,0.8808037042617798,0.30078125,-1.1000010296702385,0.2,0.034074802,0.027404144406318665,0.19887552864383906,0.00025,,
817,365,5.289499282836914,583,298496,132.94,2328,-0.016311073617544025,0.9223554134368896,0.29833984375,-0.8362770527601242,0.2,0.06492598,-0.03896866366267204,0.06996232154779136,0.00025,,
818,365,5.311699390411377,584,299008,133.4,2332,-0.0181499058380723,0.9140181541442871,0.234375,-0.93599440343678,0.2,0.050883587,-0.05773390084505081,0.043578084267210215,0.00025,,
819,365,5.366899013519287,585,299520,132.28,2336,-0.020541991689242423,0.9099174737930298,0.26171875,-0.9456414021551609,0.2,0.05730206,-0.0426206961274147,0.0459797220537439,0.00025,,
,,,,300000,,2340,-0.02084054035367444,0.9477620124816895,0.20263671875,-0.7997282929718494,0.2,0.032706514,-0.03676772862672806,0.019764944212511182,0.00025,6.429999351501465,104.0
822,364,5.444598197937012,586,300032,128.36,,,,,,,,,,,,
823,364,5.484299182891846,587,300544,127.26,2344,-0.017780986934667453,0.8894869089126587,0.2724609375,-0.8426201939582825,0.2,0.045330256,-0.033189937472343445,0.05028108798433095,0.00025,,
824,364,5.533698558807373,588,301056,127.02,2348,-0.022919847338926047,0.8160238265991211,0.2509765625,-0.9469201620668173,0.2,0.037323095,-0.025515900924801826,0.045225451060105115,0.00025,,
826,364,5.535999298095703,589,301568,126.96,2352,-0.010754340386483818,0.8356428742408752,0.27001953125,-1.0094147585332394,0.2,0.04389081,-0.05105296149849892,0.0417654761695303,0.00025,,
827,364,5.544198513031006,590,302080,127.72,2356,-0.0195946047315374,0.9247317314147949,0.271484375,-0.9252781867980957,0.2,0.044427674,-0.04308077320456505,0.05089161079376936,0.00025,,
829,364,5.553098678588867,591,302592,126.54,2360,-0.03474502736935392,0.9273465871810913,0.25537109375,-0.8328300658613443,0.2,0.056989085,-0.065456323325634,0.03384029935114086,0.00025,,
830,364,5.558000564575195,592,303104,126.58,2364,-0.024645140394568443,0.9130914807319641,0.21923828125,-0.8407486118376255,0.2,0.040000387,-0.036683447659015656,0.041634499561041594,0.00025,,
832,364,5.625499725341797,593,303616,123.68,2368,-0.020793127652723342,0.9608414769172668,0.1806640625,-0.804759806022048,0.2,0.036780387,-0.0586872436106205,0.01925871500861831,0.00025,,
833,364,5.639400005340576,594,304128,123.82,2372,-0.01723256806144491,0.9798508882522583,0.1572265625,-0.7842914778739214,0.2,0.024666984,-0.02001301385462284,0.012758657030644827,0.00025,,
834,364,5.659099578857422,595,304640,123.0,2376,-0.02070200392336119,0.974519670009613,0.20458984375,-0.8086635340005159,0.2,0.035587005,-0.06231756508350372,0.012660263004363514,0.00025,,
836,364,5.702798843383789,596,305152,122.86,2380,-0.018615631881402805,0.9260563850402832,0.220703125,-0.875089630484581,0.2,0.042778507,-0.04416508972644806,0.04453035752521828,0.00025,,
837,364,5.783499240875244,597,305664,120.72,2384,-0.021923066931776702,0.9486779570579529,0.189453125,-0.8663918823003769,0.2,0.052268736,-0.018470128998160362,0.03448030637810007,0.00025,,
838,364,5.7587995529174805,598,306176,122.44,2388,-0.025451702589634806,0.8865702748298645,0.16845703125,-0.8802541326731443,0.2,0.036563247,-0.02771720662713051,0.031928233918733895,0.00025,,
840,364,5.772599697113037,599,306688,121.56,2392,-0.013958542403997853,0.943568229675293,0.28564453125,-0.948801664635539,0.2,0.06201177,-0.03537414222955704,0.04745757475029677,0.00025,,
841,364,5.804600238800049,600,307200,121.96,2396,-0.006777026050258428,0.9751899838447571,0.1953125,-0.8134145811200142,0.2,0.036152124,-0.03642572462558746,0.020301125332480296,0.00025,,
843,364,5.821799278259277,601,307712,122.44,2400,-0.016298443777486682,0.9800892472267151,0.1689453125,-0.796537984162569,0.2,0.025448661,-0.05848197638988495,0.011802245018770918,0.00025,,
844,364,5.9001994132995605,602,308224,121.58,2404,-0.023171377019025385,0.9831153750419617,0.1796875,-0.8384899701923132,0.2,0.024627246,-0.06862907111644745,0.01216890211799182,0.00025,,
845,364,5.929598808288574,603,308736,121.96,2408,-0.026825684239156544,0.9809104204177856,0.23486328125,-0.8664534408599138,0.2,0.042522408,-0.05333467945456505,0.01730218721786514,0.00025,,
847,364,5.994598865509033,604,309248,117.64,2412,-0.02672302510472946,0.98189377784729,0.20263671875,-0.828174663707614,0.2,0.046481177,-0.06008780747652054,0.013030067682848312,0.00025,,
848,364,5.986199378967285,605,309760,117.24,2416,-0.020097591390367597,0.9785754680633545,0.18994140625,-0.8777813222259283,0.2,0.026818698,-0.046559207141399384,0.019870745803928003,0.00025,,
850,364,5.926699161529541,606,310272,119.8,2420,-0.02368349116295576,0.9304634928703308,0.2275390625,-1.0314571019262075,0.2,0.036756217,-0.024793842807412148,0.07189869141438976,0.00025,,
851,364,5.892399787902832,607,310784,122.4,2424,-0.027270060003502294,0.9383180141448975,0.27880859375,-1.0425922777503729,0.2,0.04597743,-0.06835077702999115,0.03623761609196663,0.00025,,
853,364,5.864199638366699,608,311296,122.34,2428,-0.014584607153665274,0.7880834341049194,0.3388671875,-1.036182664334774,0.2,0.047244065,0.08473880589008331,0.19975878251716495,0.00025,,
854,364,5.815099716186523,609,311808,123.66,2432,-0.02510250307386741,0.8602169752120972,0.291015625,-1.057073313742876,0.2,0.04063318,-0.07838080823421478,0.03890627669170499,0.00025,,
855,364,5.779798984527588,610,312320,123.64,2436,-0.019688338332343847,0.7630196809768677,0.24951171875,-1.0612959433346987,0.2,0.044829506,-0.02861769311130047,0.04662263119826093,0.00025,,
857,365,5.7704997062683105,611,312832,124.48,2440,-0.011888861423358321,0.7025594711303711,0.30517578125,-0.9945211596786976,0.2,0.03810748,-0.03772527724504471,0.05138873925898224,0.00025,,
858,365,5.750399589538574,612,313344,125.18,2444,-0.02426996681606397,0.8941259384155273,0.25732421875,-0.8874426577240229,0.2,0.057800442,-0.019093481823801994,0.04115173127502203,0.00025,,
859,365,5.777599334716797,613,313856,122.82,2448,-0.007032556575722992,0.8449980020523071,0.27001953125,-0.9360719881951809,0.2,0.031197235,0.048949167132377625,0.1411583423614502,0.00025,,
861,365,5.7863993644714355,614,314368,123.48,2452,-0.017907553119584918,0.8975393772125244,0.21630859375,-0.8266354668885469,0.2,0.037804894,-0.02435852214694023,0.04119351488770917,0.00025,,
862,365,5.812899112701416,615,314880,124.02,2456,-0.025632245844462886,0.956904411315918,0.21044921875,-0.8744796868413687,0.2,0.031750552,-0.04445161670446396,0.02778195176506415,0.00025,,
863,365,5.820799350738525,616,315392,123.52,2460,-0.025893869518768042,0.9700729846954346,0.18408203125,-0.8401171248406172,0.2,0.031129034,-0.04663345590233803,0.018799532728735358,0.00025,,
865,365,5.811499118804932,617,315904,125.14,2464,-0.02646536417887546,0.9713921546936035,0.1728515625,-0.8141523785889149,0.2,0.025280025,-0.02858600579202175,0.01607113487261813,0.00025,,
866,365,5.813499927520752,618,316416,125.14,2468,-0.030453986197244376,0.9443432688713074,0.271484375,-0.9878825787454844,0.2,0.045686457,-0.015616324730217457,0.06148095370735973,0.00025,,
867,365,5.772099018096924,619,316928,126.54,2472,-0.029398315178696066,0.9398284554481506,0.22314453125,-0.9180002845823765,0.2,0.0319966,-0.030876174569129944,0.03431648371042684,0.00025,,
869,365,5.751499652862549,620,317440,127.86,2476,-0.02232355554588139,0.9147314429283142,0.279296875,-0.9839913677424192,0.2,0.042978197,-0.05423206463456154,0.049985587829723954,0.00025,,
870,365,5.694900035858154,621,317952,129.16,2480,-0.02301171058206819,0.9212663769721985,0.2919921875,-1.060893576592207,0.2,0.045226596,-0.07804320752620697,0.04633181617828086,0.00025,,
871,365,5.697399139404297,622,318464,129.22,2484,-0.009101949166506529,0.875251829624176,0.29345703125,-0.954468397423625,0.2,0.059017472,0.07044250518083572,0.12631076126126572,0.00025,,
873,365,5.649599552154541,623,318976,131.18,2488,-0.02606582740554586,0.9578062891960144,0.22509765625,-0.8875344227999449,0.2,0.035657045,-0.03740542382001877,0.032077504380140454,0.00025,,
874,365,5.574598789215088,624,319488,133.8,2492,0.004264657094608992,0.9107030630111694,0.41845703125,-1.0186602845788002,0.2,0.045593124,-0.047878362238407135,0.3026921566342935,0.00025,,
,,,,320000,,2496,-0.005761012376751751,0.9032696485519409,0.26416015625,-0.9909145440906286,0.2,0.028325308,-0.047154512256383896,0.1418124323245138,0.00025,6.409998893737793,106.0
876,364,5.526598930358887,625,320000,136.3,,,,,,,,,,,,
878,364,5.526999473571777,626,320512,136.04,2500,-0.00798424135427922,0.9140908718109131,0.23828125,-0.8287135623395443,0.2,0.034141712,-0.015944961458444595,0.14141421008389443,0.00025,,
879,364,5.530698776245117,627,321024,135.86,2504,-0.009430484205950052,0.9114291667938232,0.1806640625,-0.694978965446353,0.2,0.024512704,-0.03715145215392113,0.04250970436260104,0.00025,,
880,365,5.527398586273193,628,321536,136.66,2508,-0.022308629530016333,0.8782556056976318,0.1826171875,-0.7198576051741838,0.2,0.027858287,-0.00996345654129982,0.03486510657239705,0.00025,,
882,365,5.5311994552612305,629,322048,135.96,2512,-0.01777870988007635,0.9378337264060974,0.19384765625,-0.7886510509997606,0.2,0.035615377,-0.04254075512290001,0.03342716005863622,0.00025,,
883,365,5.515500068664551,630,322560,135.98,2516,-0.014993171382229775,0.9859302043914795,0.193359375,-0.7724753487855196,0.2,0.030509206,-0.04244134947657585,0.013399710427620448,0.00025,,
884,365,5.47199821472168,631,323072,137.98,2520,0.02186393507872708,0.9365286231040955,0.349609375,-0.9500736333429813,0.2,0.045565896,-0.03128999471664429,0.12835169886238873,0.00025,,
