rollout/ep_rew_mean,rollout/ep_len_mean,time/iterations,time/fps,time/total_timesteps,time/time_elapsed,train/approx_kl,train/learning_rate,train/explained_variance,train/loss,train/policy_gradient_loss,train/value_loss,train/clip_fraction,train/clip_range,train/n_updates,train/entropy_loss,eval/mean_reward,eval/mean_ep_length
,,,,120000,,0.031434666,0.00025,0.853995144367218,-0.0439131073653698,-0.016663106507621706,0.019575085840187967,0.15673828125,0.2,936,-0.7133298944681883,3.8700000178068876,90.0
3.5508999824523926,114.36,235,347,120320,346,,,,,,,,,,,,
3.5910000801086426,114.52,236,347,120832,347,0.040406574,0.00025,0.9418684244155884,-0.057482726871967316,-0.025234973611077294,0.012713957839878276,0.1953125,0.2,940,-0.7624215632677078,,
3.5944998264312744,112.6,237,347,121344,348,0.024759369,0.00025,0.9442806243896484,-0.0291978158056736,-0.013215543876867741,0.024837363831466064,0.16796875,0.2,944,-0.7547250594943762,,
3.6124002933502197,112.48,238,348,121856,350,0.03180357,0.00025,0.8319881558418274,-0.05278759449720383,-0.016984339512418956,0.038050481874961406,0.16552734375,0.2,948,-0.7421549558639526,,
3.588899850845337,111.78,239,348,122368,351,0.03785051,0.00025,0.956317126750946,-0.08106206357479095,-0.026933779299724847,0.014096954284468666,0.185546875,0.2,952,-0.7299585919827223,,
3.6543002128601074,111.36,240,348,122880,352,0.030125646,0.00025,0.8061254620552063,-0.06648538261651993,-0.016982909466605633,0.027254225249635056,0.13525390625,0.2,956,-0.6895570978522301,,
3.707200050354004,108.16,241,348,123392,354,0.037127286,0.00025,0.6958101987838745,-0.05709315091371536,-0.014508485473925248,0.03690196992829442,0.18896484375,0.2,960,-0.734324187040329,,
3.735800266265869,105.76,242,348,123904,355,0.047803108,0.00025,0.8627493381500244,-0.03846808150410652,-0.013582246494479477,0.018432718730764464,0.173828125,0.2,964,-0.7451398260891438,,
3.728400230407715,106.24,243,348,124416,356,0.033200968,0.00025,0.805936336517334,-0.05661654472351074,-0.020008382911328226,0.03392235454521142,0.193359375,0.2,968,-0.7527886740863323,,
3.7437002658843994,105.78,244,349,124928,357,0.042416826,0.00025,0.8240365386009216,-0.01761613041162491,-0.022793039330281317,0.04644098726566881,0.1875,0.2,972,-0.8140526246279478,,
,,,,125000,,0.034470737,0.00025,0.866117000579834,-0.08311708271503448,-0.02674717386253178,0.029817358357831836,0.18505859375,0.2,976,-0.8376693185418844,3.88000001758337,90.0
3.760300397872925,105.64,245,348,125440,359,,,,,,,,,,,,
3.7449002265930176,106.52,246,348,125952,361,0.043785125,0.00025,0.5470824241638184,-0.07947193086147308,-0.035403122135903686,0.04305627476423979,0.25830078125,0.2,980,-0.9335363395512104,,
3.7447004318237305,106.44,247,348,126464,362,0.05999423,0.00025,0.6984230279922485,-0.04647718369960785,-0.003072917170356959,0.04758385336026549,0.23291015625,0.2,984,-0.8515869881957769,,
3.7452001571655273,106.74,248,348,126976,363,0.053353734,0.00025,0.9025916457176208,-0.060235731303691864,-0.023572107427753508,0.012433688709279522,0.21337890625,0.2,988,-0.7724665310233831,,
3.7481002807617188,106.34,249,349,127488,365,0.040251434,0.00025,0.8973975777626038,-0.026615120470523834,-0.02082362526562065,0.015422860626131296,0.216796875,0.2,992,-0.850111972540617,,
3.7483999729156494,106.12,250,349,128000,366,0.025757214,0.00025,0.9552184343338013,-0.06040717288851738,-0.01791852351743728,0.007710710575338453,0.181640625,0.2,996,-0.8074089214205742,,
3.7501003742218018,106.06,251,349,128512,367,0.04107025,0.00025,0.9065414667129517,-0.056155405938625336,-0.028482004388934,0.018408125964924693,0.216796875,0.2,1000,-0.9367501232773066,,
3.7168002128601074,105.78,252,349,129024,369,0.024315177,0.00025,0.9336742162704468,-0.06567328423261642,-0.030653101159259677,0.010721721511799842,0.140625,0.2,1004,-0.8827047012746334,,
3.6798999309539795,105.46,253,349,129536,370,0.04246667,0.00025,0.7856464982032776,-0.07923001796007156,-0.037939830450341105,0.058582269528415054,0.20361328125,0.2,1008,-0.9581570122390985,,
,,,,130000,,0.042066168,0.00025,0.8003455400466919,-0.06432376056909561,-0.03518300742143765,0.0676976119284518,0.23193359375,0.2,1012,-0.9834900926798582,3.8700000178068876,90.0
3.677499771118164,105.52,254,349,130048,372,,,,,,,,,,,,
3.6719000339508057,105.82,255,349,130560,373,0.047189396,0.00025,0.8048782348632812,-0.04309949278831482,-0.0321187520166859,0.03490609518485144,0.25244140625,0.2,1016,-0.9026196151971817,,
3.6700000762939453,107.56,256,349,131072,374,0.044845466,0.00025,0.829975426197052,-0.06873543560504913,-0.03565058036474511,0.04084282444091514,0.21142578125,0.2,1020,-0.898229094222188,,
3.6863999366760254,107.66,257,349,131584,376,0.042587478,0.00025,0.7377263903617859,-0.04768794775009155,-0.023980219732038677,0.055495376931503415,0.248046875,0.2,1024,-0.9714399520307779,,
3.6617002487182617,108.92,258,349,132096,377,0.05398205,0.00025,0.8235037326812744,-0.10150276869535446,-0.03269736177753657,0.02879938849946484,0.2490234375,0.2,1028,-0.9381447024643421,,
3.676300048828125,109.08,259,349,132608,378,0.07421942,0.00025,0.5648181438446045,-0.07160019129514694,-0.027015340485377237,0.04159063257975504,0.27001953125,0.2,1032,-1.007952444255352,,
3.6478002071380615,113.3,260,350,133120,380,0.05699149,0.00025,0.12794876098632812,-0.07884848862886429,-0.024005170620512217,0.037766063294839114,0.3798828125,0.2,1036,-1.1927835382521152,,
3.6277005672454834,115.18,261,350,133632,381,0.058266982,0.00025,0.3571832776069641,-0.06418387591838837,-0.005306624545482919,0.06319095415528864,0.39013671875,0.2,1040,-1.0486882720142603,,
3.605400323867798,117.4,262,350,134144,383,0.05771575,0.00025,0.6906160712242126,-0.07746695727109909,-0.009483162022661418,0.042310528573580086,0.28759765625,0.2,1044,-0.9798981975764036,,
3.5673999786376953,118.54,263,350,134656,384,0.07780539,0.00025,0.5687209963798523,-0.0635075569152832,-0.021121541154570878,0.06494673050474375,0.287109375,0.2,1048,-0.9872992243617773,,
,,,,135000,,0.058008596,0.00025,0.8185219764709473,-0.023009100928902626,-0.025589292723452672,0.04350298712961376,0.28076171875,0.2,1052,-0.9943292066454887,3.8700000178068876,90.0
3.5682003498077393,118.08,264,349,135168,386,,,,,,,,,,,,
3.5234999656677246,120.4,265,349,135680,387,0.04130417,0.00025,0.8212049007415771,-0.058453384786844254,-0.020819059427594766,0.03041050508909393,0.21728515625,0.2,1056,-0.8717049267143011,,
3.5371999740600586,120.88,266,350,136192,388,0.0410122,0.00025,0.7274115085601807,-0.03839258849620819,0.00357093196362257,0.08274828607682139,0.37744140625,0.2,1060,-1.0880913101136684,,
3.54580020904541,120.2,267,350,136704,390,0.10201538,0.00025,0.8451024293899536,-0.0614456906914711,-0.011604643921600655,0.023361843108432367,0.236328125,0.2,1064,-0.9870043452829123,,
3.509800434112549,120.78,268,350,137216,391,0.059928097,0.00025,0.8098210096359253,-0.07662814855575562,-0.027710288821253926,0.031125082459766418,0.24072265625,0.2,1068,-0.9821493346244097,,
3.5018999576568604,119.26,269,350,137728,392,0.03794201,0.00025,0.8841437101364136,-0.09719430655241013,-0.03858335077529773,0.03233864656067453,0.21533203125,0.2,1072,-0.9846570193767548,,
3.501600742340088,118.64,270,350,138240,394,0.03843984,0.00025,0.8302265405654907,-0.06852132081985474,-0.03190652362536639,0.04506070748902857,0.18212890625,0.2,1076,-0.9420096147805452,,
3.5002999305725098,119.28,271,350,138752,395,0.03217551,0.00025,0.86375892162323,-0.03877638280391693,-0.030880990525474772,0.028610148787265643,0.17333984375,0.2,1080,-0.8949999492615461,,
3.499800205230713,119.58,272,350,139264,396,0.03091653,0.00025,0.9240175485610962,-0.07306288182735443,-0.029026297794189304,0.02822621801169589,0.18603515625,0.2,1084,-0.9454609584063292,,
3.501800298690796,119.14,273,351,139776,398,0.041139238,0.00025,0.9004611968994141,-0.06388885527849197,-0.028590762231033295,0.023229231912409887,0.185546875,0.2,1088,-0.9150564111769199,,
,,,,140000,,0.053834103,0.00025,0.8793323636054993,-0.08301214873790741,-0.03257164848037064,0.02688289957586676,0.23046875,0.2,1092,-0.9896572269499302,3.9700000192970037,90.0
3.461000442504883,121.56,274,350,140288,400,,,,,,,,,,,,
3.4041004180908203,123.04,275,350,140800,401,0.048140097,0.00025,0.8541644811630249,-0.055399976670742035,-0.03020995733095333,0.044843960262369365,0.2568359375,0.2,1096,-1.0607170891016722,,
3.420300006866455,124.28,276,350,141312,402,0.062143058,0.00025,0.7292720079421997,-0.06060172617435455,-0.025446995219681412,0.06001345335971564,0.24853515625,0.2,1100,-1.0739048849791288,,
3.4395999908447266,124.56,277,350,141824,404,0.053322352,0.00025,0.8888314366340637,-0.08850054442882538,-0.03578453720547259,0.025093066011322662,0.23388671875,0.2,1104,-1.036838112398982,,
3.4773001670837402,124.18,278,350,142336,405,0.04184894,0.00025,0.9217805862426758,-0.08951258659362793,-0.03070599405327812,0.0330607071518898,0.19677734375,0.2,1108,-0.9535608272999525,,
3.4661998748779297,124.78,279,351,142848,406,0.04013733,0.00025,0.8632874488830566,-0.048211149871349335,-0.0193523641792126,0.0401526439236477,0.20166015625,0.2,1112,-0.9642508178949356,,
3.4677999019622803,125.08,280,351,143360,408,0.033302527,0.00025,0.9275133609771729,-0.07891512662172318,-0.023074575699865818,0.01657324623374734,0.171875,0.2,1116,-0.8433535527437925,,
3.419999599456787,125.9,281,351,143872,409,0.044450413,0.00025,0.6921496391296387,-0.04023226350545883,-0.026533065421972424,0.08851808216422796,0.28955078125,0.2,1120,-1.0057887136936188,,
3.3642003536224365,126.52,282,351,144384,411,0.058148794,0.00025,0.5026822686195374,-0.06584729254245758,-0.028262159961741418,0.07128537259995937,0.35302734375,0.2,1124,-1.1453205049037933,,
3.387199640274048,121.5,283,351,144896,412,0.04976691,0.00025,0.8165438175201416,-0.09174859523773193,-0.026180554821621627,0.03503407334210351,0.26171875,0.2,1128,-1.1025952342897654,,
,,,,145000,,0.037013527,0.00025,0.8821040391921997,-0.0429365448653698,-0.016856042959261686,0.04728752313531004,0.16162109375,0.2,1132,-0.8880259562283754,3.9700000192970037,90.0
3.3668999671936035,121.68,284,350,145408,414,,,,,,,,,,,,
3.389700412750244,120.22,285,350,145920,415,0.051953316,0.00025,0.7945420145988464,-0.05162637308239937,-0.03247723449021578,0.06348009349312633,0.27294921875,0.2,1136,-0.9840721134096384,,
3.433300256729126,118.24,286,351,146432,417,0.05266937,0.00025,0.9246214628219604,-0.0657438412308693,-0.02788397533004172,0.024086022342089564,0.20458984375,0.2,1140,-0.9857991896569729,,
3.4311001300811768,118.7,287,351,146944,418,0.034917068,0.00025,0.8764434456825256,-0.05358125641942024,-0.022095276799518615,0.029977284837514162,0.1630859375,0.2,1144,-0.8859511446207762,,
3.451800584793091,116.82,288,351,147456,419,0.044691004,0.00025,0.8834319710731506,-0.08459382504224777,-0.02859648276353255,0.0174868022731971,0.18896484375,0.2,1148,-0.8547799363732338,,
3.4568002223968506,116.08,289,351,147968,421,0.05442576,0.00025,0.8682693839073181,-0.09009581804275513,-0.034182009170763195,0.029667173366760835,0.21923828125,0.2,1152,-0.8693088311702013,,
3.4961001873016357,115.8,290,351,148480,422,0.05125396,0.00025,0.8359200358390808,0.19155563414096832,-0.01788314012810588,0.02394300576997921,0.15234375,0.2,1156,-0.8196748215705156,,
3.5139005184173584,116.26,291,351,148992,423,0.06719506,0.00025,0.8564743995666504,-0.05452403053641319,-0.03119456916465424,0.028620277415029705,0.216796875,0.2,1160,-0.8569349348545074,,
3.497000217437744,116.34,292,351,149504,424,0.07955876,0.00025,0.8252482414245605,-0.08119218051433563,-0.027521238022018224,0.03352495998842642,0.2939453125,0.2,1164,-0.929907625541091,,
,,,,150000,,0.051655557,0.00025,0.7952631115913391,-0.04867127537727356,-0.02424194646300748,0.039037503011059016,0.26513671875,0.2,1168,-0.8236435540020466,3.9700000192970037,90.0
3.4982001781463623,116.66,293,351,150016,426,,,,,,,,,,,,
3.4804999828338623,115.5,294,351,150528,428,0.043460533,0.00025,0.8629668951034546,-0.07503747195005417,-0.03040983062237501,0.017497869965154678,0.216796875,0.2,1172,-0.8218063395470381,,
3.427500009536743,115.56,295,351,151040,429,0.05036056,0.00025,0.8618553876876831,-0.05136767774820328,-0.032421486685052514,0.025791137595660985,0.21435546875,0.2,1176,-0.8866495806723833,,
3.424300193786621,113.22,296,351,151552,430,0.068815544,0.00025,0.7767069935798645,-0.07222069054841995,-0.03574024577392265,0.06020158703904599,0.2392578125,0.2,1180,-0.903640853241086,,
3.4740002155303955,111.22,297,351,152064,432,0.055204835,0.00025,0.8318421244621277,-0.05166494846343994,-0.02491052565164864,0.04999412747565657,0.298828125,0.2,1184,-0.8980311658233404,,
3.457699775695801,111.38,298,351,152576,433,0.042336695,0.00025,0.9050830006599426,-0.06186337023973465,-0.03198608261300251,0.032738068664912134,0.2080078125,0.2,1188,-0.8783023208379745,,
3.443000078201294,111.36,299,351,153088,434,0.04786447,0.00025,0.8413722515106201,-0.06999675929546356,-0.029762113001197577,0.05400363099761307,0.19970703125,0.2,1192,-0.9208230338990688,,
3.4267001152038574,111.04,300,352,153600,436,0.056931317,0.00025,0.9051195979118347,-0.07314237207174301,-0.02769474813248962,0.039989862649235874,0.2626953125,0.2,1196,-0.9559297896921635,,
3.4221999645233154,112.68,301,352,154112,437,0.052910462,0.00025,0.7135986089706421,-0.039055243134498596,-0.02951939104241319,0.07137968053575605,0.2412109375,0.2,1200,-0.9665443487465382,,
3.4296998977661133,111.84,302,352,154624,438,0.056225568,0.00025,0.7904514074325562,-0.04068203642964363,-0.019199504720745608,0.04325672989943996,0.26904296875,0.2,1204,-0.934421556070447,,
,,,,155000,,0.048403807,0.00025,0.579422116279602,-0.0730268731713295,-0.029156139120459557,0.05452349438564852,0.2734375,0.2,1208,-1.011974586173892,3.9700000192970037,90.0
3.431699752807617,112.04,303,351,155136,440,,,,,,,,,,,,
3.5178000926971436,110.04,304,351,155648,442,0.05476296,0.00025,0.7832298874855042,-0.04363749921321869,-0.0376269796397537,0.05017931421753019,0.322265625,0.2,1212,-1.0812551509588957,,
3.405900001525879,111.26,305,351,156160,443,0.076540574,0.00025,0.8542454242706299,-0.06758385896682739,-0.017108100466430187,0.04231615684693679,0.24462890625,0.2,1216,-0.9034092500805855,,
3.331399917602539,111.24,306,352,156672,445,0.04111856,0.00025,0.6341539621353149,-0.08623185008764267,-0.017169958329759538,0.1345655603799969,0.32958984375,0.2,1220,-1.1057023406028748,,
3.275200128555298,112.62,307,352,157184,446,0.053846806,0.00025,0.6320861577987671,-0.060228846967220306,-0.03162547427928075,0.05080140888458118,0.27197265625,0.2,1224,-1.0960150957107544,,
3.253300428390503,114.48,308,352,157696,447,0.054737173,0.00025,0.3475131392478943,-0.06734935194253922,-0.030697786482051015,0.061526152421720326,0.2626953125,0.2,1228,-1.0739551112055779,,
3.1977005004882812,116.5,309,352,158208,449,0.045898642,0.00025,0.6333498954772949,-0.08274617791175842,-0.03774211241398007,0.025340877822600305,0.29638671875,0.2,1232,-1.0995491109788418,,
3.154900550842285,118.04,310,352,158720,450,0.05099932,0.00025,0.6730836629867554,-0.07852765917778015,-0.02049706014804542,0.04118357761763036,0.27587890625,0.2,1236,-1.0567369349300861,,
3.120300054550171,119.48,311,352,159232,451,0.053200666,0.00025,0.6709902882575989,-0.0691758245229721,-0.02625502584851347,0.0669339801534079,0.26220703125,0.2,1240,-1.0046641267836094,,
3.116000175476074,121.24,312,352,159744,453,0.050920248,0.00025,0.8522207736968994,-0.06822098046541214,-0.03315568494144827,0.03796274389605969,0.31787109375,0.2,1244,-1.0279457345604897,,
,,,,160000,,0.06601066,0.00025,0.3697197437286377,-0.05614445358514786,-0.022498129168525338,0.061117858975194395,0.28857421875,0.2,1248,-1.0081415884196758,1.980000026524067,226.0
3.115800142288208,123.08,313,351,160256,456,,,,,,,,,,,,
3.0975003242492676,124.5,314,351,160768,457,0.06565665,0.00025,0.6199411749839783,-0.0639638900756836,-0.03169709804933518,0.03821728110779077,0.2724609375,0.2,1252,-0.9960405491292477,,
3.0606002807617188,125.14,315,351,161280,459,0.048625864,0.00025,0.7232329845428467,-0.0715104192495346,-0.025463952333666384,0.038151291955728084,0.2880859375,0.2,1256,-0.9805138800293207,,
3.1030001640319824,124.88,316,351,161792,460,0.078075185,0.00025,0.8025695085525513,-0.0877402052283287,-0.030889374727848917,0.042492021806538105,0.302734375,0.2,1260,-0.9441114421933889,,
3.1026999950408936,126.02,317,351,162304,461,0.045255903,0.00025,0.6820461750030518,-0.036717738956213,-0.027627673756796867,0.044034937396645546,0.22900390625,0.2,1264,-0.8585454374551773,,
3.079500675201416,126.84,318,351,162816,462,0.05923538,0.00025,0.8492407202720642,-0.07637952268123627,-0.02657512715086341,0.023357714992016554,0.2783203125,0.2,1268,-0.9374664686620235,,
3.098900079727173,127.46,319,351,163328,464,0.04104096,0.00025,0.8409772515296936,-0.048080503940582275,-0.02688456862233579,0.03086491409339942,0.21533203125,0.2,1272,-0.9432371370494366,,
3.1254003047943115,128.54,320,351,163840,465,0.045140192,0.00025,0.8796766400337219,-0.08058063685894012,-0.0322474644635804,0.02197378673008643,0.19189453125,0.2,1276,-0.9034415874630213,,
3.167600393295288,129.52,321,352,164352,466,0.04332288,0.00025,0.7814468145370483,-0.08282209932804108,-0.03782306332141161,0.054274582071229815,0.2568359375,0.2,1280,-0.9616484101861715,,
3.15310001373291,130.12,322,352,164864,468,0.05680021,0.00025,0.8181352019309998,-0.03822031617164612,-0.026613842986989766,0.025808058970142156,0.255859375,0.2,1284,-0.9268618803471327,,
,,,,165000,,0.07111037,0.00025,0.7538820505142212,-0.05116014555096626,-0.028452819329686463,0.0347096286714077,0.23681640625,0.2,1288,-0.9336795266717672,4.0000000186264515,100.0
3.1920998096466064,129.52,323,351,165376,470,,,,,,,,,,,,
3.165100336074829,129.28,324,351,165888,471,0.04730582,0.00025,0.7936901450157166,-0.0643174946308136,-0.01807495823595673,0.02092954612453468,0.2080078125,0.2,1292,-0.8491532579064369,,
3.1780002117156982,130.54,325,351,166400,472,0.046393543,0.00025,0.7927168607711792,-0.05670790746808052,-0.02817906968994066,0.050485030573327094,0.2197265625,0.2,1296,-0.8895757030695677,,
3.2129998207092285,128.7,326,352,166912,474,0.060060285,0.00025,0.8020585179328918,-0.09887717664241791,-0.03474065236514434,0.031230832828441635,0.30224609375,0.2,1300,-0.9807664584368467,,
3.214200496673584,129.26,327,352,167424,475,0.042294335,0.00025,0.8589150309562683,-0.06251419335603714,-0.02799441054230556,0.017444413591874763,0.2568359375,0.2,1304,-0.8276202231645584,,
3.2604000568389893,127.6,328,352,167936,476,0.0377118,0.00025,0.8384789824485779,-0.06607306003570557,-0.03175484645180404,0.04411620233440772,0.23486328125,0.2,1308,-0.9798307158052921,,
3.2593002319335938,129.62,329,352,168448,478,0.04701624,0.00025,0.8818740844726562,-0.04917503148317337,-0.02919728122651577,0.019858986226608977,0.21923828125,0.2,1312,-0.8768394868820906,,
3.3152999877929688,128.68,330,352,168960,479,0.047376975,0.00025,0.9167510867118835,-0.05711529031395912,-0.030890786787495017,0.028016499243676662,0.2607421875,0.2,1316,-0.939907968044281,,
3.4806997776031494,127.42,331,352,169472,480,0.044541277,0.00025,0.880631148815155,-0.08041738718748093,-0.02801702357828617,0.02667241866583936,0.23974609375,0.2,1320,-0.8695881869643927,,
3.5704004764556885,123.54,332,352,169984,481,0.06729561,0.00025,0.8094280362129211,-0.041265230625867844,-0.021538353117648512,0.028416220215149224,0.2607421875,0.2,1324,-0.809159841388464,,
,,,,170000,,0.04004702,0.00025,0.9520449042320251,-0.07849197089672089,-0.025026355404406786,0.006295347629929893,0.18212890625,0.2,1328,-0.7752023804932833,3.9800000190734863,90.0
3.644599676132202,119.28,333,352,170496,484,,,,,,,,,,,,
3.707899808883667,118.24,334,352,171008,485,0.043164425,0.00025,0.9638214111328125,-0.04568751901388168,-0.0199910462833941,0.005272265705571044,0.18115234375,0.2,1332,-0.7848850544542074,,
3.7202999591827393,115.94,335,352,171520,486,0.049317654,0.00025,0.8665381669998169,-0.08950817584991455,-0.024466136936098337,0.03199188277358189,0.2578125,0.2,1336,-0.9227499775588512,,
3.706900119781494,114.28,336,352,172032,487,0.037143126,0.00025,0.9236572980880737,-0.06458844244480133,-0.02433834149269387,0.015916740550892428,0.173828125,0.2,1340,-0.8545177802443504,,
3.7435998916625977,112.56,337,352,172544,489,0.040778577,0.00025,0.8723558187484741,-0.024568721652030945,-0.01969222165644169,0.038564862770726904,0.201171875,0.2,1344,-0.9333862513303757,,
3.7283999919891357,112.9,338,352,173056,490,0.042746857,0.00025,0.8227519989013672,-0.07198413461446762,-0.03418556664837524,0.05028671398758888,0.22509765625,0.2,1348,-0.9452508706599474,,
3.753999948501587,111.74,339,352,173568,491,0.04393177,0.00025,0.9360752701759338,-0.054518263787031174,-0.02641065261559561,0.02220190246589482,0.216796875,0.2,1352,-0.885475654155016,,
3.7567999362945557,111.0,340,352,174080,493,0.04070788,0.00025,0.7997084856033325,-0.04351279139518738,-0.02612043300177902,0.021088619920192286,0.22265625,0.2,1356,-0.8158280663192272,,
3.6870999336242676,110.58,341,353,174592,494,0.038401417,0.00025,0.9487759470939636,-0.059224557131528854,-0.02756877214414999,0.005190944248170126,0.1875,0.2,1360,-0.7777154631912708,,
,,,,175000,,0.05716537,0.00025,0.6341171860694885,-0.05749240517616272,-0.019916641555028036,0.08940707257715985,0.345703125,0.2,1364,-1.0205347798764706,2.310000015422702,142.0
3.646399736404419,111.9,342,352,175104,497,,,,,,,,,,,,
3.5985002517700195,111.84,343,352,175616,498,0.052242607,0.00025,0.8263339996337891,-0.05502021685242653,-0.030108401086181402,0.05417903739726171,0.263671875,0.2,1368,-1.0028872825205326,,
3.5727999210357666,113.92,344,352,176128,499,0.047329236,0.00025,0.766505241394043,-0.06964772194623947,-0.026595036091748625,0.0589241252746433,0.263671875,0.2,1372,-0.9380160458385944,,
3.5658998489379883,114.04,345,352,176640,501,0.046285734,0.00025,0.6457468271255493,-0.04701940715312958,-0.02780640695709735,0.06668943352997303,0.24462890625,0.2,1376,-0.9706610925495625,,
3.555000066757202,115.5,346,352,177152,502,0.044585258,0.00025,0.5203019380569458,-0.10127922892570496,-0.02912596520036459,0.04879305238137022,0.27099609375,0.2,1380,-0.8674425948411226,,
3.5608999729156494,116.36,347,352,177664,504,0.06464909,0.00025,0.6695044040679932,-0.05683371424674988,-0.029392631899099797,0.05554852995555848,0.28564453125,0.2,1384,-0.8929466232657433,,
3.5234005451202393,118.1,348,352,178176,505,0.053625423,0.00025,0.8544944524765015,-0.07368488609790802,-0.020110867451876402,0.04890795866958797,0.36181640625,0.2,1388,-1.0317103061825037,,
3.4955005645751953,118.98,349,352,178688,506,0.034967918,0.00025,0.8718622922897339,-0.04628144949674606,-0.03312054154230282,0.04877333407057449,0.23291015625,0.2,1392,-0.9733259156346321,,
3.5109996795654297,118.02,350,352,179200,507,0.048179008,0.00025,0.7090417146682739,-0.056510671973228455,-0.01569063775241375,0.06527139956597239,0.2548828125,0.2,1396,-0.9059244524687529,,
3.5129001140594482,117.48,351,352,179712,509,0.04536125,0.00025,0.5093990564346313,-0.039309121668338776,-0.03269059309968725,0.044298281834926456,0.2197265625,0.2,1400,-0.8354489151388407,,
,,,,180000,,0.044488538,0.00025,0.8728913068771362,-0.07742782682180405,-0.0249330882797949,0.014042583512491547,0.1904296875,0.2,1404,-0.7631642539054155,4.020000018179417,90.0
3.532399892807007,115.96,352,352,180224,511,,,,,,,,,,,,
3.5351998805999756,116.28,353,352,180736,512,0.046859875,0.00025,0.7349982261657715,-0.0730447769165039,-0.025540759845171124,0.024487883085384965,0.24462890625,0.2,1408,-0.7798588573932648,,
3.5162997245788574,116.86,354,352,181248,513,0.042271834,0.00025,0.8805583715438843,-0.06595687568187714,-0.025616423634346575,0.020924950687913224,0.23974609375,0.2,1412,-0.813633531332016,,
3.5169003009796143,116.98,355,352,181760,515,0.03187006,0.00025,0.8772133588790894,-0.03424344211816788,-0.012750005553243682,0.02677827308070846,0.18798828125,0.2,1416,-0.695914288982749,,
3.516500234603882,117.68,356,352,182272,516,0.051174615,0.00025,0.9211205840110779,-0.06940459460020065,-0.022803847503382713,0.012122280939365737,0.20654296875,0.2,1420,-0.7204313650727272,,
3.48330020904541,119.68,357,353,182784,517,0.06876038,0.00025,0.898128867149353,-0.06238177418708801,-0.029640005028340966,0.030982461932580918,0.2373046875,0.2,1424,-0.7875718791037798,,
3.4670000076293945,120.5,358,353,183296,519,0.0544214,0.00025,0.9364781975746155,-0.03061770647764206,-0.021274894359521568,0.028640262404223904,0.22900390625,0.2,1428,-0.8076579440385103,,
3.4682998657226562,120.5,359,353,183808,520,0.061694495,0.00025,0.9588391780853271,-0.06965230405330658,-0.02172975250869058,0.033477647230029106,0.2587890625,0.2,1432,-0.8879636414349079,,
3.5002999305725098,119.92,360,353,184320,521,0.036371067,0.00025,0.9415309429168701,-0.01710089109838009,-0.002603683911729604,0.03807675755524542,0.21435546875,0.2,1436,-0.6706316154450178,,
3.511500358581543,119.34,361,353,184832,522,0.06967351,0.00025,0.8704858422279358,-0.03230138495564461,-0.020132883335463703,0.03276805562200025,0.2880859375,0.2,1440,-0.7710008174180984,,
,,,,185000,,0.054946404,0.00025,0.819749116897583,-0.049531131982803345,-0.025709518900839612,0.02506602107314393,0.20458984375,0.2,1444,-0.8043892197310925,3.990000018849969,90.0
3.4708001613616943,120.8,362,353,185344,524,,,,,,,,,,,,
3.463400363922119,121.78,363,353,185856,526,0.06416466,0.00025,0.6659484505653381,-0.04751848429441452,-0.030186228279490024,0.07353866880293936,0.27197265625,0.2,1448,-0.9375125542283058,,
3.442199945449829,122.36,364,353,186368,527,0.04718927,0.00025,0.6734297871589661,-0.0691622793674469,-0.028391063155140728,0.029114342120010406,0.255859375,0.2,1452,-0.8918565176427364,,
3.5373003482818604,120.4,365,353,186880,528,0.056099273,0.00025,0.76519775390625,-0.025423564016819,-0.024600106000434607,0.03819977986859158,0.25244140625,0.2,1456,-0.7729873210191727,,
3.605800151824951,118.38,366,353,187392,530,0.050837044,0.00025,0.8556685447692871,-0.05596674606204033,-0.021813989500515163,0.02855054324027151,0.16650390625,0.2,1460,-0.7114404607564211,,
3.6345999240875244,115.12,367,353,187904,531,0.03420645,0.00025,0.8777612447738647,-0.05547866225242615,-0.03116060356842354,0.02326272550271824,0.19580078125,0.2,1464,-0.7068785429000854,,
3.677000045776367,113.38,368,353,188416,532,0.03530198,0.00025,0.9493926167488098,-0.07921392470598221,-0.022835484996903688,0.008291360456496477,0.18212890625,0.2,1468,-0.6673544645309448,,
3.747299909591675,109.94,369,353,188928,534,0.036164477,0.00025,0.961832582950592,-0.05924922600388527,-0.02107957220869139,0.005973954685032368,0.18359375,0.2,1472,-0.7046228367835283,,
3.7781002521514893,107.74,370,353,189440,535,0.053487442,0.00025,0.8967161774635315,-0.04673554748296738,-0.026150550576858222,0.012111071322578937,0.2138671875,0.2,1476,-0.756005248054862,,
3.7775003910064697,107.56,371,353,189952,536,0.06485635,0.00025,0.9606183171272278,-0.0657733678817749,-0.024746289243921638,0.004473394394153729,0.2099609375,0.2,1480,-0.7592439763247967,,
,,,,190000,,0.05286475,0.00025,0.9473985433578491,-0.04590350762009621,-0.02041183173423633,0.006868991797091439,0.22119140625,0.2,1484,-0.7867077011615038,3.9000000171363354,92.0
3.7757997512817383,108.06,372,353,190464,538,,,,,,,,,,,,
3.7549004554748535,108.28,373,353,190976,540,0.05476501,0.00025,0.9155428409576416,-0.07504083216190338,-0.03376591665437445,0.013030469519435428,0.220703125,0.2,1488,-0.8767492696642876,,
